Customernumber,Fleng,Fwidth,Quantity
data2_ORD_000081,1858.0,554.0,1
data2_ORD_000082,400.0,523.0,1
data2_ORD_000083,858.0,553.0,1
data2_ORD_000084,501.0,202.0,1
data2_ORD_000085,535.0,553.0,1
data2_ORD_000086,573.5,441.5,1
data2_ORD_000087,574.0,336.5,1
data2_ORD_000088,353.5,201.5,1
data2_ORD_000089,628.5,458.5,1
data2_ORD_000090,539.5,483.0,1
data2_ORD_000091,2076.5,483.0,1
data2_ORD_000092,539.5,483.0,1
data2_ORD_000093,2076.5,483.0,1
data2_ORD_000094,642.5,273.6,1
data2_ORD_000095,377.0,533.0,1
data2_ORD_000096,450.0,437.0,1
data2_ORD_000097,2040.0,544.0,1
data2_ORD_000098,897.0,419.0,1
data2_ORD_000099,850.0,430.0,1
data2_ORD_000100,853.5,428.5,1
data2_ORD_000101,454.0,553.0,1
data2_ORD_000102,1655.0,534.0,1
data2_ORD_000103,2000.0,554.0,1
data2_ORD_000104,521.0,573.0,1
data2_ORD_000105,450.0,1128.0,1
data2_ORD_000106,790.0,551.0,1
data2_ORD_000107,971.0,543.0,1
data2_ORD_000108,2405.0,554.0,1
data2_ORD_000109,2019.0,392.0,1
data2_ORD_000110,1109.5,251.0,1
data2_ORD_000111,340.0,554.0,1
data2_ORD_000112,750.0,568.0,1
data2_ORD_000113,604.0,341.0,1
data2_ORD_000114,950.0,397.0,1
data2_ORD_000115,1264.0,629.0,1
data2_ORD_000116,529.0,561.0,1
data2_ORD_000117,919.0,533.0,1
data2_ORD_000118,2319.0,540.0,1
data2_ORD_000119,2270.0,380.0,1
data2_ORD_000120,764.0,358.0,1
data2_ORD_000121,850.0,553.0,1
data2_ORD_000122,364.0,573.0,1
data2_ORD_000123,364.0,573.0,1
data2_ORD_000124,2315.0,554.0,1
data2_ORD_000125,2321.0,60.0,1
data2_ORD_000126,992.0,60.0,1
data2_ORD_000127,369.0,70.0,1
data2_ORD_000128,387.0,70.0,1
data2_ORD_000129,509.0,70.0,1
data2_ORD_000130,1902.0,60.0,1
data2_ORD_000131,755.0,60.0,1
data2_ORD_000132,847.0,70.0,1
data2_ORD_000133,600.0,68.0,1
data2_ORD_000134,464.0,70.0,1
data2_ORD_000135,514.0,573.0,1
data2_ORD_000136,944.0,533.0,1
data2_ORD_000137,419.0,423.0,1
data2_ORD_000138,429.0,363.0,1
data2_ORD_000139,481.5,572.0,1
data2_ORD_000140,790.0,403.0,1
data2_ORD_000141,2380.0,404.0,1
data2_ORD_000142,580.0,530.0,1
data2_ORD_000143,1920.0,330.0,1
data2_ORD_000144,420.0,551.0,1
data2_ORD_000145,2271.0,562.0,1
data2_ORD_000146,394.5,559.0,1
data2_ORD_000147,2000.0,554.0,1
data2_ORD_000148,864.0,553.0,1
data2_ORD_000149,503.0,713.5,1
data2_ORD_000150,722.6,411.0,1
data2_ORD_000151,450.0,437.0,1
data2_ORD_000152,857.0,470.0,1
data2_ORD_000153,895.0,456.0,1
data2_ORD_000154,410.0,300.0,1
data2_ORD_000155,213.0,323.5,1
data2_ORD_000156,2100.0,394.0,1
data2_ORD_000157,737.0,604.0,1
data2_ORD_000158,405.0,569.0,1
data2_ORD_000159,276.0,551.0,1
data2_ORD_000160,401.3,356.0,1
data2_ORD_000161,807.0,561.0,1
data2_ORD_000162,423.0,541.0,1
data2_ORD_000163,2373.0,524.0,1
data2_ORD_000164,673.0,359.0,1
data2_ORD_000165,898.5,371.8,1
data2_ORD_000166,593.5,385.3,1
data2_ORD_000167,734.5,441.5,1
data2_ORD_000168,509.0,70.0,1
data2_ORD_000169,864.0,130.0,1
data2_ORD_000170,489.0,60.0,1
data2_ORD_000171,1144.0,70.0,1
data2_ORD_000172,550.0,110.0,1
data2_ORD_000173,426.0,60.0,1
data2_ORD_000174,919.0,70.0,1
data2_ORD_000175,1332.0,60.0,1
data2_ORD_000176,847.0,60.0,1
data2_ORD_000177,419.0,60.0,1
data2_ORD_000178,80.0,535.0,1
data2_ORD_000179,584.0,75.0,1
data2_ORD_000180,120.0,1180.0,1
data2_ORD_000181,120.0,1050.0,1
data2_ORD_000182,764.0,150.0,1
data2_ORD_000183,454.0,70.0,1
data2_ORD_000184,844.0,130.0,1
data2_ORD_000185,2063.0,412.0,1
data2_ORD_000186,679.0,350.0,1
data2_ORD_000187,749.0,571.0,1
data2_ORD_000188,696.0,533.0,1
data2_ORD_000189,200.0,453.0,1
data2_ORD_000190,764.0,406.0,1
data2_ORD_000191,2100.0,550.0,1
data2_ORD_000192,450.0,394.0,1
data2_ORD_000193,2420.0,456.0,1
data2_ORD_000194,2352.0,564.0,1
data2_ORD_000195,2000.0,554.0,1
data2_ORD_000196,410.0,554.0,1
data2_ORD_000197,1020.0,420.0,1
data2_ORD_000198,528.0,343.0,1
data2_ORD_000199,450.0,553.0,1
data2_ORD_000200,799.0,474.0,1
data2_ORD_000201,543.0,534.0,1
data2_ORD_000202,850.0,424.0,1
data2_ORD_000203,300.0,571.0,1
data2_ORD_000204,419.0,423.0,1
data2_ORD_000205,2000.0,574.0,1
data2_ORD_000206,766.0,363.0,1
data2_ORD_000207,1200.0,1200.0,1
data2_ORD_000208,543.0,561.0,1
data2_ORD_000209,450.0,553.0,1
data2_ORD_000210,1750.0,430.0,1
data2_ORD_000211,886.0,533.0,1
data2_ORD_000212,868.0,300.0,1
data2_ORD_000213,885.0,361.0,1
data2_ORD_000214,917.0,573.0,1
data2_ORD_000215,2342.0,574.0,1
data2_ORD_000216,476.0,60.0,1
data2_ORD_000217,910.0,60.0,1
data2_ORD_000218,426.0,60.0,1
data2_ORD_000219,476.0,60.0,1
data2_ORD_000220,864.0,130.0,1
data2_ORD_000221,450.0,60.0,1
data2_ORD_000222,903.0,70.0,1
data2_ORD_000223,1248.0,70.0,1
data2_ORD_000224,464.0,70.0,1
data2_ORD_000225,1175.0,70.0,1
data2_ORD_000226,2063.0,554.0,1
data2_ORD_000227,2417.0,605.0,1
data2_ORD_000228,700.0,200.0,1
data2_ORD_000229,725.0,580.0,1
data2_ORD_000230,434.0,519.0,1
data2_ORD_000231,434.0,539.0,1
data2_ORD_000232,535.0,553.0,1
data2_ORD_000233,2150.0,554.0,1
data2_ORD_000234,1214.0,406.0,1
data2_ORD_000235,384.0,519.0,1
data2_ORD_000236,1369.0,70.0,1
data2_ORD_000237,874.0,70.0,1
data2_ORD_000238,383.0,60.0,1
data2_ORD_000239,123.5,360.0,1
data2_ORD_000240,836.0,70.0,1
data2_ORD_000241,1433.0,100.0,1
data2_ORD_000242,600.0,86.0,1
data2_ORD_000243,772.0,60.0,1
data2_ORD_000244,509.0,70.0,1
data2_ORD_000245,935.0,60.0,1
data2_ORD_000246,454.0,553.0,1
data2_ORD_000247,714.0,346.0,1
data2_ORD_000248,375.0,554.0,1
data2_ORD_000249,773.0,553.0,1
data2_ORD_000250,494.0,301.0,1
data2_ORD_000251,450.0,1124.0,1
data2_ORD_000252,992.0,553.0,1
data2_ORD_000253,426.0,423.0,1
data2_ORD_000254,419.0,423.0,1
data2_ORD_000255,575.0,424.0,1
data2_ORD_000256,2200.0,574.0,1
data2_ORD_000257,725.0,494.0,1
data2_ORD_000258,2040.0,554.0,1
data2_ORD_000259,362.0,371.0,1
data2_ORD_000260,1844.0,553.0,1
data2_ORD_000261,176.5,441.0,1
data2_ORD_000262,2395.0,450.0,1
data2_ORD_000263,2188.5,372.0,1
data2_ORD_000264,540.0,365.0,1
data2_ORD_000265,1696.0,543.0,1
data2_ORD_000266,2279.0,542.0,1
data2_ORD_000267,414.0,323.0,1
data2_ORD_000268,432.0,400.0,1
data2_ORD_000269,813.0,553.0,1
data2_ORD_000270,913.0,551.0,1
data2_ORD_000271,762.0,413.0,1
data2_ORD_000272,176.5,441.0,1
data2_ORD_000273,772.0,433.0,1
data2_ORD_000274,535.0,510.0,1
data2_ORD_000275,537.0,554.0,1
data2_ORD_000276,944.0,70.0,1
data2_ORD_000277,1014.0,70.0,1
data2_ORD_000278,847.0,70.0,1
data2_ORD_000279,750.0,70.0,1
data2_ORD_000280,829.0,70.0,1
data2_ORD_000281,509.0,79.0,1
data2_ORD_000282,953.0,100.0,1
data2_ORD_000283,476.0,60.0,1
data2_ORD_000284,885.0,60.0,1
data2_ORD_000285,368.0,60.0,1
data2_ORD_000286,1696.0,543.0,1
data2_ORD_000287,859.0,553.0,1
data2_ORD_000288,919.0,533.0,1
data2_ORD_000289,817.0,523.0,1
data2_ORD_000290,2000.0,554.0,1
data2_ORD_000291,864.0,553.0,1
data2_ORD_000292,944.0,533.0,1
data2_ORD_000293,1256.5,330.0,1
data2_ORD_000294,2000.0,554.0,1
data2_ORD_000295,401.3,348.0,1
data2_ORD_000296,2020.0,120.0,1
data2_ORD_000297,969.0,70.0,1
data2_ORD_000298,910.0,60.0,1
data2_ORD_000299,1968.0,60.0,1
data2_ORD_000300,529.0,70.0,1
data2_ORD_000301,885.0,60.0,1
data2_ORD_000302,1061.0,60.0,1
data2_ORD_000303,535.0,70.0,1
data2_ORD_000304,783.0,70.0,1
data2_ORD_000305,120.0,900.0,1
data2_ORD_000306,500.0,574.0,1
data2_ORD_000307,205.0,360.0,1
data2_ORD_000308,764.0,553.0,1
data2_ORD_000309,420.0,551.0,1
data2_ORD_000310,642.0,311.0,1
data2_ORD_000311,535.0,553.0,1
data2_ORD_000312,813.0,553.0,1
data2_ORD_000313,199.5,364.0,1
data2_ORD_000314,592.0,365.0,1
data2_ORD_000315,364.0,573.0,1
data2_ORD_000316,420.0,450.0,1
data2_ORD_000317,735.0,561.0,1
data2_ORD_000318,205.0,560.0,1
data2_ORD_000319,2321.0,544.0,1
data2_ORD_000320,734.0,386.0,1
data2_ORD_000321,447.0,521.0,1
data2_ORD_000322,2000.0,554.0,1
data2_ORD_000323,463.0,531.0,1
data2_ORD_000324,1794.0,553.0,1
data2_ORD_000325,440.0,1180.0,1
data2_ORD_000326,850.0,424.0,1
data2_ORD_000327,750.0,568.0,1
data2_ORD_000328,2054.0,383.0,1
data2_ORD_000329,1332.0,346.0,1
data2_ORD_000330,801.0,363.0,1
data2_ORD_000331,454.0,553.0,1
data2_ORD_000332,2000.0,554.0,1
data2_ORD_000333,722.6,411.0,1
data2_ORD_000334,476.0,411.0,1
data2_ORD_000335,885.0,551.0,1
data2_ORD_000336,528.0,343.0,1
data2_ORD_000337,368.0,60.0,1
data2_ORD_000338,509.0,110.0,1
data2_ORD_000339,528.0,60.0,1
data2_ORD_000340,2336.0,60.0,1
data2_ORD_000341,772.0,60.0,1
data2_ORD_000342,123.5,622.0,1
data2_ORD_000343,514.0,60.0,1
data2_ORD_000344,844.0,70.0,1
data2_ORD_000345,752.0,70.0,1
data2_ORD_000346,869.0,543.0,1
data2_ORD_000347,1960.0,554.0,1
data2_ORD_000348,2398.0,474.0,1
data2_ORD_000349,426.0,423.0,1
data2_ORD_000350,1752.0,300.0,1
data2_ORD_000351,398.0,620.0,1
data2_ORD_000352,650.0,1081.0,1
data2_ORD_000353,1958.5,552.0,1
data2_ORD_000354,464.0,180.0,1
data2_ORD_000355,847.0,573.0,1
data2_ORD_000356,1042.5,572.0,1
data2_ORD_000357,383.0,543.0,1
data2_ORD_000358,383.0,543.0,1
data2_ORD_000359,2040.0,569.0,1
data2_ORD_000360,1094.0,553.0,1
data2_ORD_000361,2392.0,380.0,1
data2_ORD_000362,439.5,471.0,1
data2_ORD_000363,2405.0,450.0,1
data2_ORD_000364,489.0,511.0,1
data2_ORD_000365,467.5,533.0,1
data2_ORD_000366,575.0,424.0,1
data2_ORD_000367,962.0,450.0,1
data2_ORD_000368,450.0,394.0,1
data2_ORD_000369,383.0,543.0,1
data2_ORD_000370,232.3,790.5,1
data2_ORD_000371,864.0,553.0,1
data2_ORD_000372,489.0,380.0,1
data2_ORD_000373,850.0,430.0,1
data2_ORD_000374,426.0,423.0,1
data2_ORD_000375,857.0,470.0,1
data2_ORD_000376,935.0,533.0,1
data2_ORD_000377,544.0,559.0,1
data2_ORD_000378,250.0,240.0,1
data2_ORD_000379,829.0,553.0,1
data2_ORD_000380,1447.5,489.0,1
data2_ORD_000381,357.0,568.0,1
data2_ORD_000382,808.0,543.0,1
data2_ORD_000383,762.0,530.0,1
data2_ORD_000384,874.0,553.0,1
data2_ORD_000385,874.0,553.0,1
data2_ORD_000386,419.0,553.0,1
data2_ORD_000387,773.0,553.0,1
data2_ORD_000388,847.0,573.0,1
data2_ORD_000389,847.0,573.0,1
data2_ORD_000390,798.0,621.0,1
data2_ORD_000391,1960.0,554.0,1
data2_ORD_000392,944.0,533.0,1
data2_ORD_000393,458.5,533.0,1
data2_ORD_000394,458.5,533.0,1
data2_ORD_000395,720.0,350.0,1
data2_ORD_000396,300.0,250.0,1
data2_ORD_000397,528.0,343.0,1
data2_ORD_000398,457.0,534.0,1
data2_ORD_000399,500.0,394.0,1
data2_ORD_000400,467.5,533.0,1
data2_ORD_000401,1950.0,694.0,1
data2_ORD_000402,798.0,601.0,1
data2_ORD_000403,443.0,541.0,1
data2_ORD_000404,514.0,573.0,1
data2_ORD_000405,1061.0,553.0,1
data2_ORD_000406,748.0,371.0,1
data2_ORD_000407,2320.0,554.0,1
data2_ORD_000408,2312.0,560.0,1
data2_ORD_000409,750.0,568.0,1
data2_ORD_000410,1100.0,590.0,1
data2_ORD_000411,276.0,551.0,1
data2_ORD_000412,2321.0,544.0,1
data2_ORD_000413,970.0,417.0,1
data2_ORD_000414,390.0,561.0,1
data2_ORD_000415,408.0,553.0,1
data2_ORD_000416,395.0,523.0,1
data2_ORD_000417,518.0,554.0,1
data2_ORD_000418,369.0,553.0,1
data2_ORD_000419,381.0,403.0,1
data2_ORD_000420,775.0,550.0,1
data2_ORD_000421,2040.0,530.0,1
data2_ORD_000422,2040.0,534.0,1
data2_ORD_000423,464.0,399.0,1
data2_ORD_000424,790.0,551.0,1
data2_ORD_000425,910.0,553.0,1
data2_ORD_000426,764.0,396.0,1
data2_ORD_000427,514.0,573.0,1
data2_ORD_000428,1064.0,383.0,1
data2_ORD_000429,651.5,641.5,1
data2_ORD_000430,417.0,531.0,1
data2_ORD_000431,414.0,573.0,1
data2_ORD_000432,1084.0,553.0,1
data2_ORD_000433,1558.5,234.0,1
data2_ORD_000434,514.0,343.0,1
data2_ORD_000435,474.0,554.0,1
data2_ORD_000436,642.0,329.0,1
data2_ORD_000437,1764.0,553.0,1
data2_ORD_000438,1094.0,553.0,1
data2_ORD_000439,500.0,437.0,1
data2_ORD_000440,509.0,378.0,1
data2_ORD_000441,750.0,568.0,1
data2_ORD_000442,2260.0,364.0,1
data2_ORD_000443,801.0,363.0,1
data2_ORD_000444,2000.0,554.0,1
data2_ORD_000445,773.0,553.0,1
data2_ORD_000446,944.0,533.0,1
data2_ORD_000447,543.0,534.0,1
data2_ORD_000448,847.0,573.0,1
data2_ORD_000449,882.0,436.0,1
data2_ORD_000450,2090.0,534.0,1
data2_ORD_000451,1812.0,423.0,1
data2_ORD_000452,426.0,423.0,1
data2_ORD_000453,897.0,421.0,1
data2_ORD_000454,720.0,350.0,1
data2_ORD_000455,418.0,554.0,1
data2_ORD_000456,452.0,534.0,1
data2_ORD_000457,885.0,361.0,1
data2_ORD_000458,510.0,560.0,1
data2_ORD_000459,450.0,437.0,1
data2_ORD_000460,450.0,1124.0,1
data2_ORD_000461,423.0,561.0,1
data2_ORD_000462,458.5,533.0,1
data2_ORD_000463,300.0,250.0,1
data2_ORD_000464,738.0,553.0,1
data2_ORD_000465,899.0,525.0,1
data2_ORD_000466,451.0,540.0,1
data2_ORD_000467,2014.0,572.0,1
data2_ORD_000468,514.0,393.0,1
data2_ORD_000469,500.0,574.0,1
data2_ORD_000470,944.0,533.0,1
data2_ORD_000471,932.0,642.0,1
data2_ORD_000472,369.0,553.0,1
data2_ORD_000473,400.0,523.0,1
data2_ORD_000474,1061.0,553.0,1
data2_ORD_000475,2280.0,534.0,1
data2_ORD_000476,700.0,379.0,1
data2_ORD_000477,450.0,548.0,1
data2_ORD_000478,813.0,553.0,1
data2_ORD_000479,2150.0,554.0,1
data2_ORD_000480,1200.0,281.0,1
data2_ORD_000481,904.0,553.0,1
data2_ORD_000482,764.0,396.0,1
data2_ORD_000483,349.5,764.0,1
data2_ORD_000484,232.0,413.0,1
data2_ORD_000485,2319.0,534.0,1
data2_ORD_000486,2076.5,483.0,1
data2_ORD_000487,729.5,367.4,1
data2_ORD_000488,812.0,417.0,1
data2_ORD_000489,1898.5,552.0,1
data2_ORD_000490,2000.0,554.0,1
data2_ORD_000491,2000.0,554.0,1
data2_ORD_000492,808.0,543.0,1
data2_ORD_000493,419.0,553.0,1
data2_ORD_000494,1863.0,1124.0,1
data2_ORD_000495,521.0,573.0,1
data2_ORD_000496,494.0,417.0,1
data2_ORD_000497,423.0,561.0,1
data2_ORD_000498,2020.0,350.0,1
data2_ORD_000499,429.0,363.0,1
data2_ORD_000500,700.0,550.0,1
data2_ORD_000501,754.0,539.0,1
data2_ORD_000502,2379.0,580.0,1
data2_ORD_000503,880.0,482.0,1
data2_ORD_000504,200.0,1050.0,1
data2_ORD_000505,2100.0,550.0,1
data2_ORD_000506,1179.0,543.0,1
data2_ORD_000507,869.0,543.0,1
data2_ORD_000508,900.0,336.0,1
data2_ORD_000509,1768.0,600.0,1
data2_ORD_000510,405.0,554.0,1
data2_ORD_000511,845.0,533.0,1
data2_ORD_000512,813.0,153.0,1
data2_ORD_000513,720.0,471.0,1
data2_ORD_000514,1049.5,764.0,1
data2_ORD_000515,384.0,519.0,1
data2_ORD_000516,2319.0,534.0,1
data2_ORD_000517,861.0,533.0,1
data2_ORD_000518,2405.0,580.0,1
data2_ORD_000519,811.0,553.0,1
data2_ORD_000520,1275.0,350.0,1
data2_ORD_000521,868.0,553.0,1
data2_ORD_000522,2000.0,400.0,1
data2_ORD_000523,1613.0,501.0,1
data2_ORD_000524,784.0,533.0,1
data2_ORD_000525,594.0,798.0,1
data2_ORD_000526,414.0,573.0,1
data2_ORD_000527,464.0,553.0,1
data2_ORD_000528,381.0,403.0,1
data2_ORD_000529,790.0,403.0,1
data2_ORD_000530,836.0,523.0,1
data2_ORD_000531,400.0,523.0,1
data2_ORD_000532,451.0,412.0,1
data2_ORD_000533,715.0,676.0,1
data2_ORD_000534,2040.0,554.0,1
data2_ORD_000535,518.0,554.0,1
data2_ORD_000536,232.0,413.0,1
data2_ORD_000537,836.0,543.0,1
data2_ORD_000538,364.0,553.0,1
data2_ORD_000539,2315.0,554.0,1
data2_ORD_000540,450.0,553.0,1
data2_ORD_000541,858.5,571.0,1
data2_ORD_000542,913.0,70.0,1
data2_ORD_000543,429.0,60.0,1
data2_ORD_000544,551.0,60.0,1
data2_ORD_000545,1061.0,60.0,1
data2_ORD_000546,600.0,88.0,1
data2_ORD_000547,829.0,70.0,1
data2_ORD_000548,450.0,80.0,1
data2_ORD_000549,1641.0,94.0,1
data2_ORD_000550,642.0,70.0,1
data2_ORD_000551,869.0,70.0,1
data2_ORD_000552,357.0,70.0,1
data2_ORD_000553,362.0,371.0,1
data2_ORD_000554,365.0,542.0,1
data2_ORD_000555,1200.0,281.0,1
data2_ORD_000556,394.0,603.0,1
data2_ORD_000557,447.0,521.0,1
data2_ORD_000558,377.0,533.0,1
data2_ORD_000559,1542.0,762.0,1
data2_ORD_000560,1445.0,300.0,1
data2_ORD_000561,869.0,543.0,1
data2_ORD_000562,869.0,543.0,1
data2_ORD_000563,850.0,553.0,1
data2_ORD_000564,426.0,60.0,1
data2_ORD_000565,450.0,80.0,1
data2_ORD_000566,143.5,455.0,1
data2_ORD_000567,813.0,70.0,1
data2_ORD_000568,70.0,300.0,1
data2_ORD_000569,640.0,560.0,1
data2_ORD_000570,543.0,504.0,1
data2_ORD_000571,2279.0,552.0,1
data2_ORD_000572,2040.0,544.0,1
data2_ORD_000573,2040.0,544.0,1
data2_ORD_000574,481.5,572.0,1
data2_ORD_000575,205.0,560.0,1
data2_ORD_000576,2090.0,554.0,1
data2_ORD_000577,790.0,403.0,1
data2_ORD_000578,434.0,519.0,1
data2_ORD_000579,474.0,534.0,1
data2_ORD_000580,432.0,400.0,1
data2_ORD_000581,1516.0,573.0,1
data2_ORD_000582,762.0,433.0,1
data2_ORD_000583,200.0,1050.0,1
data2_ORD_000584,944.0,439.0,1
data2_ORD_000585,463.0,531.0,1
data2_ORD_000586,463.0,531.0,1
data2_ORD_000587,854.0,543.0,1
data2_ORD_000588,458.5,533.0,1
data2_ORD_000589,439.5,551.0,1
data2_ORD_000590,476.0,411.0,1
data2_ORD_000591,458.5,533.0,1
data2_ORD_000592,426.0,423.0,1
data2_ORD_000593,419.0,423.0,1
data2_ORD_000594,467.5,533.0,1
data2_ORD_000595,888.0,343.0,1
data2_ORD_000596,735.0,577.0,1
data2_ORD_000597,444.0,523.0,1
data2_ORD_000598,620.0,574.0,1
data2_ORD_000599,882.0,553.0,1
data2_ORD_000600,847.0,573.0,1
data2_ORD_000601,910.0,553.0,1
data2_ORD_000602,836.0,543.0,1
data2_ORD_000603,2312.0,554.0,1
data2_ORD_000604,445.0,70.0,1
data2_ORD_000605,431.5,392.0,1
data2_ORD_000606,440.5,280.0,1
data2_ORD_000607,1395.5,509.0,1
data2_ORD_000608,392.3,348.0,1
data2_ORD_000609,1641.0,373.0,1
data2_ORD_000610,489.0,281.0,1
data2_ORD_000611,764.0,358.0,1
data2_ORD_000612,314.5,507.0,1
data2_ORD_000613,722.6,411.0,1
data2_ORD_000614,755.0,300.0,1
data2_ORD_000615,815.0,630.0,1
data2_ORD_000616,416.0,553.0,1
data2_ORD_000617,900.0,357.0,1
data2_ORD_000618,944.0,553.0,1
data2_ORD_000619,754.0,539.0,1
data2_ORD_000620,2000.0,554.0,1
data2_ORD_000621,944.0,533.0,1
data2_ORD_000622,458.5,533.0,1
data2_ORD_000623,897.0,553.0,1
data2_ORD_000624,2345.0,630.0,1
data2_ORD_000625,955.0,391.0,1
data2_ORD_000626,800.0,551.0,1
data2_ORD_000627,811.5,348.0,1
data2_ORD_000628,390.0,561.0,1
data2_ORD_000629,555.5,420.0,1
data2_ORD_000630,176.5,345.0,1
data2_ORD_000631,494.0,533.0,1
data2_ORD_000632,1200.0,1200.0,1
data2_ORD_000633,350.0,554.0,1
data2_ORD_000634,474.0,439.0,1
data2_ORD_000635,764.0,358.0,1
data2_ORD_000636,774.0,503.0,1
data2_ORD_000637,800.0,320.0,1
data2_ORD_000638,1560.0,554.0,1
data2_ORD_000639,771.0,270.0,1
data2_ORD_000640,1215.0,563.0,1
data2_ORD_000641,2319.0,534.0,1
data2_ORD_000642,489.0,380.0,1
data2_ORD_000643,850.0,424.0,1
data2_ORD_000644,2020.0,424.0,1
data2_ORD_000645,418.0,554.0,1
data2_ORD_000646,2014.0,572.0,1
data2_ORD_000647,919.0,573.0,1
data2_ORD_000648,882.0,540.0,1
data2_ORD_000649,1084.0,553.0,1
data2_ORD_000650,2410.0,327.0,1
data2_ORD_000651,381.0,403.0,1
data2_ORD_000652,352.0,383.0,1
data2_ORD_000653,2000.0,723.0,1
data2_ORD_000654,2040.0,554.0,1
data2_ORD_000655,250.0,240.0,1
data2_ORD_000656,324.0,239.0,1
data2_ORD_000657,1437.0,393.0,1
data2_ORD_000658,2323.0,544.0,1
data2_ORD_000659,414.0,553.0,1
data2_ORD_000660,357.0,568.0,1
data2_ORD_000661,375.0,566.0,1
data2_ORD_000662,1094.0,541.0,1
data2_ORD_000663,509.0,432.0,1
data2_ORD_000664,1212.0,358.0,1
data2_ORD_000665,1641.0,279.0,1
data2_ORD_000666,1655.0,534.0,1
data2_ORD_000667,175.0,485.0,1
data2_ORD_000668,1332.0,553.0,1
data2_ORD_000669,2000.0,394.0,1
data2_ORD_000670,450.0,553.0,1
data2_ORD_000671,412.0,553.0,1
data2_ORD_000672,858.5,573.0,1
data2_ORD_000673,458.5,533.0,1
data2_ORD_000674,944.0,533.0,1
data2_ORD_000675,575.0,424.0,1
data2_ORD_000676,2405.0,450.0,1
data2_ORD_000677,2054.0,508.0,1
data2_ORD_000678,885.0,282.0,1
data2_ORD_000679,773.0,461.0,1
data2_ORD_000680,2040.0,534.0,1
data2_ORD_000681,1200.0,1200.0,1
data2_ORD_000682,476.0,423.0,1
data2_ORD_000683,510.0,554.0,1
data2_ORD_000684,2398.0,458.0,1
data2_ORD_000685,521.0,1123.0,1
data2_ORD_000686,1900.0,240.0,1
data2_ORD_000687,869.0,543.0,1
data2_ORD_000688,869.0,543.0,1
