Customernumber,Fleng,Fwidth,Quantity
data4_ORD_000160,813.0,531.0,1
data4_ORD_000161,964.0,493.0,1
data4_ORD_000162,474.0,331.0,1
data4_ORD_000163,456.0,1013.0,1
data4_ORD_000164,155.0,1081.0,1
data4_ORD_000165,1653.0,155.0,1
data4_ORD_000166,460.0,320.0,1
data4_ORD_000167,2244.0,371.0,1
data4_ORD_000168,760.0,330.0,1
data4_ORD_000169,538.0,551.0,1
data4_ORD_000170,466.0,211.0,1
data4_ORD_000171,825.0,350.0,1
data4_ORD_000172,1050.0,282.0,1
data4_ORD_000173,495.0,531.0,1
data4_ORD_000174,1289.0,331.0,1
data4_ORD_000175,742.0,419.0,1
data4_ORD_000176,394.0,541.0,1
data4_ORD_000177,481.0,183.0,1
data4_ORD_000178,447.0,1013.0,1
data4_ORD_000179,849.5,950.5,1
data4_ORD_000180,1264.0,539.0,1
data4_ORD_000181,559.0,263.0,1
data4_ORD_000182,875.0,569.0,1
data4_ORD_000183,457.0,546.0,1
data4_ORD_000184,383.0,220.0,1
data4_ORD_000185,1464.0,383.0,1
data4_ORD_000186,489.0,373.0,1
data4_ORD_000187,2397.0,400.0,1
data4_ORD_000188,1149.5,454.0,1
data4_ORD_000189,769.0,269.0,1
data4_ORD_000190,483.0,839.5,1
data4_ORD_000191,218.0,417.0,1
data4_ORD_000192,628.0,456.0,1
data4_ORD_000193,424.0,493.0,1
data4_ORD_000194,1236.0,288.0,1
data4_ORD_000195,882.0,378.0,1
data4_ORD_000196,155.0,921.0,1
data4_ORD_000197,829.0,313.0,1
data4_ORD_000198,1206.0,310.0,1
data4_ORD_000199,1694.0,243.0,1
data4_ORD_000200,788.0,553.0,1
data4_ORD_000201,788.0,553.0,1
data4_ORD_000202,825.0,350.0,1
data4_ORD_000203,882.0,497.0,1
data4_ORD_000204,947.0,351.0,1
data4_ORD_000205,1350.0,575.0,1
data4_ORD_000206,1604.0,541.0,1
data4_ORD_000207,423.0,538.0,1
data4_ORD_000208,412.0,553.0,1
data4_ORD_000209,500.0,450.0,1
data4_ORD_000210,650.0,550.0,1
data4_ORD_000211,1454.0,543.0,1
data4_ORD_000212,600.0,570.0,1
data4_ORD_000213,624.0,193.0,1
data4_ORD_000214,2273.0,189.0,1
data4_ORD_000215,459.0,188.0,1
data4_ORD_000216,559.0,263.0,1
data4_ORD_000217,814.0,543.0,1
data4_ORD_000218,749.0,240.0,1
data4_ORD_000219,392.0,199.0,1
data4_ORD_000220,1130.0,185.0,1
data4_ORD_000221,899.0,353.0,1
data4_ORD_000222,738.0,403.0,1
data4_ORD_000223,1131.0,323.0,1
data4_ORD_000224,948.0,492.0,1
data4_ORD_000225,948.0,492.0,1
data4_ORD_000226,1217.0,461.0,1
data4_ORD_000227,523.0,230.0,1
data4_ORD_000228,1863.0,353.0,1
data4_ORD_000229,2407.0,650.0,1
data4_ORD_000230,682.0,201.0,1
data4_ORD_000231,923.0,523.0,1
data4_ORD_000232,2302.0,544.0,1
data4_ORD_000233,634.0,281.0,1
data4_ORD_000234,2378.0,554.0,1
data4_ORD_000235,2270.0,380.0,1
data4_ORD_000236,764.0,533.0,1
data4_ORD_000237,865.0,673.0,1
data4_ORD_000238,635.3,281.0,1
data4_ORD_000239,1289.0,725.0,1
data4_ORD_000240,530.0,534.0,1
data4_ORD_000241,497.0,574.0,1
data4_ORD_000242,375.0,450.0,1
data4_ORD_000243,725.0,595.0,1
data4_ORD_000244,1840.0,564.0,1
data4_ORD_000245,2069.0,517.0,1
data4_ORD_000246,559.0,263.0,1
data4_ORD_000247,2340.0,264.0,1
data4_ORD_000248,624.0,193.0,1
data4_ORD_000249,514.0,343.0,1
data4_ORD_000250,573.5,323.5,1
data4_ORD_000251,340.0,320.0,1
data4_ORD_000252,1564.0,188.0,1
data4_ORD_000253,359.0,211.0,1
data4_ORD_000254,980.0,400.0,1
data4_ORD_000255,514.0,531.0,1
data4_ORD_000256,369.5,269.0,1
data4_ORD_000257,1429.0,635.0,1
data4_ORD_000258,318.5,570.0,1
data4_ORD_000259,1371.0,314.0,1
data4_ORD_000260,1355.0,100.0,1
data4_ORD_000261,200.0,150.0,1
data4_ORD_000262,910.0,553.0,1
data4_ORD_000263,408.0,299.0,1
data4_ORD_000264,322.5,280.0,1
data4_ORD_000265,2100.0,574.0,1
data4_ORD_000266,1302.0,563.0,1
data4_ORD_000267,1090.0,330.0,1
data4_ORD_000268,788.0,956.5,1
data4_ORD_000269,1350.0,575.0,1
data4_ORD_000270,1046.0,383.0,1
data4_ORD_000271,363.0,257.0,1
data4_ORD_000272,1200.0,420.0,1
data4_ORD_000273,1349.5,394.0,1
data4_ORD_000274,200.0,445.0,1
data4_ORD_000275,914.0,492.0,1
data4_ORD_000276,450.0,544.0,1
data4_ORD_000277,1138.0,344.0,1
data4_ORD_000278,233.0,531.0,1
data4_ORD_000279,2330.0,544.0,1
data4_ORD_000280,923.0,523.0,1
data4_ORD_000281,1024.0,316.0,1
data4_ORD_000282,503.0,314.0,1
data4_ORD_000283,369.5,269.0,1
data4_ORD_000284,2340.0,420.0,1
data4_ORD_000285,286.0,320.0,1
data4_ORD_000286,283.0,531.0,1
data4_ORD_000287,1236.0,288.0,1
data4_ORD_000288,445.3,1045.0,1
data4_ORD_000289,163.5,540.0,1
data4_ORD_000290,497.0,580.0,1
data4_ORD_000291,394.0,541.0,1
data4_ORD_000292,423.0,538.0,1
data4_ORD_000293,770.0,398.0,1
data4_ORD_000294,1350.0,300.0,1
data4_ORD_000295,718.0,573.0,1
data4_ORD_000296,450.0,574.0,1
data4_ORD_000297,870.0,382.0,1
data4_ORD_000298,159.5,552.0,1
data4_ORD_000299,1962.0,554.0,1
data4_ORD_000300,250.0,295.0,1
data4_ORD_000301,964.0,493.0,1
data4_ORD_000302,605.0,350.0,1
data4_ORD_000303,474.0,349.0,1
data4_ORD_000304,957.0,349.0,1
data4_ORD_000305,1653.0,541.0,1
data4_ORD_000306,2200.0,574.0,1
data4_ORD_000307,1050.0,342.0,1
data4_ORD_000308,474.3,421.0,1
data4_ORD_000309,749.0,180.0,1
data4_ORD_000310,915.0,300.0,1
data4_ORD_000311,514.0,541.0,1
data4_ORD_000312,864.0,543.0,1
data4_ORD_000313,2220.0,336.0,1
data4_ORD_000314,764.0,533.0,1
data4_ORD_000315,414.0,201.0,1
data4_ORD_000316,948.0,492.0,1
data4_ORD_000317,364.0,229.0,1
data4_ORD_000318,956.0,518.0,1
data4_ORD_000319,1022.0,311.0,1
data4_ORD_000320,1150.0,230.0,1
data4_ORD_000321,804.0,523.0,1
data4_ORD_000322,489.0,393.0,1
data4_ORD_000323,489.0,393.0,1
data4_ORD_000324,626.0,514.0,1
data4_ORD_000325,2232.0,718.0,1
data4_ORD_000326,921.0,381.0,1
data4_ORD_000327,738.0,409.0,1
data4_ORD_000328,1388.0,383.0,1
data4_ORD_000329,160.0,432.0,1
data4_ORD_000330,474.0,349.0,1
data4_ORD_000331,464.5,329.0,1
data4_ORD_000332,155.0,300.0,1
data4_ORD_000333,928.0,280.0,1
data4_ORD_000334,1264.0,446.0,1
data4_ORD_000335,180.0,465.0,1
data4_ORD_000336,450.0,332.0,1
data4_ORD_000337,1870.0,544.0,1
data4_ORD_000338,1071.0,913.5,1
data4_ORD_000339,703.0,330.0,1
data4_ORD_000340,1024.0,316.0,1
data4_ORD_000341,634.0,240.0,1
data4_ORD_000342,749.0,180.0,1
data4_ORD_000343,923.0,523.0,1
data4_ORD_000344,283.0,531.0,1
data4_ORD_000345,787.0,293.0,1
data4_ORD_000346,466.0,211.0,1
data4_ORD_000347,497.0,580.0,1
data4_ORD_000348,1950.0,545.0,1
data4_ORD_000349,797.0,308.0,1
data4_ORD_000350,861.5,409.0,1
data4_ORD_000351,704.0,299.0,1
data4_ORD_000352,969.0,289.0,1
data4_ORD_000353,450.0,350.0,1
data4_ORD_000354,882.0,553.0,1
data4_ORD_000355,268.5,563.5,1
data4_ORD_000356,666.5,1021.5,1
data4_ORD_000357,875.0,519.0,1
data4_ORD_000358,514.0,523.0,1
data4_ORD_000359,2340.0,534.0,1
data4_ORD_000360,2182.0,524.0,1
data4_ORD_000361,474.0,309.0,1
data4_ORD_000362,1534.0,319.0,1
data4_ORD_000363,634.0,281.0,1
data4_ORD_000364,442.0,352.0,1
data4_ORD_000365,787.0,293.0,1
data4_ORD_000366,832.0,465.0,1
data4_ORD_000367,376.0,173.0,1
data4_ORD_000368,353.0,610.0,1
data4_ORD_000369,2039.0,220.0,1
data4_ORD_000370,359.0,211.0,1
data4_ORD_000371,841.0,533.0,1
data4_ORD_000372,2352.0,474.0,1
data4_ORD_000373,769.0,281.0,1
data4_ORD_000374,300.0,324.0,1
data4_ORD_000375,1131.0,323.0,1
data4_ORD_000376,480.0,383.0,1
data4_ORD_000377,376.0,173.0,1
data4_ORD_000378,1108.0,260.0,1
data4_ORD_000379,2350.0,544.0,1
data4_ORD_000380,600.0,316.0,1
data4_ORD_000381,764.0,543.0,1
data4_ORD_000382,624.0,193.0,1
data4_ORD_000383,882.0,436.0,1
data4_ORD_000384,666.5,310.0,1
data4_ORD_000385,1480.0,562.0,1
data4_ORD_000386,2182.0,524.0,1
data4_ORD_000387,464.0,276.0,1
data4_ORD_000388,733.0,70.0,1
data4_ORD_000389,872.0,60.0,1
data4_ORD_000390,1700.0,120.0,1
data4_ORD_000391,1043.5,120.0,1
data4_ORD_000392,857.0,70.0,1
data4_ORD_000393,142.0,350.0,1
data4_ORD_000394,663.0,70.0,1
data4_ORD_000395,734.0,60.0,1
data4_ORD_000396,865.0,60.0,1
data4_ORD_000397,155.0,560.0,1
data4_ORD_000398,1046.0,383.0,1
data4_ORD_000399,460.0,320.0,1
data4_ORD_000400,873.0,573.0,1
data4_ORD_000401,2100.0,574.0,1
data4_ORD_000402,829.0,561.0,1
data4_ORD_000403,1734.0,553.0,1
data4_ORD_000404,2400.0,450.0,1
data4_ORD_000405,873.0,573.0,1
data4_ORD_000406,450.0,350.0,1
data4_ORD_000407,814.0,543.0,1
data4_ORD_000408,450.0,280.0,1
data4_ORD_000409,450.0,544.0,1
data4_ORD_000410,2232.0,382.0,1
data4_ORD_000411,1979.0,383.0,1
data4_ORD_000412,514.0,523.0,1
data4_ORD_000413,1532.0,932.0,1
data4_ORD_000414,755.0,530.0,1
data4_ORD_000415,286.0,320.0,1
data4_ORD_000416,1117.0,400.0,1
data4_ORD_000417,788.0,553.0,1
data4_ORD_000418,2195.0,295.0,1
data4_ORD_000419,414.0,541.0,1
data4_ORD_000420,694.0,60.0,1
data4_ORD_000421,718.0,60.0,1
data4_ORD_000422,250.0,100.0,1
data4_ORD_000423,145.0,513.0,1
data4_ORD_000424,610.0,150.0,1
data4_ORD_000425,655.7,70.0,1
data4_ORD_000426,663.0,70.0,1
data4_ORD_000427,1864.0,282.0,1
data4_ORD_000428,2064.0,492.0,1
data4_ORD_000429,664.0,303.0,1
data4_ORD_000430,1043.5,813.5,1
data4_ORD_000431,340.0,1138.0,1
data4_ORD_000432,882.0,553.0,1
data4_ORD_000433,765.0,551.0,1
data4_ORD_000434,443.0,523.0,1
data4_ORD_000435,932.0,343.0,1
data4_ORD_000436,804.0,523.0,1
data4_ORD_000437,814.0,122.0,1
data4_ORD_000438,1021.0,80.0,1
data4_ORD_000439,1920.0,90.0,1
data4_ORD_000440,559.0,70.0,1
data4_ORD_000441,383.0,90.0,1
data4_ORD_000442,1926.0,60.0,1
data4_ORD_000443,609.3,70.0,1
data4_ORD_000444,718.0,60.0,1
data4_ORD_000445,514.0,60.0,1
data4_ORD_000446,459.0,120.0,1
data4_ORD_000447,483.0,371.0,1
data4_ORD_000448,1700.0,350.0,1
data4_ORD_000449,602.0,732.0,1
data4_ORD_000450,660.0,539.0,1
data4_ORD_000451,1100.0,569.0,1
data4_ORD_000452,797.0,308.0,1
data4_ORD_000453,650.0,550.0,1
data4_ORD_000454,2395.0,544.0,1
data4_ORD_000455,260.0,300.0,1
data4_ORD_000456,730.0,280.0,1
data4_ORD_000457,850.5,270.0,1
data4_ORD_000458,1032.0,261.0,1
data4_ORD_000459,841.0,533.0,1
data4_ORD_000460,350.0,270.0,1
data4_ORD_000461,2090.0,554.0,1
data4_ORD_000462,950.0,499.0,1
data4_ORD_000463,1380.0,350.0,1
data4_ORD_000464,732.0,195.0,1
data4_ORD_000465,775.0,544.0,1
data4_ORD_000466,474.0,309.0,1
data4_ORD_000467,605.0,813.0,1
data4_ORD_000468,700.0,550.0,1
data4_ORD_000469,769.0,299.0,1
data4_ORD_000470,684.0,454.3,1
data4_ORD_000471,1800.0,800.0,1
data4_ORD_000472,220.0,370.0,1
data4_ORD_000473,910.0,553.0,1
data4_ORD_000474,732.0,482.0,1
data4_ORD_000475,706.0,258.0,1
data4_ORD_000476,420.0,462.0,1
data4_ORD_000477,1388.0,383.0,1
data4_ORD_000478,446.3,371.0,1
data4_ORD_000479,882.0,494.0,1
data4_ORD_000480,251.0,358.0,1
data4_ORD_000481,300.0,300.0,1
data4_ORD_000482,873.0,573.0,1
data4_ORD_000483,600.0,554.0,1
data4_ORD_000484,873.0,503.0,1
data4_ORD_000485,791.0,311.0,1
data4_ORD_000486,483.5,399.0,1
data4_ORD_000487,932.0,290.0,1
data4_ORD_000488,782.0,599.0,1
data4_ORD_000489,369.5,269.0,1
data4_ORD_000490,1032.0,203.0,1
data4_ORD_000491,749.0,299.0,1
data4_ORD_000492,975.0,338.0,1
data4_ORD_000493,340.0,317.0,1
data4_ORD_000494,1950.0,540.0,1
data4_ORD_000495,734.0,533.0,1
data4_ORD_000496,2100.0,550.0,1
data4_ORD_000497,544.0,70.0,1
data4_ORD_000498,914.0,73.0,1
data4_ORD_000499,1888.0,100.0,1
data4_ORD_000500,450.0,60.0,1
data4_ORD_000501,1369.0,70.0,1
data4_ORD_000502,1080.0,140.0,1
data4_ORD_000503,923.0,70.0,1
data4_ORD_000504,145.5,372.0,1
data4_ORD_000505,288.0,70.0,1
data4_ORD_000506,454.0,60.0,1
data4_ORD_000507,413.0,542.0,1
data4_ORD_000508,914.0,259.0,1
data4_ORD_000509,932.0,290.0,1
data4_ORD_000510,1964.0,373.0,1
data4_ORD_000511,620.0,550.0,1
data4_ORD_000512,1032.0,261.0,1
data4_ORD_000513,157.0,282.0,1
data4_ORD_000514,934.0,211.0,1
data4_ORD_000515,975.0,354.0,1
data4_ORD_000516,360.0,389.0,1
data4_ORD_000517,764.0,521.0,1
data4_ORD_000518,382.0,578.0,1
data4_ORD_000519,653.5,190.0,1
data4_ORD_000520,684.0,454.3,1
data4_ORD_000521,1450.0,414.0,1
data4_ORD_000522,251.0,358.0,1
data4_ORD_000523,2244.0,383.0,1
data4_ORD_000524,1131.0,513.0,1
data4_ORD_000525,873.0,537.0,1
data4_ORD_000526,1933.0,780.0,1
data4_ORD_000527,738.0,114.0,1
data4_ORD_000528,616.0,70.0,1
data4_ORD_000529,624.0,113.0,1
data4_ORD_000530,414.0,60.0,1
data4_ORD_000531,609.3,70.0,1
data4_ORD_000532,284.0,60.0,1
data4_ORD_000533,2244.0,114.0,1
data4_ORD_000534,254.0,60.0,1
data4_ORD_000535,805.0,110.0,1
data4_ORD_000536,682.0,100.0,1
data4_ORD_000537,1525.0,780.0,1
data4_ORD_000538,2357.0,840.0,1
data4_ORD_000539,443.0,523.0,1
data4_ORD_000540,900.0,160.0,1
data4_ORD_000541,369.5,269.0,1
data4_ORD_000542,775.0,560.0,1
data4_ORD_000543,2220.0,354.0,1
data4_ORD_000544,179.5,336.0,1
data4_ORD_000545,840.0,305.0,1
data4_ORD_000546,300.0,324.0,1
data4_ORD_000547,324.0,149.0,1
data4_ORD_000548,145.5,372.0,1
data4_ORD_000549,142.0,350.0,1
data4_ORD_000550,667.0,70.0,1
data4_ORD_000551,667.0,70.0,1
data4_ORD_000552,500.0,100.0,1
data4_ORD_000553,799.0,139.0,1
data4_ORD_000554,616.0,70.0,1
data4_ORD_000555,450.0,72.0,1
data4_ORD_000556,1564.0,120.0,1
data4_ORD_000557,182.0,445.0,1
data4_ORD_000558,2001.0,400.0,1
data4_ORD_000559,850.5,270.0,1
data4_ORD_000560,392.0,199.0,1
data4_ORD_000561,474.0,309.0,1
data4_ORD_000562,864.0,553.0,1
data4_ORD_000563,899.0,337.0,1
data4_ORD_000564,1150.0,240.0,1
data4_ORD_000565,830.0,380.0,1
data4_ORD_000566,830.0,200.0,1
data4_ORD_000567,2090.0,524.0,1
data4_ORD_000568,2090.0,524.0,1
data4_ORD_000569,466.0,231.0,1
data4_ORD_000570,466.0,211.0,1
data4_ORD_000571,2165.0,554.0,1
data4_ORD_000572,568.0,946.5,1
data4_ORD_000573,803.5,370.0,1
data4_ORD_000574,450.0,330.0,1
data4_ORD_000575,925.0,417.0,1
data4_ORD_000576,1224.0,650.0,1
data4_ORD_000577,414.0,553.0,1
data4_ORD_000578,432.0,220.0,1
data4_ORD_000579,602.0,855.5,1
data4_ORD_000580,559.0,263.0,1
data4_ORD_000581,481.5,362.0,1
data4_ORD_000582,459.0,188.0,1
data4_ORD_000583,1764.0,298.0,1
data4_ORD_000584,299.5,1021.5,1
data4_ORD_000585,564.0,569.0,1
data4_ORD_000586,465.0,311.0,1
data4_ORD_000587,481.0,183.0,1
data4_ORD_000588,514.0,523.0,1
data4_ORD_000589,649.5,514.0,1
data4_ORD_000590,987.0,524.0,1
data4_ORD_000591,526.0,498.0,1
data4_ORD_000592,943.0,573.0,1
data4_ORD_000593,260.0,300.0,1
data4_ORD_000594,531.0,531.0,1
data4_ORD_000595,1224.0,600.0,1
data4_ORD_000596,882.0,553.0,1
data4_ORD_000597,408.0,370.0,1
data4_ORD_000598,788.0,553.0,1
data4_ORD_000599,250.0,464.0,1
data4_ORD_000600,220.0,947.0,1
data4_ORD_000601,1020.0,383.0,1
data4_ORD_000602,1151.0,205.0,1
data4_ORD_000603,569.0,260.0,1
data4_ORD_000604,222.0,439.0,1
data4_ORD_000605,613.0,333.5,1
data4_ORD_000606,650.0,300.0,1
data4_ORD_000607,1113.0,70.0,1
data4_ORD_000608,933.0,70.0,1
data4_ORD_000609,383.0,90.0,1
data4_ORD_000610,383.0,100.0,1
data4_ORD_000611,394.0,71.0,1
data4_ORD_000612,282.0,70.0,1
data4_ORD_000613,894.0,100.0,1
data4_ORD_000614,870.0,110.0,1
data4_ORD_000615,947.0,70.0,1
data4_ORD_000616,736.0,70.0,1
data4_ORD_000617,1131.0,323.0,1
data4_ORD_000618,1389.0,458.0,1
data4_ORD_000619,445.3,1045.0,1
data4_ORD_000620,978.5,408.0,1
data4_ORD_000621,1975.0,382.0,1
data4_ORD_000622,2347.0,856.0,1
data4_ORD_000623,750.0,304.0,1
data4_ORD_000624,2232.0,382.0,1
data4_ORD_000625,459.0,188.0,1
data4_ORD_000626,703.0,330.0,1
data4_ORD_000627,969.0,289.0,1
data4_ORD_000628,1130.0,491.0,1
data4_ORD_000629,730.0,280.0,1
data4_ORD_000630,730.0,280.0,1
data4_ORD_000631,1870.0,544.0,1
data4_ORD_000632,514.0,343.0,1
data4_ORD_000633,320.0,300.0,1
data4_ORD_000634,636.0,1058.0,1
data4_ORD_000635,820.0,966.5,1
data4_ORD_000636,932.0,430.0,1
data4_ORD_000637,865.0,60.0,1
data4_ORD_000638,788.0,70.0,1
data4_ORD_000639,400.0,60.0,1
data4_ORD_000640,882.0,117.0,1
data4_ORD_000641,2400.0,70.0,1
data4_ORD_000642,624.0,113.0,1
data4_ORD_000643,514.0,60.0,1
data4_ORD_000644,1220.0,70.0,1
data4_ORD_000645,1464.0,70.0,1
data4_ORD_000646,655.7,70.0,1
data4_ORD_000647,2050.0,560.0,1
data4_ORD_000648,1289.0,1091.0,1
data4_ORD_000649,420.0,462.0,1
data4_ORD_000650,530.0,534.0,1
data4_ORD_000651,873.0,573.0,1
data4_ORD_000652,725.0,560.0,1
data4_ORD_000653,1949.5,414.0,1
data4_ORD_000654,502.0,419.0,1
data4_ORD_000655,481.0,200.0,1
data4_ORD_000656,2380.0,184.0,1
data4_ORD_000657,489.0,110.0,1
data4_ORD_000658,734.0,60.0,1
data4_ORD_000659,865.0,60.0,1
data4_ORD_000660,962.0,140.0,1
data4_ORD_000661,733.0,70.0,1
data4_ORD_000662,1190.0,110.0,1
data4_ORD_000663,1283.0,70.0,1
data4_ORD_000664,2400.0,70.0,1
data4_ORD_000665,376.0,60.0,1
data4_ORD_000666,1218.0,82.0,1
data4_ORD_000667,962.0,283.0,1
data4_ORD_000668,860.0,294.0,1
data4_ORD_000669,1388.0,383.0,1
data4_ORD_000670,1450.0,320.0,1
data4_ORD_000671,839.0,373.0,1
data4_ORD_000672,251.0,358.0,1
data4_ORD_000673,425.0,360.0,1
data4_ORD_000674,1350.0,650.0,1
data4_ORD_000675,2290.0,480.0,1
data4_ORD_000676,1653.0,541.0,1
data4_ORD_000677,336.0,312.0,1
data4_ORD_000678,383.0,220.0,1
data4_ORD_000679,489.0,381.0,1
data4_ORD_000680,947.0,280.0,1
data4_ORD_000681,638.0,279.0,1
data4_ORD_000682,634.0,180.0,1
data4_ORD_000683,2154.0,271.0,1
data4_ORD_000684,249.0,300.0,1
data4_ORD_000685,400.0,382.0,1
data4_ORD_000686,864.0,553.0,1
data4_ORD_000687,441.0,381.0,1
