Customernumber,Fleng,Fwidth,Quantity
data6_ORD_000053,1834.0,279.0,1
data6_ORD_000054,2120.0,330.0,1
data6_ORD_000055,732.0,199.0,1
data6_ORD_000056,480.0,518.0,1
data6_ORD_000057,530.0,330.0,1
data6_ORD_000058,1140.0,270.0,1
data6_ORD_000059,531.0,251.0,1
data6_ORD_000060,814.0,251.0,1
data6_ORD_000061,814.0,251.0,1
data6_ORD_000062,1865.5,463.5,1
data6_ORD_000063,652.5,471.0,1
data6_ORD_000064,711.5,528.0,1
data6_ORD_000065,623.5,460.5,1
data6_ORD_000066,809.5,481.5,1
data6_ORD_000067,837.5,460.5,1
data6_ORD_000068,180.0,590.0,1
data6_ORD_000069,782.5,368.0,1
data6_ORD_000070,478.5,438.0,1
data6_ORD_000071,978.5,368.5,1
data6_ORD_000072,723.0,70.0,1
data6_ORD_000073,2293.0,70.0,1
data6_ORD_000074,384.0,60.0,1
data6_ORD_000075,416.0,60.0,1
data6_ORD_000076,2390.0,120.0,1
data6_ORD_000077,1956.0,81.0,1
data6_ORD_000078,2000.0,63.0,1
data6_ORD_000079,1560.0,80.0,1
data6_ORD_000080,781.0,553.0,1
data6_ORD_000081,2299.0,400.0,1
data6_ORD_000082,2254.0,544.0,1
data6_ORD_000083,421.0,665.0,1
data6_ORD_000084,932.0,610.0,1
data6_ORD_000085,2205.0,295.0,1
data6_ORD_000086,2340.0,522.0,1
data6_ORD_000087,1176.0,331.0,1
data6_ORD_000088,264.0,311.0,1
data6_ORD_000089,1887.0,544.0,1
data6_ORD_000090,247.0,251.0,1
data6_ORD_000091,967.0,297.0,1
data6_ORD_000092,887.0,358.0,1
data6_ORD_000093,794.0,548.0,1
data6_ORD_000094,465.0,303.0,1
data6_ORD_000095,727.0,665.0,1
data6_ORD_000096,1417.0,725.0,1
data6_ORD_000097,480.0,158.0,1
data6_ORD_000098,950.0,440.0,1
data6_ORD_000099,421.5,371.0,1
data6_ORD_000100,870.0,383.0,1
data6_ORD_000101,398.0,544.0,1
data6_ORD_000102,448.0,544.0,1
data6_ORD_000103,584.0,373.0,1
data6_ORD_000104,2345.0,280.0,1
data6_ORD_000105,766.0,309.0,1
data6_ORD_000106,766.0,309.0,1
data6_ORD_000107,460.0,577.0,1
data6_ORD_000108,514.0,353.0,1
data6_ORD_000109,1791.0,312.0,1
data6_ORD_000110,1365.0,374.0,1
data6_ORD_000111,861.0,373.0,1
data6_ORD_000112,764.0,261.0,1
data6_ORD_000113,929.0,533.0,1
data6_ORD_000114,1834.0,279.0,1
data6_ORD_000115,398.0,544.0,1
data6_ORD_000116,373.0,341.0,1
data6_ORD_000117,373.0,341.0,1
data6_ORD_000118,163.5,260.0,1
data6_ORD_000119,353.0,167.0,1
data6_ORD_000120,465.0,301.0,1
data6_ORD_000121,1888.0,304.0,1
data6_ORD_000122,781.0,553.0,1
data6_ORD_000123,1523.5,765.5,1
data6_ORD_000124,1647.0,186.0,1
data6_ORD_000125,483.0,303.0,1
data6_ORD_000126,421.0,665.0,1
data6_ORD_000127,200.0,600.0,1
data6_ORD_000128,480.0,158.0,1
data6_ORD_000129,935.0,399.0,1
data6_ORD_000130,1478.0,387.5,1
data6_ORD_000131,1689.5,410.0,1
data6_ORD_000132,1595.5,393.5,1
data6_ORD_000133,748.0,448.0,1
data6_ORD_000134,2100.5,397.0,1
data6_ORD_000135,382.0,583.0,1
data6_ORD_000136,1689.5,410.0,1
data6_ORD_000137,1659.5,410.0,1
data6_ORD_000138,1464.5,470.5,1
data6_ORD_000139,382.0,450.0,1
data6_ORD_000140,498.0,337.0,1
data6_ORD_000141,729.0,381.0,1
data6_ORD_000142,1026.0,109.0,1
data6_ORD_000143,723.0,70.0,1
data6_ORD_000144,2187.0,419.0,1
data6_ORD_000145,160.0,330.0,1
data6_ORD_000146,483.0,303.0,1
data6_ORD_000147,2254.0,544.0,1
data6_ORD_000148,421.0,665.0,1
data6_ORD_000149,650.0,260.0,1
data6_ORD_000150,974.0,533.0,1
data6_ORD_000151,264.0,311.0,1
data6_ORD_000152,584.0,373.0,1
data6_ORD_000153,520.0,197.0,1
data6_ORD_000154,1014.0,380.0,1
data6_ORD_000155,1476.0,351.0,1
data6_ORD_000156,465.0,303.0,1
data6_ORD_000157,727.0,665.0,1
data6_ORD_000158,580.0,360.0,1
data6_ORD_000159,861.0,373.0,1
data6_ORD_000160,264.0,311.0,1
data6_ORD_000161,935.0,484.0,1
data6_ORD_000162,480.0,158.0,1
data6_ORD_000163,373.0,259.0,1
data6_ORD_000164,963.0,683.0,1
data6_ORD_000165,247.0,251.0,1
data6_ORD_000166,353.0,167.0,1
data6_ORD_000167,755.0,560.0,1
data6_ORD_000168,421.0,665.0,1
data6_ORD_000169,539.0,553.0,1
data6_ORD_000170,392.5,428.0,1
data6_ORD_000171,974.0,533.0,1
data6_ORD_000172,720.0,554.0,1
data6_ORD_000173,840.0,473.0,1
data6_ORD_000174,727.0,665.0,1
data6_ORD_000175,460.0,917.0,1
data6_ORD_000176,373.0,259.0,1
data6_ORD_000177,1834.0,262.0,1
data6_ORD_000178,1887.0,400.0,1
data6_ORD_000179,247.0,251.0,1
data6_ORD_000180,708.0,167.0,1
data6_ORD_000181,609.7,297.0,1
data6_ORD_000182,729.0,381.0,1
data6_ORD_000183,1073.0,1062.5,1
data6_ORD_000184,1110.0,600.0,1
data6_ORD_000185,335.0,760.0,1
data6_ORD_000186,1887.0,544.0,1
data6_ORD_000187,766.0,309.0,1
data6_ORD_000188,1790.5,206.5,1
data6_ORD_000189,160.0,330.0,1
data6_ORD_000190,856.0,329.0,1
data6_ORD_000191,982.0,318.0,1
data6_ORD_000192,298.5,1133.5,1
data6_ORD_000193,762.0,517.0,1
data6_ORD_000194,2335.0,492.0,1
data6_ORD_000195,963.0,683.0,1
data6_ORD_000196,1961.0,349.5,1
data6_ORD_000197,856.0,329.0,1
data6_ORD_000198,465.0,309.0,1
data6_ORD_000199,1302.0,288.0,1
data6_ORD_000200,901.0,302.0,1
data6_ORD_000201,755.0,534.0,1
data6_ORD_000202,990.0,363.0,1
data6_ORD_000203,686.5,466.5,1
data6_ORD_000204,686.5,466.5,1
data6_ORD_000205,882.0,363.0,1
data6_ORD_000206,1661.0,70.0,1
data6_ORD_000207,1451.0,134.0,1
data6_ORD_000208,723.0,70.0,1
data6_ORD_000209,1910.0,150.0,1
data6_ORD_000210,1012.0,60.0,1
data6_ORD_000211,723.0,70.0,1
data6_ORD_000212,456.0,311.0,1
data6_ORD_000213,720.0,554.0,1
data6_ORD_000214,948.0,329.0,1
data6_ORD_000215,609.0,521.0,1
data6_ORD_000216,264.0,311.0,1
data6_ORD_000217,264.0,311.0,1
data6_ORD_000218,422.5,264.0,1
data6_ORD_000219,2250.0,534.0,1
data6_ORD_000220,249.0,945.5,1
data6_ORD_000221,446.0,491.0,1
data6_ORD_000222,1642.0,159.0,1
data6_ORD_000223,429.0,531.0,1
data6_ORD_000224,897.0,491.0,1
data6_ORD_000225,398.0,544.0,1
data6_ORD_000226,1080.0,383.0,1
data6_ORD_000227,618.7,474.0,1
data6_ORD_000228,692.0,1013.5,1
data6_ORD_000229,1014.0,380.0,1
data6_ORD_000230,381.5,551.0,1
data6_ORD_000231,1647.0,186.0,1
data6_ORD_000232,929.0,533.0,1
data6_ORD_000233,429.0,531.0,1
data6_ORD_000234,182.0,298.0,1
data6_ORD_000235,1710.0,386.0,1
data6_ORD_000236,1080.0,270.0,1
data6_ORD_000237,773.0,281.0,1
data6_ORD_000238,1240.0,700.0,1
data6_ORD_000239,873.5,429.0,1
data6_ORD_000240,917.0,601.0,1
data6_ORD_000241,250.0,350.0,1
data6_ORD_000242,609.0,521.0,1
data6_ORD_000243,935.0,399.0,1
data6_ORD_000244,480.0,518.0,1
data6_ORD_000245,2115.0,344.0,1
data6_ORD_000246,1260.0,350.0,1
data6_ORD_000247,264.0,273.0,1
data6_ORD_000248,766.0,309.0,1
data6_ORD_000249,373.0,281.0,1
data6_ORD_000250,1194.0,523.0,1
data6_ORD_000251,381.5,551.0,1
data6_ORD_000252,1014.0,375.0,1
data6_ORD_000253,1252.0,330.0,1
data6_ORD_000254,465.0,580.0,1
data6_ORD_000255,480.0,293.0,1
data6_ORD_000256,725.0,600.0,1
data6_ORD_000257,1328.5,372.0,1
data6_ORD_000258,470.0,419.0,1
data6_ORD_000259,203.0,1068.5,1
data6_ORD_000260,619.0,1000.0,1
data6_ORD_000261,200.0,270.0,1
data6_ORD_000262,379.0,531.0,1
data6_ORD_000263,379.0,531.0,1
data6_ORD_000264,919.0,531.0,1
data6_ORD_000265,2335.0,590.0,1
data6_ORD_000266,803.0,448.0,1
data6_ORD_000267,800.0,300.0,1
data6_ORD_000268,421.5,371.0,1
data6_ORD_000269,2250.0,534.0,1
data6_ORD_000270,382.0,530.0,1
data6_ORD_000271,628.0,210.0,1
data6_ORD_000272,2100.0,554.0,1
data6_ORD_000273,539.0,573.0,1
data6_ORD_000274,1852.0,683.0,1
data6_ORD_000275,720.0,620.0,1
data6_ORD_000276,974.0,533.0,1
data6_ORD_000277,974.0,533.0,1
data6_ORD_000278,440.0,534.0,1
data6_ORD_000279,1434.3,277.0,1
data6_ORD_000280,764.0,343.0,1
data6_ORD_000281,1080.0,383.0,1
data6_ORD_000282,544.0,70.0,1
data6_ORD_000283,306.0,70.0,1
data6_ORD_000284,398.0,400.0,1
data6_ORD_000285,182.0,280.0,1
data6_ORD_000286,498.0,355.0,1
data6_ORD_000287,692.0,1013.5,1
data6_ORD_000288,465.0,303.0,1
data6_ORD_000289,982.0,318.0,1
data6_ORD_000290,1600.0,524.0,1
data6_ORD_000291,381.5,551.0,1
data6_ORD_000292,948.0,311.0,1
data6_ORD_000293,667.0,574.0,1
data6_ORD_000294,667.0,574.0,1
data6_ORD_000295,472.0,342.0,1
data6_ORD_000296,342.0,299.0,1
data6_ORD_000297,1063.0,599.0,1
data6_ORD_000298,766.0,309.0,1
data6_ORD_000299,498.0,355.0,1
data6_ORD_000300,1523.5,765.5,1
data6_ORD_000301,379.0,531.0,1
data6_ORD_000302,929.0,533.0,1
data6_ORD_000303,318.5,522.0,1
data6_ORD_000304,494.0,342.0,1
data6_ORD_000305,421.5,371.0,1
data6_ORD_000306,398.0,550.0,1
data6_ORD_000307,895.0,543.0,1
data6_ORD_000308,446.0,499.0,1
data6_ORD_000309,1414.0,516.0,1
data6_ORD_000310,708.0,167.0,1
data6_ORD_000311,2100.0,554.0,1
data6_ORD_000312,794.0,548.0,1
data6_ORD_000313,483.0,303.0,1
data6_ORD_000314,2150.0,590.0,1
data6_ORD_000315,483.0,303.0,1
data6_ORD_000316,420.0,690.0,1
data6_ORD_000317,250.0,1177.0,1
data6_ORD_000318,861.0,373.0,1
data6_ORD_000319,929.0,533.0,1
data6_ORD_000320,421.5,371.0,1
data6_ORD_000321,421.5,371.0,1
data6_ORD_000322,335.0,760.0,1
data6_ORD_000323,1698.0,200.0,1
data6_ORD_000324,464.0,297.0,1
data6_ORD_000325,887.0,376.0,1
data6_ORD_000326,456.0,311.0,1
data6_ORD_000327,1252.0,330.0,1
data6_ORD_000328,2100.0,554.0,1
data6_ORD_000329,381.5,551.0,1
data6_ORD_000330,919.0,549.0,1
data6_ORD_000331,892.0,609.0,1
data6_ORD_000332,2390.0,655.0,1
data6_ORD_000333,1470.0,260.0,1
data6_ORD_000334,963.0,681.0,1
data6_ORD_000335,354.0,343.0,1
data6_ORD_000336,1887.0,544.0,1
data6_ORD_000337,247.0,251.0,1
data6_ORD_000338,708.0,185.0,1
data6_ORD_000339,755.0,565.0,1
data6_ORD_000340,781.0,553.0,1
data6_ORD_000341,840.0,543.0,1
data6_ORD_000342,480.0,158.0,1
data6_ORD_000343,264.0,311.0,1
data6_ORD_000344,654.0,531.5,1
data6_ORD_000345,729.5,351.5,1
data6_ORD_000346,809.5,481.5,1
data6_ORD_000347,1464.5,426.5,1
data6_ORD_000348,725.0,418.5,1
data6_ORD_000349,1686.0,420.5,1
data6_ORD_000350,1155.5,311.0,1
data6_ORD_000351,711.5,556.5,1
data6_ORD_000352,809.5,481.5,1
data6_ORD_000353,469.0,253.0,1
data6_ORD_000354,1414.0,200.0,1
data6_ORD_000355,2240.0,684.0,1
data6_ORD_000356,963.0,681.0,1
data6_ORD_000357,963.0,681.0,1
data6_ORD_000358,1215.0,455.5,1
data6_ORD_000359,982.0,310.0,1
data6_ORD_000360,755.0,782.0,1
data6_ORD_000361,840.0,543.0,1
data6_ORD_000362,1240.0,282.0,1
data6_ORD_000363,398.0,544.0,1
data6_ORD_000364,531.0,251.0,1
data6_ORD_000365,353.0,167.0,1
data6_ORD_000366,609.0,463.0,1
data6_ORD_000367,609.7,475.0,1
data6_ORD_000368,957.0,301.0,1
data6_ORD_000369,755.0,560.0,1
data6_ORD_000370,720.0,554.0,1
data6_ORD_000371,420.0,690.0,1
data6_ORD_000372,250.0,1176.0,1
data6_ORD_000373,1315.0,600.0,1
data6_ORD_000374,539.0,573.0,1
data6_ORD_000375,2390.0,495.0,1
data6_ORD_000376,800.0,300.0,1
data6_ORD_000377,423.0,330.0,1
data6_ORD_000378,2100.0,560.0,1
data6_ORD_000379,974.0,533.0,1
data6_ORD_000380,609.0,521.0,1
data6_ORD_000381,600.0,262.0,1
data6_ORD_000382,946.0,329.0,1
data6_ORD_000383,1365.0,374.0,1
data6_ORD_000384,2345.0,280.0,1
data6_ORD_000385,297.0,480.0,1
data6_ORD_000386,805.5,1013.5,1
data6_ORD_000387,350.0,219.0,1
data6_ORD_000388,350.0,201.0,1
data6_ORD_000389,600.0,351.0,1
data6_ORD_000390,781.0,553.0,1
data6_ORD_000391,480.0,350.0,1
data6_ORD_000392,480.0,158.0,1
data6_ORD_000393,200.0,600.0,1
data6_ORD_000394,600.0,182.0,1
data6_ORD_000395,286.0,250.0,1
data6_ORD_000396,373.0,341.0,1
data6_ORD_000397,834.0,371.0,1
data6_ORD_000398,784.0,284.0,1
data6_ORD_000399,465.0,303.0,1
data6_ORD_000400,720.0,554.0,1
data6_ORD_000401,1610.5,707.5,1
data6_ORD_000402,1252.0,330.0,1
data6_ORD_000403,264.0,311.0,1
data6_ORD_000404,1365.0,374.0,1
data6_ORD_000405,895.0,525.0,1
data6_ORD_000406,735.0,492.0,1
data6_ORD_000407,870.0,383.0,1
data6_ORD_000408,2004.0,182.0,1
data6_ORD_000409,163.5,260.0,1
data6_ORD_000410,520.0,197.0,1
data6_ORD_000411,561.5,551.5,1
data6_ORD_000412,1464.5,426.5,1
data6_ORD_000413,995.5,477.5,1
data6_ORD_000414,1464.5,426.5,1
data6_ORD_000415,1870.5,319.5,1
data6_ORD_000416,626.0,483.5,1
data6_ORD_000417,579.0,391.0,1
data6_ORD_000418,895.0,60.0,1
data6_ORD_000419,1956.0,82.0,1
data6_ORD_000420,1170.0,120.0,1
data6_ORD_000421,2390.0,120.0,1
data6_ORD_000422,913.5,94.0,1
data6_ORD_000423,154.0,869.0,1
data6_ORD_000424,667.0,574.0,1
data6_ORD_000425,2254.0,230.0,1
data6_ORD_000426,469.0,253.0,1
data6_ORD_000427,373.0,259.0,1
data6_ORD_000428,1328.5,372.0,1
data6_ORD_000429,2250.0,534.0,1
data6_ORD_000430,335.0,260.0,1
data6_ORD_000431,446.0,491.0,1
data6_ORD_000432,484.0,420.0,1
data6_ORD_000433,974.0,533.0,1
data6_ORD_000434,421.5,371.0,1
data6_ORD_000435,1063.0,579.0,1
data6_ORD_000436,213.5,330.0,1
data6_ORD_000437,963.0,683.0,1
data6_ORD_000438,373.0,341.0,1
data6_ORD_000439,460.0,577.0,1
data6_ORD_000440,692.0,361.0,1
data6_ORD_000441,1320.0,574.0,1
data6_ORD_000442,1063.0,599.0,1
data6_ORD_000443,446.0,499.0,1
data6_ORD_000444,629.0,210.0,1
data6_ORD_000445,982.0,350.0,1
data6_ORD_000446,1647.0,186.0,1
data6_ORD_000447,2254.0,550.0,1
data6_ORD_000448,421.0,665.0,1
data6_ORD_000449,480.0,158.0,1
data6_ORD_000450,180.0,270.0,1
data6_ORD_000451,180.0,908.0,1
data6_ORD_000452,379.0,333.0,1
data6_ORD_000453,1177.0,331.0,1
data6_ORD_000454,163.5,260.0,1
data6_ORD_000455,264.0,273.0,1
data6_ORD_000456,814.0,251.0,1
data6_ORD_000457,225.0,313.0,1
data6_ORD_000458,1014.0,380.0,1
data6_ORD_000459,1014.0,375.0,1
data6_ORD_000460,225.0,313.0,1
data6_ORD_000461,1519.0,522.0,1
data6_ORD_000462,720.0,554.0,1
data6_ORD_000463,1440.0,303.0,1
data6_ORD_000464,2258.0,344.0,1
data6_ORD_000465,429.0,531.0,1
data6_ORD_000466,584.0,373.0,1
data6_ORD_000467,1324.0,182.0,1
data6_ORD_000468,498.0,360.0,1
data6_ORD_000469,1187.0,973.5,1
data6_ORD_000470,948.0,329.0,1
data6_ORD_000471,578.5,270.0,1
data6_ORD_000472,421.5,371.0,1
data6_ORD_000473,879.5,431.5,1
data6_ORD_000474,2299.0,540.0,1
data6_ORD_000475,495.5,473.5,1
data6_ORD_000476,945.5,416.0,1
data6_ORD_000477,729.5,351.5,1
data6_ORD_000478,1155.5,311.0,1
data6_ORD_000479,722.5,479.5,1
data6_ORD_000480,837.5,460.5,1
data6_ORD_000481,1739.5,410.0,1
data6_ORD_000482,383.0,80.0,1
data6_ORD_000483,436.0,70.0,1
data6_ORD_000484,383.0,80.0,1
data6_ORD_000485,1302.0,60.0,1
data6_ORD_000486,895.0,70.0,1
data6_ORD_000487,1874.0,70.0,1
data6_ORD_000488,974.0,70.0,1
data6_ORD_000489,1020.0,70.0,1
data6_ORD_000490,382.0,450.0,1
data6_ORD_000491,464.0,297.0,1
data6_ORD_000492,584.0,373.0,1
data6_ORD_000493,182.0,282.0,1
data6_ORD_000494,2205.0,264.0,1
data6_ORD_000495,200.0,270.0,1
data6_ORD_000496,1140.0,270.0,1
data6_ORD_000497,1014.0,357.0,1
data6_ORD_000498,498.0,360.0,1
data6_ORD_000499,498.0,337.0,1
data6_ORD_000500,982.0,304.0,1
data6_ORD_000501,781.0,553.0,1
data6_ORD_000502,264.0,311.0,1
data6_ORD_000503,451.0,533.0,1
data6_ORD_000504,1600.0,446.0,1
data6_ORD_000505,1600.0,518.0,1
data6_ORD_000506,2090.0,374.0,1
data6_ORD_000507,1380.0,160.0,1
data6_ORD_000508,2041.0,300.0,1
data6_ORD_000509,540.0,270.0,1
data6_ORD_000510,353.0,185.0,1
data6_ORD_000511,1523.5,328.0,1
data6_ORD_000512,318.5,522.0,1
data6_ORD_000513,963.0,613.0,1
data6_ORD_000514,1361.0,300.0,1
data6_ORD_000515,708.0,167.0,1
data6_ORD_000516,708.0,185.0,1
data6_ORD_000517,1252.0,330.0,1
data6_ORD_000518,901.0,310.0,1
data6_ORD_000519,1252.0,330.0,1
data6_ORD_000520,381.5,551.0,1
data6_ORD_000521,1523.5,578.5,1
data6_ORD_000522,421.0,665.0,1
data6_ORD_000523,892.0,449.0,1
data6_ORD_000524,838.0,610.0,1
data6_ORD_000525,423.0,330.0,1
data6_ORD_000526,494.0,342.0,1
data6_ORD_000527,373.0,259.0,1
data6_ORD_000528,2258.0,344.0,1
data6_ORD_000529,895.0,543.0,1
data6_ORD_000530,764.0,343.0,1
data6_ORD_000531,1710.0,386.0,1
data6_ORD_000532,180.0,570.0,1
data6_ORD_000533,2360.0,800.0,1
data6_ORD_000534,182.0,280.0,1
data6_ORD_000535,609.7,297.0,1
data6_ORD_000536,206.5,293.0,1
data6_ORD_000537,1207.0,983.5,1
data6_ORD_000538,720.0,554.0,1
data6_ORD_000539,2299.0,415.0,1
data6_ORD_000540,1240.0,700.0,1
data6_ORD_000541,2254.0,204.0,1
data6_ORD_000542,876.5,531.5,1
data6_ORD_000543,837.5,460.0,1
data6_ORD_000544,1352.5,445.5,1
data6_ORD_000545,978.5,368.0,1
data6_ORD_000546,945.5,416.5,1
data6_ORD_000547,725.0,418.5,1
data6_ORD_000548,469.0,109.0,1
data6_ORD_000549,144.0,310.0,1
data6_ORD_000550,895.0,60.0,1
data6_ORD_000551,429.0,60.0,1
data6_ORD_000552,781.0,553.0,1
data6_ORD_000553,1805.0,300.0,1
data6_ORD_000554,483.0,303.0,1
data6_ORD_000555,392.5,428.0,1
data6_ORD_000556,392.0,428.0,1
data6_ORD_000557,873.5,802.5,1
data6_ORD_000558,342.0,299.0,1
data6_ORD_000559,575.0,928.0,1
data6_ORD_000560,264.0,311.0,1
data6_ORD_000561,1260.0,334.0,1
data6_ORD_000562,1560.0,330.0,1
data6_ORD_000563,1240.0,300.0,1
data6_ORD_000564,794.0,548.0,1
data6_ORD_000565,667.0,574.0,1
data6_ORD_000566,364.0,491.0,1
data6_ORD_000567,373.0,341.0,1
data6_ORD_000568,1080.0,383.0,1
data6_ORD_000569,2360.0,800.0,1
data6_ORD_000570,584.0,160.0,1
data6_ORD_000571,1140.0,247.0,1
data6_ORD_000572,1133.0,262.0,1
data6_ORD_000573,948.0,311.0,1
data6_ORD_000574,483.0,303.0,1
data6_ORD_000575,781.0,553.0,1
data6_ORD_000576,2172.5,378.5,1
data6_ORD_000577,379.0,549.0,1
data6_ORD_000578,420.0,690.0,1
data6_ORD_000579,381.5,551.0,1
data6_ORD_000580,874.0,160.0,1
data6_ORD_000581,1176.0,331.0,1
data6_ORD_000582,1365.0,374.0,1
data6_ORD_000583,2335.0,305.0,1
data6_ORD_000584,203.0,731.5,1
data6_ORD_000585,963.0,681.0,1
data6_ORD_000586,531.0,251.0,1
data6_ORD_000587,1998.0,220.0,1
data6_ORD_000588,1207.0,983.5,1
data6_ORD_000589,781.0,553.0,1
data6_ORD_000590,781.0,553.0,1
data6_ORD_000591,764.0,261.0,1
data6_ORD_000592,1080.0,814.0,1
data6_ORD_000593,948.0,329.0,1
data6_ORD_000594,1560.0,330.0,1
data6_ORD_000595,1535.5,582.0,1
data6_ORD_000596,1652.0,159.0,1
data6_ORD_000597,1134.0,759.0,1
data6_ORD_000598,861.0,373.0,1
data6_ORD_000599,298.5,1133.5,1
data6_ORD_000600,895.0,543.0,1
data6_ORD_000601,2160.0,374.0,1
data6_ORD_000602,213.5,330.0,1
data6_ORD_000603,897.0,491.0,1
data6_ORD_000604,870.0,383.0,1
data6_ORD_000605,452.5,463.5,1
data6_ORD_000606,879.5,431.5,1
data6_ORD_000607,1518.5,463.5,1
data6_ORD_000608,1771.5,426.5,1
data6_ORD_000609,1795.5,386.0,1
data6_ORD_000610,686.5,466.5,1
data6_ORD_000611,1352.5,445.5,1
data6_ORD_000612,775.7,70.0,1
data6_ORD_000613,982.0,60.0,1
data6_ORD_000614,895.0,60.0,1
data6_ORD_000615,1561.0,110.0,1
data6_ORD_000616,469.0,109.0,1
data6_ORD_000617,1770.0,100.0,1
data6_ORD_000618,1075.0,70.0,1
data6_ORD_000619,1302.0,60.0,1
data6_ORD_000620,964.0,70.0,1
data6_ORD_000621,1908.0,603.0,1
data6_ORD_000622,964.0,510.0,1
data6_ORD_000623,183.5,532.0,1
data6_ORD_000624,531.0,251.0,1
data6_ORD_000625,1274.0,297.0,1
data6_ORD_000626,963.0,681.0,1
data6_ORD_000627,948.0,311.0,1
data6_ORD_000628,2299.0,520.0,1
data6_ORD_000629,2120.0,350.0,1
data6_ORD_000630,2120.0,330.0,1
data6_ORD_000631,2205.0,419.0,1
data6_ORD_000632,1550.0,329.0,1
data6_ORD_000633,766.0,309.0,1
data6_ORD_000634,963.0,683.0,1
data6_ORD_000635,982.0,310.0,1
data6_ORD_000636,781.0,553.0,1
data6_ORD_000637,820.0,590.0,1
data6_ORD_000638,919.0,549.0,1
data6_ORD_000639,2100.0,534.0,1
data6_ORD_000640,421.5,371.0,1
data6_ORD_000641,1134.0,759.0,1
data6_ORD_000642,1413.0,383.0,1
data6_ORD_000643,609.0,463.0,1
data6_ORD_000644,498.0,355.0,1
data6_ORD_000645,379.0,531.0,1
data6_ORD_000646,727.0,665.0,1
data6_ORD_000647,725.0,560.0,1
data6_ORD_000648,974.0,533.0,1
data6_ORD_000649,1652.0,159.0,1
data6_ORD_000650,800.0,600.0,1
data6_ORD_000651,1177.0,331.0,1
data6_ORD_000652,373.0,259.0,1
data6_ORD_000653,1063.0,579.0,1
data6_ORD_000654,484.0,380.0,1
data6_ORD_000655,1887.0,544.0,1
data6_ORD_000656,1012.0,543.0,1
data6_ORD_000657,952.0,200.0,1
data6_ORD_000658,373.0,341.0,1
data6_ORD_000659,1887.0,550.0,1
data6_ORD_000660,540.0,531.0,1
data6_ORD_000661,264.0,273.0,1
data6_ORD_000662,264.0,273.0,1
data6_ORD_000663,297.0,480.0,1
data6_ORD_000664,784.0,660.0,1
data6_ORD_000665,766.0,309.0,1
data6_ORD_000666,1164.0,283.0,1
data6_ORD_000667,702.5,282.0,1
data6_ORD_000668,1610.0,350.0,1
data6_ORD_000669,379.0,549.0,1
data6_ORD_000670,379.0,531.0,1
data6_ORD_000671,974.0,533.0,1
data6_ORD_000672,623.5,460.5,1
data6_ORD_000673,686.5,466.5,1
data6_ORD_000674,766.5,496.5,1
data6_ORD_000675,686.5,466.5,1
data6_ORD_000676,711.5,528.0,1
data6_ORD_000677,585.5,448.2,1
data6_ORD_000678,1544.5,302.5,1
data6_ORD_000679,1676.5,513.0,1
data6_ORD_000680,1870.5,319.5,1
data6_ORD_000681,729.0,381.0,1
data6_ORD_000682,948.0,329.0,1
data6_ORD_000683,2100.0,554.0,1
data6_ORD_000684,840.0,543.0,1
data6_ORD_000685,439.0,573.0,1
data6_ORD_000686,912.0,573.0,1
