board,uid,pid_raw,x,y,w,h,w0,h0,rotated
19,681,data2_681,5.0,5.0,1200.0,1200.0,1200.0,1200.0,0
19,924,data2_924,1205.0,5.0,1200.0,1200.0,1200.0,1200.0,0
20,1318,data2_1318,5.0,5.0,1200.0,1200.0,1200.0,1200.0,0
20,1964,data2_1964,1205.0,5.0,1200.0,1200.0,1200.0,1200.0,0
21,1283,data2_1283,5.0,5.0,2300.0,610.0,2300.0,610.0,0
21,2148,data2_2148,5.0,615.0,2405.0,580.0,2405.0,580.0,0
21,2171,data2_2171,2305.0,5.0,121.5,473.0,121.5,473.0,0
22,1041,data2_1041,5.0,5.0,2300.0,604.0,2300.0,604.0,0
22,502,data2_502,5.0,609.0,2379.0,580.0,2379.0,580.0,0
22,2177,data2_2177,2305.0,5.0,70.0,514.0,514.0,70.0,1
22,1859,data2_1859,2375.0,5.0,60.0,528.0,528.0,60.0,1
23,1389,data2_1389,5.0,5.0,2410.0,570.0,2410.0,570.0,0
23,215,data2_215,5.0,575.0,2342.0,574.0,2342.0,574.0,0
23,340,data2_340,5.0,1149.0,2336.0,60.0,2336.0,60.0,0
23,546,data2_546,2347.0,575.0,88.0,600.0,600.0,88.0,1
24,718,data2_718,5.0,5.0,1230.0,1110.0,1230.0,1110.0,0
24,1133,data2_1133,1235.0,5.0,1200.0,942.0,1200.0,942.0,0
24,2421,data2_2421,1235.0,947.0,1122.0,260.0,260.0,1122.0,1
24,1737,data2_1737,5.0,1115.0,1000.0,99.0,1000.0,99.0,0
25,2270,data2_2270,5.0,5.0,1230.0,1110.0,1230.0,1110.0,0
25,1134,data2_1134,1235.0,5.0,1200.0,942.0,1200.0,942.0,0
25,110,data2_110,1235.0,947.0,1109.5,251.0,1109.5,251.0,0
25,282,data2_282,5.0,1115.0,953.0,100.0,953.0,100.0,0
26,1442,data2_1442,5.0,5.0,1950.0,697.0,1950.0,697.0,0
26,1127,data2_1127,5.0,702.0,2320.0,488.0,2320.0,488.0,0
26,907,data2_907,1955.0,5.0,452.3,543.0,452.3,543.0,0
26,566,data2_566,1955.0,548.0,455.0,143.5,143.5,455.0,1
26,1592,data2_1592,2325.0,691.5,110.0,509.0,509.0,110.0,1
27,401,data2_401,5.0,5.0,1950.0,694.0,1950.0,694.0,0
27,684,data2_684,5.0,699.0,2398.0,458.0,2398.0,458.0,0
27,1470,data2_1470,1955.0,5.0,452.3,543.0,452.3,543.0,0
27,2180,data2_2180,1955.0,548.0,454.0,70.0,454.0,70.0,0
28,1527,data2_1527,5.0,5.0,1950.0,694.0,1950.0,694.0,0
28,2190,data2_2190,5.0,699.0,2398.0,458.0,2398.0,458.0,0
28,1471,data2_1471,1955.0,5.0,452.3,543.0,452.3,543.0,0
29,970,data2_970,5.0,5.0,2342.0,574.0,2342.0,574.0,0
29,983,data2_983,5.0,579.0,2342.0,574.0,2342.0,574.0,0
29,1679,data2_1679,2347.0,5.0,70.0,944.0,944.0,70.0,1
29,545,data2_545,5.0,1153.0,1061.0,60.0,1061.0,60.0,0
29,126,data2_126,1066.0,1153.0,992.0,60.0,992.0,60.0,0
29,285,data2_285,2058.0,1153.0,368.0,60.0,368.0,60.0,0
30,1175,data2_1175,5.0,5.0,2342.0,574.0,2342.0,574.0,0
30,1305,data2_1305,5.0,579.0,2342.0,574.0,2342.0,574.0,0
30,2260,data2_2260,2347.0,5.0,70.0,944.0,944.0,70.0,1
30,2318,data2_2318,5.0,1153.0,992.0,60.0,992.0,60.0,0
30,245,data2_245,997.0,1153.0,935.0,60.0,935.0,60.0,0
30,1350,data2_1350,1932.0,1153.0,489.0,60.0,489.0,60.0,0
31,1529,data2_1529,5.0,5.0,2342.0,574.0,2342.0,574.0,0
31,1672,data2_1672,5.0,579.0,2342.0,574.0,2342.0,574.0,0
31,1862,data2_1862,2347.0,5.0,70.0,935.0,935.0,70.0,1
31,1973,data2_1973,5.0,1153.0,935.0,60.0,935.0,60.0,0
31,217,data2_217,940.0,1153.0,910.0,60.0,910.0,60.0,0
31,544,data2_544,1850.0,1153.0,551.0,60.0,551.0,60.0,0
32,1920,data2_1920,5.0,5.0,2342.0,574.0,2342.0,574.0,0
32,1056,data2_1056,5.0,579.0,2405.0,554.0,2405.0,554.0,0
32,1399,data2_1399,5.0,1133.0,847.0,70.0,847.0,70.0,0
32,1929,data2_1929,852.0,1133.0,847.0,70.0,847.0,70.0,0
32,1067,data2_1067,1699.0,1133.0,565.0,70.0,565.0,70.0,0
32,1352,data2_1352,2347.0,5.0,70.0,551.0,551.0,70.0,1
33,1716,data2_1716,5.0,5.0,2405.0,554.0,2405.0,554.0,0
33,698,data2_698,5.0,559.0,2400.0,554.0,2400.0,554.0,0
33,2101,data2_2101,5.0,1113.0,2372.0,100.0,2372.0,100.0,0
34,699,data2_699,5.0,5.0,2400.0,554.0,2400.0,554.0,0
34,194,data2_194,5.0,559.0,2352.0,564.0,2352.0,564.0,0
34,1400,data2_1400,5.0,1123.0,847.0,60.0,847.0,60.0,0
34,1680,data2_1680,852.0,1123.0,847.0,60.0,847.0,60.0,0
34,129,data2_129,2357.0,559.0,70.0,509.0,509.0,70.0,1
34,168,data2_168,1699.0,1123.0,509.0,70.0,509.0,70.0,0
35,1030,data2_1030,5.0,5.0,2352.0,564.0,2352.0,564.0,0
35,690,data2_690,5.0,569.0,2350.0,564.0,2350.0,564.0,0
36,2391,data2_2391,5.0,5.0,2350.0,564.0,2350.0,564.0,0
36,2116,data2_2116,5.0,569.0,2400.0,550.0,2400.0,550.0,0
37,1115,data2_1115,5.0,5.0,2360.0,554.0,2360.0,554.0,0
37,2276,data2_2276,5.0,559.0,2360.0,554.0,2360.0,554.0,0
38,746,data2_746,5.0,5.0,2273.5,572.0,2273.5,572.0,0
38,1039,data2_1039,5.0,577.0,2320.0,560.0,2320.0,560.0,0
39,1968,data2_1968,5.0,5.0,2320.0,560.0,2320.0,560.0,0
39,408,data2_408,5.0,565.0,2312.0,560.0,2312.0,560.0,0
40,711,data2_711,5.0,5.0,2350.0,550.0,2350.0,550.0,0
40,697,data2_697,5.0,555.0,2375.0,544.0,2375.0,544.0,0
41,1034,data2_1034,5.0,5.0,2375.0,544.0,2375.0,544.0,0
41,1466,data2_1466,5.0,549.0,2375.0,544.0,2375.0,544.0,0
41,1395,data2_1395,5.0,1093.0,1983.5,120.0,1983.5,120.0,0
41,604,data2_604,1988.5,1093.0,445.0,70.0,445.0,70.0,0
42,407,data2_407,5.0,5.0,2320.0,554.0,2320.0,554.0,0
42,724,data2_724,5.0,559.0,2320.0,554.0,2320.0,554.0,0
43,873,data2_873,5.0,5.0,2320.0,554.0,2320.0,554.0,0
43,926,data2_926,5.0,559.0,2320.0,554.0,2320.0,554.0,0
44,1019,data2_1019,5.0,5.0,2320.0,554.0,2320.0,554.0,0
44,1658,data2_1658,5.0,559.0,2320.0,554.0,2320.0,554.0,0
45,1879,data2_1879,5.0,5.0,2320.0,554.0,2320.0,554.0,0
45,1916,data2_1916,5.0,559.0,2320.0,554.0,2320.0,554.0,0
46,1913,data2_1913,5.0,5.0,2319.0,554.0,2319.0,554.0,0
46,1923,data2_1923,5.0,559.0,2319.0,554.0,2319.0,554.0,0
47,2095,data2_2095,5.0,5.0,2360.0,544.0,2360.0,544.0,0
47,2153,data2_2153,5.0,549.0,2360.0,544.0,2360.0,544.0,0
48,839,data2_839,5.0,5.0,2324.0,552.0,2324.0,552.0,0
48,124,data2_124,5.0,557.0,2315.0,554.0,2315.0,554.0,0
49,539,data2_539,5.0,5.0,2315.0,554.0,2315.0,554.0,0
49,1357,data2_1357,5.0,559.0,2315.0,554.0,2315.0,554.0,0
50,603,data2_603,5.0,5.0,2312.0,554.0,2312.0,554.0,0
50,1418,data2_1418,5.0,559.0,2312.0,554.0,2312.0,554.0,0
51,1612,data2_1612,5.0,5.0,2312.0,554.0,2312.0,554.0,0
51,2277,data2_2277,5.0,559.0,2312.0,554.0,2312.0,554.0,0
52,1536,data2_1536,5.0,5.0,2319.0,552.0,2319.0,552.0,0
52,25,data2_25,5.0,557.0,2348.0,544.0,2348.0,544.0,0
53,1100,data2_1100,5.0,5.0,2348.0,544.0,2348.0,544.0,0
53,1868,data2_1868,5.0,549.0,2348.0,544.0,2348.0,544.0,0
54,145,data2_145,5.0,5.0,2271.0,562.0,2271.0,562.0,0
54,831,data2_831,5.0,567.0,2200.0,580.0,2200.0,580.0,0
54,261,data2_261,2205.0,567.0,176.5,441.0,176.5,441.0,0
54,2349,data2_2349,2276.0,5.0,150.5,405.0,150.5,405.0,0
54,1821,data2_1821,5.0,1147.0,910.0,60.0,910.0,60.0,0
54,1865,data2_1865,915.0,1147.0,910.0,60.0,910.0,60.0,0
54,133,data2_133,1825.0,1147.0,600.0,68.0,600.0,68.0,0
55,1755,data2_1755,5.0,5.0,2200.0,580.0,2200.0,580.0,0
55,1507,data2_1507,5.0,585.0,2269.0,562.0,2269.0,562.0,0
55,272,data2_272,2205.0,5.0,176.5,441.0,176.5,441.0,0
55,1926,data2_1926,2274.0,446.0,160.0,380.0,160.0,380.0,0
55,1346,data2_1346,5.0,1147.0,905.0,60.0,905.0,60.0,0
55,2176,data2_2176,910.0,1147.0,905.0,60.0,905.0,60.0,0
55,1735,data2_1735,1815.0,1147.0,476.0,60.0,476.0,60.0,0
55,2328,data2_2328,2291.0,826.0,70.0,364.0,364.0,70.0,1
55,552,data2_552,2361.0,826.0,70.0,357.0,357.0,70.0,1
56,658,data2_658,5.0,5.0,2323.0,544.0,2323.0,544.0,0
56,1042,data2_1042,5.0,549.0,2323.0,544.0,2323.0,544.0,0
57,1838,data2_1838,5.0,5.0,2323.0,544.0,2323.0,544.0,0
57,256,data2_256,5.0,549.0,2200.0,574.0,2200.0,574.0,0
58,319,data2_319,5.0,5.0,2321.0,544.0,2321.0,544.0,0
58,412,data2_412,5.0,549.0,2321.0,544.0,2321.0,544.0,0
59,1625,data2_1625,5.0,5.0,2321.0,544.0,2321.0,544.0,0
59,571,data2_571,5.0,549.0,2279.0,552.0,2279.0,552.0,0
60,118,data2_118,5.0,5.0,2319.0,540.0,2319.0,540.0,0
60,1310,data2_1310,5.0,545.0,2319.0,540.0,2319.0,540.0,0
61,2350,data2_2350,5.0,5.0,2319.0,540.0,2319.0,540.0,0
61,778,data2_778,5.0,545.0,1952.0,640.0,1952.0,640.0,0
61,2218,data2_2218,1957.0,545.0,463.0,531.0,463.0,531.0,0
61,1383,data2_1383,2324.0,5.0,70.0,489.0,489.0,70.0,1
61,134,data2_134,1957.0,1076.0,464.0,70.0,464.0,70.0,0
61,219,data2_219,1957.0,1146.0,476.0,60.0,476.0,60.0,0
62,1514,data2_1514,5.0,5.0,1952.0,640.0,1952.0,640.0,0
62,485,data2_485,5.0,645.0,2319.0,534.0,2319.0,534.0,0
62,1259,data2_1259,1957.0,5.0,452.3,543.0,452.3,543.0,0
62,1005,data2_1005,2324.0,548.0,70.0,479.0,479.0,70.0,1
63,516,data2_516,5.0,5.0,2319.0,534.0,2319.0,534.0,0
63,641,data2_641,5.0,539.0,2319.0,534.0,2319.0,534.0,0
64,1181,data2_1181,5.0,5.0,2319.0,534.0,2319.0,534.0,0
64,1608,data2_1608,5.0,539.0,2319.0,534.0,2319.0,534.0,0
65,1914,data2_1914,5.0,5.0,2319.0,534.0,2319.0,534.0,0
65,1924,data2_1924,5.0,539.0,2319.0,534.0,2319.0,534.0,0
66,2130,data2_2130,5.0,5.0,2319.0,534.0,2319.0,534.0,0
66,266,data2_266,5.0,539.0,2279.0,542.0,2279.0,542.0,0
67,836,data2_836,5.0,5.0,2280.0,540.0,2280.0,540.0,0
67,475,data2_475,5.0,545.0,2280.0,534.0,2280.0,534.0,0
68,830,data2_830,5.0,5.0,2280.0,534.0,2280.0,534.0,0
68,1151,data2_1151,5.0,539.0,2280.0,534.0,2280.0,534.0,0
69,1766,data2_1766,5.0,5.0,2280.0,534.0,2280.0,534.0,0
69,1919,data2_1919,5.0,539.0,2280.0,534.0,2280.0,534.0,0
70,2073,data2_2073,5.0,5.0,2280.0,534.0,2280.0,534.0,0
70,2074,data2_2074,5.0,539.0,2280.0,534.0,2280.0,534.0,0
71,2078,data2_2078,5.0,5.0,2280.0,534.0,2280.0,534.0,0
71,2094,data2_2094,5.0,539.0,2280.0,534.0,2280.0,534.0,0
72,1440,data2_1440,5.0,5.0,1652.0,735.0,1652.0,735.0,0
72,2045,data2_2045,5.0,740.0,2417.0,450.0,2417.0,450.0,0
72,2029,data2_2029,1657.0,5.0,702.0,699.5,702.0,699.5,0
72,303,data2_303,2359.0,5.0,70.0,535.0,535.0,70.0,1
73,783,data2_783,5.0,5.0,2100.0,574.0,2100.0,574.0,0
73,1364,data2_1364,5.0,579.0,2100.0,574.0,2100.0,574.0,0
73,1602,data2_1602,2105.0,5.0,320.0,1150.0,1150.0,320.0,1
73,1069,data2_1069,5.0,1153.0,2030.0,60.0,2030.0,60.0,0
74,2338,data2_2338,5.0,5.0,2100.0,574.0,2100.0,574.0,0
74,1644,data2_1644,5.0,579.0,2040.0,590.0,2040.0,590.0,0
74,2374,data2_2374,2105.0,5.0,320.0,1150.0,1150.0,320.0,1
74,1819,data2_1819,2045.0,579.0,60.0,426.0,426.0,60.0,1
74,238,data2_238,2045.0,1155.0,383.0,60.0,383.0,60.0,0
75,233,data2_233,5.0,5.0,2150.0,554.0,2150.0,554.0,0
75,479,data2_479,5.0,559.0,2150.0,554.0,2150.0,554.0,0
75,1421,data2_1421,2155.0,5.0,269.0,791.0,791.0,269.0,1
75,88,data2_88,2155.0,796.0,201.5,353.5,353.5,201.5,1
75,2325,data2_2325,5.0,1113.0,773.0,70.0,773.0,70.0,0
75,1742,data2_1742,778.0,1113.0,764.0,70.0,764.0,70.0,0
75,942,data2_942,1542.0,1149.5,888.0,60.0,888.0,60.0,0
76,1196,data2_1196,5.0,5.0,2150.0,554.0,2150.0,554.0,0
76,726,data2_726,5.0,559.0,2040.0,580.0,2040.0,580.0,0
76,1250,data2_1250,2045.0,559.0,385.3,653.5,653.5,385.3,1
76,2237,data2_2237,2155.0,5.0,280.0,544.0,544.0,280.0,1
76,1004,data2_1004,5.0,1139.0,1812.0,70.0,1812.0,70.0,0
77,1217,data2_1217,5.0,5.0,2040.0,580.0,2040.0,580.0,0
77,1728,data2_1728,5.0,585.0,2040.0,575.0,2040.0,575.0,0
77,60,data2_60,2045.0,5.0,380.0,1180.0,380.0,1180.0,0
78,1464,data2_1464,5.0,5.0,1332.0,888.0,1332.0,888.0,0
78,1492,data2_1492,1337.0,5.0,942.0,1200.0,1200.0,942.0,1
78,2201,data2_2201,5.0,893.0,1000.0,300.0,1000.0,300.0,0
78,655,data2_655,1005.0,893.0,240.0,250.0,250.0,240.0,1
78,1974,data2_1974,2279.0,5.0,70.0,845.0,845.0,70.0,1
78,344,data2_344,2349.0,5.0,70.0,844.0,844.0,70.0,1
79,559,data2_559,5.0,5.0,1542.0,762.0,1542.0,762.0,0
79,2388,data2_2388,5.0,767.0,2319.0,446.0,2319.0,446.0,0
79,912,data2_912,1547.0,5.0,858.5,573.0,858.5,573.0,0
79,1915,data2_1915,1547.0,578.0,862.0,175.0,862.0,175.0,0
79,548,data2_548,2324.0,753.0,80.0,450.0,450.0,80.0,1
80,1935,data2_1935,5.0,5.0,2040.0,575.0,2040.0,575.0,0
80,2385,data2_2385,5.0,580.0,2198.5,532.0,2198.5,532.0,0
80,414,data2_414,2045.0,5.0,390.0,561.0,390.0,561.0,0
80,30,data2_30,2203.5,566.0,180.0,464.0,464.0,180.0,1
81,359,data2_359,5.0,5.0,2040.0,569.0,2040.0,569.0,0
81,1506,data2_1506,5.0,574.0,2040.0,569.0,2040.0,569.0,0
81,714,data2_714,2045.0,5.0,380.0,1180.0,380.0,1180.0,0
81,945,data2_945,5.0,1143.0,1984.0,60.0,1984.0,60.0,0
82,1594,data2_1594,5.0,5.0,2040.0,569.0,2040.0,569.0,0
82,2240,data2_2240,5.0,574.0,2040.0,569.0,2040.0,569.0,0
82,2228,data2_2228,2045.0,5.0,380.0,1180.0,380.0,1180.0,0
82,1376,data2_1376,5.0,1143.0,1984.0,60.0,1984.0,60.0,0
83,917,data2_917,5.0,5.0,2000.0,580.0,2000.0,580.0,0
83,981,data2_981,5.0,585.0,2000.0,580.0,2000.0,580.0,0
83,197,data2_197,2005.0,5.0,420.0,1020.0,1020.0,420.0,1
83,2387,data2_2387,2005.0,1025.0,395.0,163.5,163.5,395.0,1
84,576,data2_576,5.0,5.0,2090.0,554.0,2090.0,554.0,0
84,1531,data2_1531,5.0,559.0,2090.0,554.0,2090.0,554.0,0
84,1201,data2_1201,2095.0,5.0,281.0,1200.0,1200.0,281.0,1
85,1545,data2_1545,5.0,5.0,2090.0,554.0,2090.0,554.0,0
85,1606,data2_1606,5.0,559.0,2090.0,554.0,2090.0,554.0,0
85,1751,data2_1751,2095.0,5.0,330.0,932.0,932.0,330.0,1
85,2404,data2_2404,2095.0,937.0,230.0,263.5,263.5,230.0,1
85,1324,data2_1324,5.0,1113.0,858.5,70.0,858.5,70.0,0
85,1682,data2_1682,863.5,1113.0,858.5,70.0,858.5,70.0,0
85,1975,data2_1975,1722.0,1113.0,364.0,60.0,364.0,60.0,0
86,2034,data2_2034,5.0,5.0,2090.0,554.0,2090.0,554.0,0
86,2143,data2_2143,5.0,559.0,2090.0,554.0,2090.0,554.0,0
86,508,data2_508,2095.0,5.0,336.0,900.0,900.0,336.0,1
86,378,data2_378,2095.0,905.0,250.0,240.0,250.0,240.0,0
86,1276,data2_1276,5.0,1145.0,854.0,70.0,854.0,70.0,0
86,132,data2_132,859.0,1145.0,847.0,70.0,847.0,70.0,0
86,2322,data2_2322,1706.0,1145.0,567.0,70.0,567.0,70.0,0
87,191,data2_191,5.0,5.0,2100.0,550.0,2100.0,550.0,0
87,505,data2_505,5.0,555.0,2100.0,550.0,2100.0,550.0,0
87,1850,data2_1850,2105.0,5.0,313.0,900.0,900.0,313.0,1
88,936,data2_936,5.0,5.0,2100.0,550.0,2100.0,550.0,0
88,1114,data2_1114,5.0,555.0,2100.0,550.0,2100.0,550.0,0
88,212,data2_212,2105.0,5.0,300.0,868.0,868.0,300.0,1
89,1451,data2_1451,5.0,5.0,2100.0,550.0,2100.0,550.0,0
89,1504,data2_1504,5.0,555.0,2100.0,550.0,2100.0,550.0,0
89,1877,data2_1877,2105.0,5.0,300.0,868.0,868.0,300.0,1
90,1876,data2_1876,5.0,5.0,1902.0,606.0,1902.0,606.0,0
90,467,data2_467,5.0,611.0,2014.0,572.0,2014.0,572.0,0
90,1698,data2_1698,2019.0,5.0,383.0,1100.0,1100.0,383.0,1
90,1736,data2_1736,1907.0,5.0,70.0,479.0,479.0,70.0,1
90,1681,data2_1681,2019.0,1105.0,407.0,60.0,407.0,60.0,0
91,646,data2_646,5.0,5.0,2014.0,572.0,2014.0,572.0,0
91,1945,data2_1945,5.0,577.0,2091.0,550.0,2091.0,550.0,0
91,1893,data2_1893,2019.0,5.0,410.0,562.5,562.5,410.0,1
91,2146,data2_2146,2096.0,567.5,329.0,642.0,642.0,329.0,1
91,130,data2_130,5.0,1127.0,1902.0,60.0,1902.0,60.0,0
92,1846,data2_1846,5.0,5.0,1980.0,580.0,1980.0,580.0,0
92,2121,data2_2121,5.0,585.0,1980.0,580.0,1980.0,580.0,0
92,105,data2_105,1985.0,5.0,450.0,1128.0,450.0,1128.0,0
92,947,data2_947,1985.0,1133.0,450.0,80.0,450.0,80.0,0
93,205,data2_205,5.0,5.0,2000.0,574.0,2000.0,574.0,0
93,727,data2_727,5.0,579.0,2000.0,574.0,2000.0,574.0,0
93,1828,data2_1828,2005.0,5.0,373.0,1128.0,1128.0,373.0,1
93,125,data2_125,5.0,1153.0,2321.0,60.0,2321.0,60.0,0
94,1174,data2_1174,5.0,5.0,2000.0,574.0,2000.0,574.0,0
94,1238,data2_1238,5.0,579.0,2000.0,574.0,2000.0,574.0,0
94,2004,data2_2004,2005.0,5.0,373.0,1128.0,1128.0,373.0,1
94,1585,data2_1585,5.0,1153.0,2204.0,60.0,2204.0,60.0,0
95,1443,data2_1443,5.0,5.0,2000.0,574.0,2000.0,574.0,0
95,1515,data2_1515,5.0,579.0,2000.0,574.0,2000.0,574.0,0
95,734,data2_734,2005.0,5.0,418.0,982.0,982.0,418.0,1
95,1977,data2_1977,5.0,1153.0,2204.0,60.0,2204.0,60.0,0
95,1167,data2_1167,2005.0,987.0,410.0,159.5,159.5,410.0,1
96,1516,data2_1516,5.0,5.0,2000.0,574.0,2000.0,574.0,0
96,2071,data2_2071,5.0,579.0,2000.0,574.0,2000.0,574.0,0
96,1544,data2_1544,2005.0,5.0,418.0,982.0,982.0,418.0,1
96,1329,data2_1329,5.0,1153.0,1500.0,60.0,1500.0,60.0,0
96,897,data2_897,2005.0,987.0,424.1,200.0,200.0,424.1,1
96,170,data2_170,1505.0,1153.0,489.0,60.0,489.0,60.0,0
97,2294,data2_2294,5.0,5.0,2000.0,574.0,2000.0,574.0,0
97,2360,data2_2360,5.0,579.0,2000.0,574.0,2000.0,574.0,0
97,818,data2_818,2005.0,5.0,396.0,1034.0,1034.0,396.0,1
97,1590,data2_1590,5.0,1153.0,1500.0,60.0,1500.0,60.0,0
97,2375,data2_2375,2005.0,1039.0,400.0,162.0,162.0,400.0,1
97,216,data2_216,1505.0,1153.0,476.0,60.0,476.0,60.0,0
98,226,data2_226,5.0,5.0,2063.0,554.0,2063.0,554.0,0
98,2087,data2_2087,5.0,559.0,2063.0,554.0,2063.0,554.0,0
98,2127,data2_2127,2068.0,5.0,361.0,1128.0,1128.0,361.0,1
98,940,data2_940,5.0,1113.0,1034.0,70.0,1034.0,70.0,0
98,277,data2_277,1039.0,1113.0,1014.0,70.0,1014.0,70.0,0
98,127,data2_127,2053.0,1133.0,369.0,70.0,369.0,70.0,0
99,1093,data2_1093,5.0,5.0,2040.0,560.0,2040.0,560.0,0
99,1111,data2_1111,5.0,565.0,2040.0,560.0,2040.0,560.0,0
99,76,data2_76,2045.0,5.0,383.0,1064.0,1064.0,383.0,1
99,2256,data2_2256,5.0,1125.0,955.0,70.0,955.0,70.0,0
99,276,data2_276,960.0,1125.0,944.0,70.0,944.0,70.0,0
99,281,data2_281,1904.0,1125.0,509.0,79.0,509.0,79.0,0
100,1356,data2_1356,5.0,5.0,1980.0,574.0,1980.0,574.0,0
100,2120,data2_2120,5.0,579.0,1980.0,574.0,1980.0,574.0,0
100,2050,data2_2050,1985.0,5.0,450.0,1128.0,1128.0,450.0,1
100,2174,data2_2174,5.0,1153.0,2313.0,62.0,2313.0,62.0,0
101,2236,data2_2236,5.0,5.0,1980.0,574.0,1980.0,574.0,0
101,2246,data2_2246,5.0,579.0,1955.0,580.0,1955.0,580.0,0
101,251,data2_251,1985.0,5.0,450.0,1124.0,450.0,1124.0,0
101,1007,data2_1007,1960.0,1129.0,450.0,80.0,450.0,80.0,0
102,1646,data2_1646,5.0,5.0,1200.0,942.0,1200.0,942.0,0
102,1922,data2_1922,1205.0,5.0,1200.0,942.0,1200.0,942.0,0
102,1303,data2_1303,5.0,947.0,1950.0,250.0,1950.0,250.0,0
102,2313,data2_2313,1955.0,947.0,386.5,249.0,386.5,249.0,0
103,49,data2_49,5.0,5.0,2040.0,554.0,2040.0,554.0,0
103,258,data2_258,5.0,559.0,2040.0,554.0,2040.0,554.0,0
103,892,data2_892,2045.0,5.0,365.0,970.0,970.0,365.0,1
103,1269,data2_1269,2045.0,975.0,360.0,205.0,205.0,360.0,1
103,1008,data2_1008,5.0,1113.0,919.0,70.0,919.0,70.0,0
