uid,Upi,Fleng,Fwidth
105,105,450.0,1128.0
106,106,790.0,551.0
107,107,971.0,543.0
108,108,2405.0,554.0
109,109,2019.0,392.0
110,110,1109.5,251.0
111,111,340.0,554.0
112,112,750.0,568.0
113,113,604.0,341.0
114,114,950.0,397.0
115,115,1264.0,629.0
116,116,529.0,561.0
117,117,919.0,533.0
118,118,2319.0,540.0
119,119,2270.0,380.0
120,120,764.0,358.0
121,121,850.0,553.0
122,122,364.0,573.0
123,123,364.0,573.0
124,124,2315.0,554.0
125,125,2321.0,60.0
126,126,992.0,60.0
127,127,369.0,70.0
128,128,387.0,70.0
129,129,509.0,70.0
130,130,1902.0,60.0
131,131,755.0,60.0
132,132,847.0,70.0
133,133,600.0,68.0
134,134,464.0,70.0
135,135,514.0,573.0
136,136,944.0,533.0
137,137,419.0,423.0
138,138,429.0,363.0
139,139,481.5,572.0
140,140,790.0,403.0
141,141,2380.0,404.0
142,142,580.0,530.0
143,143,1920.0,330.0
144,144,420.0,551.0
145,145,2271.0,562.0
146,146,394.5,559.0
147,147,2000.0,554.0
148,148,864.0,553.0
149,149,503.0,713.5
150,150,722.6,411.0
151,151,450.0,437.0
152,152,857.0,470.0
153,153,895.0,456.0
154,154,410.0,300.0
155,155,213.0,323.5
156,156,2100.0,394.0
157,157,737.0,604.0
158,158,405.0,569.0
159,159,276.0,551.0
160,160,401.3,356.0
161,161,807.0,561.0
162,162,423.0,541.0
163,163,2373.0,524.0
164,164,673.0,359.0
165,165,898.5,371.8
166,166,593.5,385.3
167,167,734.5,441.5
168,168,509.0,70.0
169,169,864.0,130.0
170,170,489.0,60.0
171,171,1144.0,70.0
172,172,550.0,110.0
173,173,426.0,60.0
174,174,919.0,70.0
175,175,1332.0,60.0
176,176,847.0,60.0
177,177,419.0,60.0
178,178,80.0,535.0
179,179,584.0,75.0
180,180,120.0,1180.0
181,181,120.0,1050.0
182,182,764.0,150.0
183,183,454.0,70.0
184,184,844.0,130.0
185,185,2063.0,412.0
186,186,679.0,350.0
187,187,749.0,571.0
188,188,696.0,533.0
189,189,200.0,453.0
190,190,764.0,406.0
191,191,2100.0,550.0
192,192,450.0,394.0
193,193,2420.0,456.0
194,194,2352.0,564.0
195,195,2000.0,554.0
196,196,410.0,554.0
197,197,1020.0,420.0
198,198,528.0,343.0
199,199,450.0,553.0
200,200,799.0,474.0
201,201,543.0,534.0
202,202,850.0,424.0
203,203,300.0,571.0
204,204,419.0,423.0
205,205,2000.0,574.0
206,206,766.0,363.0
207,207,1200.0,1200.0
208,208,543.0,561.0
209,209,450.0,553.0
210,210,1750.0,430.0
211,211,886.0,533.0
212,212,868.0,300.0
213,213,885.0,361.0
214,214,917.0,573.0
215,215,2342.0,574.0
216,216,476.0,60.0
217,217,910.0,60.0
218,218,426.0,60.0
219,219,476.0,60.0
220,220,864.0,130.0
221,221,450.0,60.0
222,222,903.0,70.0
223,223,1248.0,70.0
224,224,464.0,70.0
225,225,1175.0,70.0
226,226,2063.0,554.0
227,227,2417.0,605.0
228,228,700.0,200.0
229,229,725.0,580.0
230,230,434.0,519.0
231,231,434.0,539.0
232,232,535.0,553.0
233,233,2150.0,554.0
234,234,1214.0,406.0
235,235,384.0,519.0
236,236,1369.0,70.0
237,237,874.0,70.0
238,238,383.0,60.0
239,239,123.5,360.0
240,240,836.0,70.0
241,241,1433.0,100.0
242,242,600.0,86.0
243,243,772.0,60.0
244,244,509.0,70.0
245,245,935.0,60.0
246,246,454.0,553.0
247,247,714.0,346.0
248,248,375.0,554.0
249,249,773.0,553.0
250,250,494.0,301.0
251,251,450.0,1124.0
252,252,992.0,553.0
253,253,426.0,423.0
254,254,419.0,423.0
255,255,575.0,424.0
256,256,2200.0,574.0
257,257,725.0,494.0
258,258,2040.0,554.0
259,259,362.0,371.0
260,260,1844.0,553.0
261,261,176.5,441.0
262,262,2395.0,450.0
263,263,2188.5,372.0
264,264,540.0,365.0
265,265,1696.0,543.0
266,266,2279.0,542.0
267,267,414.0,323.0
268,268,432.0,400.0
269,269,813.0,553.0
270,270,913.0,551.0
271,271,762.0,413.0
272,272,176.5,441.0
273,273,772.0,433.0
274,274,535.0,510.0
275,275,537.0,554.0
276,276,944.0,70.0
277,277,1014.0,70.0
278,278,847.0,70.0
279,279,750.0,70.0
280,280,829.0,70.0
281,281,509.0,79.0
282,282,953.0,100.0
283,283,476.0,60.0
284,284,885.0,60.0
285,285,368.0,60.0
286,286,1696.0,543.0
287,287,859.0,553.0
288,288,919.0,533.0
289,289,817.0,523.0
290,290,2000.0,554.0
291,291,864.0,553.0
292,292,944.0,533.0
293,293,1256.5,330.0
294,294,2000.0,554.0
295,295,401.3,348.0
296,296,2020.0,120.0
297,297,969.0,70.0
298,298,910.0,60.0
299,299,1968.0,60.0
300,300,529.0,70.0
301,301,885.0,60.0
302,302,1061.0,60.0
303,303,535.0,70.0
304,304,783.0,70.0
305,305,120.0,900.0
306,306,500.0,574.0
307,307,205.0,360.0
308,308,764.0,553.0
309,309,420.0,551.0
310,310,642.0,311.0
311,311,535.0,553.0
312,312,813.0,553.0
313,313,199.5,364.0
314,314,592.0,365.0
315,315,364.0,573.0
316,316,420.0,450.0
317,317,735.0,561.0
318,318,205.0,560.0
319,319,2321.0,544.0
320,320,734.0,386.0
321,321,447.0,521.0
322,322,2000.0,554.0
323,323,463.0,531.0
324,324,1794.0,553.0
325,325,440.0,1180.0
326,326,850.0,424.0
327,327,750.0,568.0
328,328,2054.0,383.0
329,329,1332.0,346.0
330,330,801.0,363.0
331,331,454.0,553.0
332,332,2000.0,554.0
333,333,722.6,411.0
334,334,476.0,411.0
335,335,885.0,551.0
336,336,528.0,343.0
337,337,368.0,60.0
338,338,509.0,110.0
339,339,528.0,60.0
340,340,2336.0,60.0
341,341,772.0,60.0
342,342,123.5,622.0
343,343,514.0,60.0
344,344,844.0,70.0
345,345,752.0,70.0
346,346,869.0,543.0
347,347,1960.0,554.0
348,348,2398.0,474.0
349,349,426.0,423.0
350,350,1752.0,300.0
351,351,398.0,620.0
352,352,650.0,1081.0
353,353,1958.5,552.0
354,354,464.0,180.0
355,355,847.0,573.0
356,356,1042.5,572.0
357,357,383.0,543.0
358,358,383.0,543.0
359,359,2040.0,569.0
360,360,1094.0,553.0
361,361,2392.0,380.0
362,362,439.5,471.0
363,363,2405.0,450.0
364,364,489.0,511.0
365,365,467.5,533.0
366,366,575.0,424.0
367,367,962.0,450.0
368,368,450.0,394.0
369,369,383.0,543.0
370,370,232.3,790.5
371,371,864.0,553.0
372,372,489.0,380.0
373,373,850.0,430.0
374,374,426.0,423.0
375,375,857.0,470.0
376,376,935.0,533.0
377,377,544.0,559.0
378,378,250.0,240.0
379,379,829.0,553.0
380,380,1447.5,489.0
381,381,357.0,568.0
382,382,808.0,543.0
383,383,762.0,530.0
384,384,874.0,553.0
385,385,874.0,553.0
386,386,419.0,553.0
387,387,773.0,553.0
388,388,847.0,573.0
389,389,847.0,573.0
390,390,798.0,621.0
391,391,1960.0,554.0
392,392,944.0,533.0
393,393,458.5,533.0
394,394,458.5,533.0
395,395,720.0,350.0
396,396,300.0,250.0
397,397,528.0,343.0
398,398,457.0,534.0
399,399,500.0,394.0
400,400,467.5,533.0
401,401,1950.0,694.0
402,402,798.0,601.0
403,403,443.0,541.0
404,404,514.0,573.0
405,405,1061.0,553.0
406,406,748.0,371.0
407,407,2320.0,554.0
408,408,2312.0,560.0
409,409,750.0,568.0
410,410,1100.0,590.0
411,411,276.0,551.0
412,412,2321.0,544.0
413,413,970.0,417.0
414,414,390.0,561.0
415,415,408.0,553.0
416,416,395.0,523.0
417,417,518.0,554.0
418,418,369.0,553.0
419,419,381.0,403.0
420,420,775.0,550.0
421,421,2040.0,530.0
422,422,2040.0,534.0
423,423,464.0,399.0
424,424,790.0,551.0
425,425,910.0,553.0
426,426,764.0,396.0
427,427,514.0,573.0
428,428,1064.0,383.0
429,429,651.5,641.5
430,430,417.0,531.0
431,431,414.0,573.0
432,432,1084.0,553.0
433,433,1558.5,234.0
434,434,514.0,343.0
435,435,474.0,554.0
436,436,642.0,329.0
437,437,1764.0,553.0
438,438,1094.0,553.0
439,439,500.0,437.0
440,440,509.0,378.0
441,441,750.0,568.0
442,442,2260.0,364.0
443,443,801.0,363.0
444,444,2000.0,554.0
445,445,773.0,553.0
446,446,944.0,533.0
447,447,543.0,534.0
448,448,847.0,573.0
449,449,882.0,436.0
450,450,2090.0,534.0
451,451,1812.0,423.0
452,452,426.0,423.0
453,453,897.0,421.0
454,454,720.0,350.0
455,455,418.0,554.0
456,456,452.0,534.0
457,457,885.0,361.0
458,458,510.0,560.0
459,459,450.0,437.0
460,460,450.0,1124.0
461,461,423.0,561.0
462,462,458.5,533.0
463,463,300.0,250.0
464,464,738.0,553.0
465,465,899.0,525.0
466,466,451.0,540.0
467,467,2014.0,572.0
468,468,514.0,393.0
469,469,500.0,574.0
470,470,944.0,533.0
471,471,932.0,642.0
472,472,369.0,553.0
473,473,400.0,523.0
474,474,1061.0,553.0
475,475,2280.0,534.0
476,476,700.0,379.0
477,477,450.0,548.0
478,478,813.0,553.0
479,479,2150.0,554.0
480,480,1200.0,281.0
481,481,904.0,553.0
482,482,764.0,396.0
483,483,349.5,764.0
484,484,232.0,413.0
485,485,2319.0,534.0
486,486,2076.5,483.0
487,487,729.5,367.4
488,488,812.0,417.0
489,489,1898.5,552.0
490,490,2000.0,554.0
491,491,2000.0,554.0
492,492,808.0,543.0
493,493,419.0,553.0
494,494,1863.0,1124.0
495,495,521.0,573.0
496,496,494.0,417.0
497,497,423.0,561.0
498,498,2020.0,350.0
499,499,429.0,363.0
500,500,700.0,550.0
501,501,754.0,539.0
502,502,2379.0,580.0
503,503,880.0,482.0
504,504,200.0,1050.0
505,505,2100.0,550.0
506,506,1179.0,543.0
507,507,869.0,543.0
508,508,900.0,336.0
509,509,1768.0,600.0
510,510,405.0,554.0
511,511,845.0,533.0
512,512,813.0,153.0
513,513,720.0,471.0
514,514,1049.5,764.0
515,515,384.0,519.0
516,516,2319.0,534.0
517,517,861.0,533.0
518,518,2405.0,580.0
519,519,811.0,553.0
520,520,1275.0,350.0
521,521,868.0,553.0
522,522,2000.0,400.0
523,523,1613.0,501.0
524,524,784.0,533.0
525,525,594.0,798.0
526,526,414.0,573.0
527,527,464.0,553.0
528,528,381.0,403.0
529,529,790.0,403.0
530,530,836.0,523.0
531,531,400.0,523.0
532,532,451.0,412.0
533,533,715.0,676.0
534,534,2040.0,554.0
535,535,518.0,554.0
536,536,232.0,413.0
537,537,836.0,543.0
538,538,364.0,553.0
539,539,2315.0,554.0
540,540,450.0,553.0
541,541,858.5,571.0
542,542,913.0,70.0
543,543,429.0,60.0
544,544,551.0,60.0
545,545,1061.0,60.0
546,546,600.0,88.0
547,547,829.0,70.0
548,548,450.0,80.0
549,549,1641.0,94.0
550,550,642.0,70.0
551,551,869.0,70.0
552,552,357.0,70.0
553,553,362.0,371.0
554,554,365.0,542.0
555,555,1200.0,281.0
556,556,394.0,603.0
557,557,447.0,521.0
558,558,377.0,533.0
559,559,1542.0,762.0
560,560,1445.0,300.0
561,561,869.0,543.0
562,562,869.0,543.0
563,563,850.0,553.0
564,564,426.0,60.0
565,565,450.0,80.0
566,566,143.5,455.0
567,567,813.0,70.0
568,568,70.0,300.0
569,569,640.0,560.0
570,570,543.0,504.0
571,571,2279.0,552.0
572,572,2040.0,544.0
573,573,2040.0,544.0
574,574,481.5,572.0
575,575,205.0,560.0
576,576,2090.0,554.0
577,577,790.0,403.0
578,578,434.0,519.0
579,579,474.0,534.0
580,580,432.0,400.0
581,581,1516.0,573.0
582,582,762.0,433.0
583,583,200.0,1050.0
584,584,944.0,439.0
585,585,463.0,531.0
586,586,463.0,531.0
587,587,854.0,543.0
588,588,458.5,533.0
589,589,439.5,551.0
590,590,476.0,411.0
591,591,458.5,533.0
592,592,426.0,423.0
593,593,419.0,423.0
594,594,467.5,533.0
595,595,888.0,343.0
596,596,735.0,577.0
597,597,444.0,523.0
598,598,620.0,574.0
599,599,882.0,553.0
600,600,847.0,573.0
601,601,910.0,553.0
602,602,836.0,543.0
603,603,2312.0,554.0
604,604,445.0,70.0
605,605,431.5,392.0
606,606,440.5,280.0
607,607,1395.5,509.0
608,608,392.3,348.0
609,609,1641.0,373.0
610,610,489.0,281.0
611,611,764.0,358.0
612,612,314.5,507.0
613,613,722.6,411.0
614,614,755.0,300.0
615,615,815.0,630.0
616,616,416.0,553.0
617,617,900.0,357.0
618,618,944.0,553.0
619,619,754.0,539.0
620,620,2000.0,554.0
621,621,944.0,533.0
622,622,458.5,533.0
623,623,897.0,553.0
624,624,2345.0,630.0
625,625,955.0,391.0
626,626,800.0,551.0
627,627,811.5,348.0
628,628,390.0,561.0
629,629,555.5,420.0
630,630,176.5,345.0
631,631,494.0,533.0
632,632,1200.0,1200.0
633,633,350.0,554.0
634,634,474.0,439.0
635,635,764.0,358.0
636,636,774.0,503.0
637,637,800.0,320.0
638,638,1560.0,554.0
639,639,771.0,270.0
640,640,1215.0,563.0
641,641,2319.0,534.0
642,642,489.0,380.0
643,643,850.0,424.0
644,644,2020.0,424.0
645,645,418.0,554.0
646,646,2014.0,572.0
647,647,919.0,573.0
648,648,882.0,540.0
649,649,1084.0,553.0
650,650,2410.0,327.0
651,651,381.0,403.0
652,652,352.0,383.0
653,653,2000.0,723.0
654,654,2040.0,554.0
655,655,250.0,240.0
656,656,324.0,239.0
657,657,1437.0,393.0
658,658,2323.0,544.0
659,659,414.0,553.0
660,660,357.0,568.0
661,661,375.0,566.0
662,662,1094.0,541.0
663,663,509.0,432.0
664,664,1212.0,358.0
665,665,1641.0,279.0
666,666,1655.0,534.0
667,667,175.0,485.0
668,668,1332.0,553.0
669,669,2000.0,394.0
670,670,450.0,553.0
671,671,412.0,553.0
672,672,858.5,573.0
673,673,458.5,533.0
674,674,944.0,533.0
675,675,575.0,424.0
676,676,2405.0,450.0
677,677,2054.0,508.0
678,678,885.0,282.0
679,679,773.0,461.0
680,680,2040.0,534.0
681,681,1200.0,1200.0
682,682,476.0,423.0
683,683,510.0,554.0
684,684,2398.0,458.0
685,685,521.0,1123.0
686,686,1900.0,240.0
687,687,869.0,543.0
688,688,869.0,543.0
689,689,1437.0,393.0
690,690,2350.0,564.0
691,691,358.0,248.0
692,692,861.0,533.0
693,693,750.0,568.0
694,694,500.0,554.0
695,695,764.0,553.0
696,696,850.0,424.0
697,697,2375.0,544.0
698,698,2400.0,554.0
699,699,2400.0,554.0
700,700,1332.0,553.0
701,701,416.0,571.0
702,702,944.0,533.0
703,703,457.0,534.0
704,704,414.0,570.0
705,705,885.0,361.0
706,706,715.0,676.0
707,707,845.0,533.0
708,708,748.0,371.0
709,709,196.0,404.0
710,710,345.0,543.0
711,711,2350.0,550.0
712,712,919.0,533.0
713,713,1984.0,442.0
714,714,380.0,1180.0
715,715,540.0,365.0
716,716,480.0,554.0
717,717,944.0,533.0
718,718,1230.0,1110.0
719,719,850.0,424.0
720,720,2020.0,424.0
721,721,829.0,473.0
722,722,500.0,554.0
723,723,463.0,533.0
724,724,2320.0,554.0
725,725,489.0,541.0
726,726,2040.0,580.0
727,727,2000.0,574.0
728,728,467.5,533.0
729,729,919.0,573.0
730,730,875.0,410.0
731,731,2040.0,530.0
732,732,474.0,554.0
733,733,982.0,464.0
734,734,982.0,418.0
735,735,749.0,571.0
736,736,450.0,553.0
737,737,458.5,533.0
738,738,458.5,533.0
739,739,2090.0,534.0
740,740,426.0,423.0
741,741,1812.0,423.0
742,742,942.0,407.0
743,743,2395.0,450.0
744,744,1902.0,554.0
745,745,868.0,553.0
746,746,2273.5,572.0
747,747,1449.0,553.0
748,748,869.0,543.0
749,749,364.0,553.0
750,750,364.0,573.0
751,751,811.0,553.0
752,752,1264.0,603.0
753,753,873.0,553.0
754,754,405.0,575.0
755,755,446.0,543.0
756,756,1084.0,553.0
757,757,400.0,523.0
758,758,400.0,382.0
759,759,1402.0,418.0
760,760,464.0,399.0
761,761,845.0,533.0
762,762,790.0,551.0
763,763,910.0,553.0
764,764,548.0,423.0
765,765,813.0,553.0
766,766,416.0,553.0
767,767,600.0,580.0
768,768,771.0,270.0
769,769,944.0,553.0
770,770,470.0,422.0
771,771,467.5,533.0
772,772,400.0,580.0
773,773,443.0,436.0
774,774,426.0,423.0
775,775,899.0,525.0
776,776,1812.0,423.0
777,777,407.0,573.0
778,778,1952.0,640.0
779,779,1750.0,430.0
780,780,575.0,424.0
781,781,738.0,553.0
782,782,858.0,553.0
783,783,2100.0,574.0
784,784,620.0,574.0
785,785,414.0,573.0
786,786,830.0,544.0
787,787,696.0,533.0
788,788,1452.0,550.0
789,789,781.0,440.0
790,790,788.0,449.0
791,791,535.0,510.0
792,792,340.0,541.0
793,793,869.0,543.0
794,794,869.0,543.0
795,795,414.0,473.0
796,796,500.0,574.0
797,797,885.0,363.0
798,798,885.0,361.0
799,799,1293.0,573.0
800,800,1100.0,383.0
801,801,1856.0,573.0
802,802,725.0,571.0
803,803,369.0,553.0
804,804,1595.0,534.0
805,805,400.0,523.0
806,806,817.0,523.0
807,807,864.0,553.0
808,808,854.0,543.0
809,809,2053.5,342.0
810,810,160.0,435.0
811,811,500.0,554.0
812,812,1902.0,411.0
813,813,429.0,551.0
814,814,450.0,553.0
815,815,467.5,533.0
816,816,1900.0,554.0
817,817,1214.0,406.0
818,818,1034.0,396.0
819,819,150.5,405.0
820,820,861.0,533.0
821,821,2395.0,450.0
822,822,880.0,560.0
823,823,260.0,385.0
824,824,2076.5,483.0
825,825,1471.5,451.5
826,826,429.0,363.0
827,827,858.0,553.0
828,828,467.5,533.0
829,829,1370.0,330.0
830,830,2280.0,534.0
831,831,2200.0,580.0
832,832,975.0,578.0
833,833,420.0,551.0
834,834,1288.0,533.0
835,835,196.0,404.0
836,836,2280.0,540.0
837,837,845.0,533.0
838,838,853.0,531.0
839,839,2324.0,552.0
840,840,1249.5,405.0
841,841,345.0,543.0
842,842,754.0,539.0
843,843,465.0,511.0
844,844,580.0,544.0
845,845,580.0,544.0
846,846,1560.0,554.0
847,847,446.0,543.0
848,848,1532.0,380.0
849,849,480.0,554.0
850,850,408.0,533.0
851,851,1561.0,570.0
852,852,489.0,380.0
853,853,944.0,533.0
854,854,494.0,301.0
855,855,764.0,553.0
856,856,514.0,343.0
857,857,775.0,1112.0
858,858,580.0,530.0
859,859,2040.0,554.0
860,860,553.0,521.0
861,861,365.0,542.0
862,862,971.0,543.0
863,863,861.0,533.0
864,864,368.0,293.0
865,865,160.0,624.0
866,866,836.5,349.0
867,867,2040.0,544.0
868,868,1794.0,553.0
869,869,494.0,431.0
870,870,935.0,533.0
871,871,494.0,437.0
872,872,528.0,343.0
873,873,2320.0,554.0
874,874,778.5,402.0
875,875,414.0,323.0
876,876,445.0,573.0
877,877,2076.5,483.0
878,878,612.5,481.0
879,879,1320.0,540.0
880,880,1441.0,400.5
881,881,2076.5,483.0
882,882,1061.5,435.0
883,883,539.5,483.0
884,884,826.5,458.5
885,885,750.0,70.0
886,886,474.0,140.0
887,887,350.0,433.0
888,888,762.0,534.0
889,889,762.0,534.0
890,890,2395.0,450.0
891,891,862.0,242.0
892,892,970.0,365.0
893,893,764.0,358.0
894,894,793.0,543.0
895,895,1764.0,553.0
896,896,750.0,568.0
897,897,200.0,424.1
898,898,507.0,412.0
899,899,600.0,529.0
900,900,392.0,540.0
901,901,859.0,553.0
902,902,829.0,553.0
903,903,509.0,432.0
904,904,409.0,347.0
905,905,2020.0,424.0
906,906,801.0,363.0
907,907,452.3,543.0
908,908,2000.0,554.0
909,909,476.0,411.0
910,910,423.0,561.0
911,911,412.0,553.0
912,912,858.5,573.0
913,913,426.0,423.0
914,914,512.0,580.0
915,915,2320.0,364.0
916,916,429.0,363.0
917,917,2000.0,580.0
918,918,200.0,424.1
919,919,392.0,553.0
920,920,509.0,398.0
921,921,2040.0,554.0
922,922,494.0,281.0
923,923,494.0,281.0
924,924,1200.0,1200.0
925,925,953.0,533.0
926,926,2320.0,554.0
927,927,528.0,343.0
928,928,2320.0,350.0
929,929,263.0,699.5
930,930,501.0,438.0
931,931,535.0,553.0
932,932,845.0,533.0
933,933,910.0,553.0
934,934,1071.0,434.0
935,935,1050.0,433.0
936,936,2100.0,550.0
937,937,481.0,541.0
938,938,422.5,542.0
939,939,364.0,573.0
940,940,1034.0,70.0
941,941,953.0,94.0
942,942,888.0,60.0
943,943,407.0,70.0
944,944,1723.0,60.0
945,945,1984.0,60.0
946,946,873.0,70.0
947,947,450.0,80.0
948,948,450.0,80.0
949,949,839.0,70.0
950,950,358.0,248.0
951,951,791.0,269.0
952,952,791.0,269.0
953,953,932.0,451.0
954,954,509.0,398.0
955,955,944.0,553.0
956,956,1448.0,399.0
957,957,932.0,399.0
958,958,817.0,523.0
959,959,817.0,523.0
960,960,859.0,571.0
961,961,543.0,534.0
962,962,944.0,533.0
963,963,847.0,573.0
964,964,628.0,421.0
965,965,2395.0,460.0
966,966,600.0,580.0
967,967,919.0,573.0
968,968,407.0,573.0
969,969,205.0,1084.0
970,970,2342.0,574.0
971,971,518.0,554.0
972,972,394.0,603.0
973,973,1900.0,554.0
974,974,1350.0,385.0
975,975,420.0,385.0
976,976,382.0,365.0
977,977,364.0,573.0
978,978,375.0,566.0
979,979,829.0,553.0
980,980,458.5,533.0
981,981,2000.0,580.0
982,982,919.0,573.0
983,983,2342.0,574.0
984,984,276.0,551.0
985,985,186.5,540.0
986,986,1990.0,430.0
987,987,200.0,435.0
988,988,726.0,531.0
989,989,160.0,380.0
990,990,2395.0,650.0
991,991,913.0,573.0
992,992,913.0,573.0
993,993,413.0,521.0
994,994,1284.0,383.0
995,995,1514.0,543.0
996,996,405.0,554.0
997,997,368.5,380.0
998,998,904.0,553.0
999,999,377.0,533.0
1000,1000,450.0,80.0
1001,1001,874.0,70.0
1002,1002,529.0,100.0
1003,1003,1411.0,70.0
1004,1004,1812.0,70.0
1005,1005,479.0,70.0
1006,1006,844.0,130.0
1007,1007,450.0,80.0
1008,1008,919.0,70.0
1009,1009,847.0,70.0
1010,1010,423.0,541.0
1011,1011,860.0,475.0
1012,1012,596.5,345.0
1013,1013,764.0,463.0
1014,1014,410.0,554.0
1015,1015,419.0,553.0
1016,1016,1064.0,446.0
1017,1017,930.7,543.0
1018,1018,521.0,573.0
1019,1019,2320.0,554.0
1020,1020,2380.0,404.0
1021,1021,420.0,551.0
1022,1022,474.0,554.0
1023,1023,642.0,311.0
1024,1024,1370.0,330.0
1025,1025,845.0,533.0
1026,1026,813.0,553.0
1027,1027,345.0,543.0
1028,1028,345.0,543.0
1029,1029,496.5,441.0
1030,1030,2352.0,564.0
1031,1031,2417.0,336.0
1032,1032,888.0,365.0
1033,1033,2000.0,554.0
1034,1034,2375.0,544.0
1035,1035,850.0,494.0
1036,1036,874.0,553.0
1037,1037,1100.0,456.0
1038,1038,1034.0,573.0
1039,1039,2320.0,560.0
1040,1040,160.0,624.0
1041,1041,2300.0,604.0
1042,1042,2323.0,544.0
1043,1043,514.0,431.0
1044,1044,414.0,553.0
1045,1045,836.0,567.0
1046,1046,2000.0,554.0
1047,1047,618.5,552.0
1048,1048,950.0,509.0
1049,1049,408.0,553.0
1050,1050,514.0,393.0
1051,1051,754.0,304.0
1052,1052,1740.0,574.0
1053,1053,885.0,363.0
1054,1054,642.0,311.0
1055,1055,913.0,551.0
1056,1056,2405.0,554.0
1057,1057,764.0,406.0
1058,1058,764.0,396.0
1059,1059,377.0,533.0
1060,1060,788.0,449.0
1061,1061,1752.0,60.0
1062,1062,944.0,70.0
1063,1063,122.0,335.5
1064,1064,140.0,475.0
1065,1065,120.0,1050.0
1066,1066,463.0,94.0
1067,1067,565.0,70.0
1068,1068,764.0,70.0
1069,1069,2030.0,60.0
1070,1070,464.0,80.0
1071,1071,431.5,360.0
1072,1072,943.5,543.5
1073,1073,416.0,553.0
1074,1074,1107.0,563.0
1075,1075,354.0,561.0
1076,1076,764.0,396.0
1077,1077,377.0,533.0
1078,1078,489.0,380.0
1079,1079,2090.0,534.0
1080,1080,897.0,419.0
1081,1081,458.5,533.0
1082,1082,514.0,393.0
1083,1083,500.0,574.0
1084,1084,458.5,533.0
1085,1085,1286.0,351.0
1086,1086,1284.0,383.0
1087,1087,784.0,383.0
1088,1088,919.0,573.0
1089,1089,975.0,578.0
1090,1090,494.0,561.0
1091,1091,2373.0,524.0
1092,1092,2373.0,524.0
1093,1093,2040.0,560.0
1094,1094,844.0,553.0
1095,1095,854.0,543.0
1096,1096,1550.0,270.0
1097,1097,426.0,423.0
1098,1098,888.0,365.0
1099,1099,419.0,553.0
1100,1100,2348.0,544.0
1101,1101,514.0,573.0
1102,1102,544.0,190.0
1103,1103,332.0,452.0
1104,1104,552.0,432.0
1105,1105,1396.0,451.0
1106,1106,1215.0,563.0
1107,1107,482.0,397.0
1108,1108,408.0,533.0
1109,1109,861.0,533.0
1110,1110,526.0,419.0
1111,1111,2040.0,560.0
1112,1112,242.0,385.0
1113,1113,836.0,543.0
1114,1114,2100.0,550.0
1115,1115,2360.0,554.0
1116,1116,755.0,553.0
1117,1117,514.0,573.0
