board,uid,pid_raw,x,y,w,h,w0,h0,rotated
18,2199,2199,2310.0,5.0,123.5,528.0,123.5,528.0,0
18,1596,1596,1399.0,1147.0,1014.0,60.0,1014.0,60.0,0
19,2335,2335,5.0,5.0,2405.0,554.0,2405.0,554.0,0
19,484,484,5.0,559.0,2400.0,550.0,2400.0,550.0,0
19,1590,1590,5.0,1109.0,2200.0,90.0,2200.0,90.0,0
20,2682,2682,5.0,5.0,2400.0,550.0,2400.0,550.0,0
20,144,144,5.0,555.0,2347.0,560.0,2347.0,560.0,0
20,2668,2668,5.0,1115.0,2200.0,90.0,2200.0,90.0,0
20,2697,2697,2352.0,555.0,80.0,639.0,639.0,80.0,1
21,2640,2640,5.0,5.0,2347.0,560.0,2347.0,560.0,0
21,2027,2027,5.0,565.0,2382.0,550.0,2382.0,550.0,0
21,2696,2696,5.0,1115.0,2288.0,70.0,2288.0,70.0,0
21,1843,1843,2352.0,5.0,70.0,547.0,547.0,70.0,1
22,1046,1046,5.0,5.0,2400.0,544.0,2400.0,544.0,0
22,603,603,5.0,549.0,2382.0,544.0,2382.0,544.0,0
22,1947,1947,5.0,1093.0,1724.0,120.0,1724.0,120.0,0
22,1240,1240,1729.0,1093.0,603.5,105.5,105.5,603.5,1
23,702,702,5.0,5.0,2382.0,544.0,2382.0,544.0,0
23,145,145,5.0,549.0,2320.0,554.0,2320.0,554.0,0
23,535,535,5.0,1103.0,2265.0,70.0,2265.0,70.0,0
23,855,855,2325.0,549.0,100.0,606.0,606.0,100.0,1
24,283,283,5.0,5.0,2320.0,554.0,2320.0,554.0,0
24,752,752,5.0,559.0,2320.0,554.0,2320.0,554.0,0
24,837,837,5.0,1113.0,2208.0,70.0,2208.0,70.0,0
24,831,831,2325.0,5.0,110.0,1004.0,1004.0,110.0,1
25,1175,1175,5.0,5.0,2320.0,554.0,2320.0,554.0,0
25,2380,2380,5.0,559.0,2320.0,554.0,2320.0,554.0,0
25,953,953,5.0,1113.0,2128.0,70.0,2128.0,70.0,0
25,1237,1237,2325.0,5.0,110.0,1004.0,1004.0,110.0,1
25,834,834,2133.0,1113.0,299.0,70.0,299.0,70.0,0
26,2593,2593,5.0,5.0,2320.0,554.0,2320.0,554.0,0
26,1805,1805,5.0,559.0,2326.0,550.0,2326.0,550.0,0
26,2665,2665,5.0,1109.0,2090.0,70.0,2090.0,70.0,0
26,22,22,2331.0,5.0,80.0,625.0,625.0,80.0,1
26,2191,2191,2331.0,630.0,100.0,494.0,100.0,494.0,0
26,1263,1263,2095.0,1124.0,284.0,70.0,284.0,70.0,0
27,1068,1068,5.0,5.0,2350.0,544.0,2350.0,544.0,0
27,1999,1999,5.0,549.0,2350.0,544.0,2350.0,544.0,0
27,1838,1838,5.0,1093.0,2054.0,70.0,2054.0,70.0,0
27,2549,2549,2355.0,5.0,70.0,1181.0,1181.0,70.0,1
28,172,172,5.0,5.0,2347.0,544.0,2347.0,544.0,0
28,700,700,5.0,549.0,2347.0,544.0,2347.0,544.0,0
28,1264,1264,5.0,1093.0,1911.0,70.0,1911.0,70.0,0
28,832,832,2352.0,5.0,70.0,1089.0,1089.0,70.0,1
28,996,996,1916.0,1093.0,322.0,118.5,118.5,322.0,1
29,487,487,5.0,5.0,2321.0,550.0,2321.0,550.0,0
29,530,530,5.0,555.0,2321.0,550.0,2321.0,550.0,0
29,2309,2309,5.0,1105.0,1830.0,70.0,1830.0,70.0,0
29,1835,1835,2326.0,5.0,90.0,1180.0,90.0,1180.0,0
29,1485,1485,1835.0,1105.0,464.0,80.0,464.0,80.0,0
30,1619,1619,5.0,5.0,2321.0,550.0,2321.0,550.0,0
30,1631,1631,5.0,555.0,2321.0,550.0,2321.0,550.0,0
30,401,401,5.0,1105.0,1600.0,75.0,1600.0,75.0,0
30,614,614,2326.0,5.0,100.0,900.0,900.0,100.0,1
30,2545,2545,1605.0,1105.0,795.0,110.0,110.0,795.0,1
31,1930,1930,5.0,5.0,2200.0,580.0,2200.0,580.0,0
31,866,866,5.0,585.0,2360.0,540.0,2360.0,540.0,0
31,836,836,5.0,1125.0,1600.0,75.0,1600.0,75.0,0
31,350,350,2205.0,5.0,220.0,499.0,499.0,220.0,1
31,2192,2192,1605.0,1125.0,814.0,80.0,814.0,80.0,0
31,995,995,2365.0,504.0,70.0,531.0,531.0,70.0,1
32,1669,1669,5.0,5.0,2360.0,540.0,2360.0,540.0,0
32,199,199,5.0,545.0,2382.0,535.0,2382.0,535.0,0
32,773,773,5.0,1080.0,1710.0,70.0,1710.0,70.0,0
32,24,24,5.0,1150.0,1368.0,60.0,1368.0,60.0,0
32,1376,1376,1715.0,1080.0,640.0,125.5,125.5,640.0,1
32,958,958,2365.0,5.0,70.0,519.0,519.0,70.0,1
32,538,538,1373.0,1150.0,320.0,60.0,320.0,60.0,0
33,456,456,5.0,5.0,2382.0,535.0,2382.0,535.0,0
33,1430,1430,5.0,540.0,2382.0,535.0,2382.0,535.0,0
33,1242,1242,5.0,1075.0,1684.0,70.0,1684.0,70.0,0
33,1351,1351,5.0,1145.0,1664.0,70.0,1664.0,70.0,0
33,2311,2311,1689.0,1075.0,640.0,125.5,125.5,640.0,1
34,1615,1615,5.0,5.0,2382.0,535.0,2382.0,535.0,0
34,370,370,5.0,540.0,2326.0,544.0,2326.0,544.0,0
34,543,543,5.0,1084.0,1634.0,70.0,1634.0,70.0,0
34,1836,1836,1639.0,1084.0,758.0,110.0,758.0,110.0,0
34,1591,1591,5.0,1154.0,1322.0,60.0,1322.0,60.0,0
34,2550,2550,2331.0,540.0,100.0,494.0,100.0,494.0,0
34,2063,2063,1327.0,1154.0,296.0,60.0,296.0,60.0,0
35,2533,2533,5.0,5.0,2300.0,550.0,2300.0,550.0,0
35,816,816,5.0,555.0,2360.0,536.0,2360.0,536.0,0
35,1105,1105,5.0,1091.0,1626.0,70.0,1626.0,70.0,0
35,2423,2423,1631.0,1091.0,758.0,110.0,758.0,110.0,0
35,770,770,2305.0,5.0,123.5,510.0,123.5,510.0,0
35,830,830,2365.0,515.0,70.0,516.0,516.0,70.0,1
36,2106,2106,5.0,5.0,2360.0,536.0,2360.0,536.0,0
36,892,892,5.0,541.0,2321.0,544.0,2321.0,544.0,0
36,886,886,5.0,1085.0,1614.0,70.0,1614.0,70.0,0
36,998,998,2365.0,5.0,70.0,1089.0,1089.0,70.0,1
36,1953,1953,5.0,1155.0,1266.0,60.0,1266.0,60.0,0
36,2577,2577,1619.0,1085.0,715.0,100.0,715.0,100.0,0
36,539,539,1271.0,1155.0,320.0,60.0,320.0,60.0,0
37,1070,1070,5.0,5.0,2321.0,544.0,2321.0,544.0,0
37,1738,1738,5.0,549.0,2321.0,544.0,2321.0,544.0,0
37,1354,1354,5.0,1093.0,1614.0,70.0,1614.0,70.0,0
37,2427,2427,2326.0,5.0,100.0,900.0,900.0,100.0,1
37,613,613,1619.0,1093.0,780.0,80.0,780.0,80.0,0
38,1919,1919,5.0,5.0,1457.5,863.0,1457.5,863.0,0
38,711,711,1462.5,5.0,868.5,983.0,983.0,868.5,1
38,1199,1199,5.0,868.0,1407.0,327.0,1407.0,327.0,0
38,1515,1515,1412.0,988.0,939.0,218.0,939.0,218.0,0
38,2547,2547,2331.0,5.0,100.0,900.0,900.0,100.0,1
38,1488,1488,2351.0,905.0,70.0,299.0,299.0,70.0,1
39,1097,1097,5.0,5.0,2090.0,600.0,2090.0,600.0,0
39,1222,1222,5.0,605.0,2090.0,600.0,2090.0,600.0,0
39,157,157,2095.0,5.0,330.0,1210.0,1210.0,330.0,1
40,1970,1970,5.0,5.0,2352.0,530.0,2352.0,530.0,0
40,266,266,5.0,535.0,2352.0,524.0,2352.0,524.0,0
40,949,949,5.0,1059.0,2200.0,150.0,2200.0,150.0,0
40,1239,1239,2357.0,5.0,70.0,1064.0,1064.0,70.0,1
41,1126,1126,5.0,5.0,2352.0,524.0,2352.0,524.0,0
41,1552,1552,5.0,529.0,2352.0,524.0,2352.0,524.0,0
41,1034,1034,5.0,1053.0,2345.0,159.0,2345.0,159.0,0
41,887,887,2357.0,5.0,70.0,1044.0,1044.0,70.0,1
42,2495,2495,5.0,5.0,2352.0,524.0,2352.0,524.0,0
42,2504,2504,5.0,529.0,2352.0,524.0,2352.0,524.0,0
42,1720,1720,5.0,1053.0,2345.0,159.0,2345.0,159.0,0
42,1479,1479,2357.0,5.0,70.0,1010.0,1010.0,70.0,1
43,2133,2133,5.0,5.0,2279.0,538.0,2279.0,538.0,0
43,1584,1584,5.0,543.0,2250.0,544.0,2250.0,544.0,0
43,1593,1593,2284.0,5.0,150.0,1210.0,1210.0,150.0,1
43,2086,2086,5.0,1087.0,1614.0,70.0,1614.0,70.0,0
43,400,400,1619.0,1087.0,500.0,120.0,500.0,120.0,0
44,55,55,5.0,5.0,2398.0,510.0,2398.0,510.0,0
44,663,663,5.0,515.0,2150.0,560.0,2150.0,560.0,0
44,171,171,2155.0,515.0,280.0,689.0,689.0,280.0,1
44,2305,2305,5.0,1075.0,1614.0,70.0,1614.0,70.0,0
44,904,904,5.0,1145.0,1585.0,70.0,1585.0,70.0,0
44,27,27,1619.0,1075.0,440.0,120.0,440.0,120.0,0
45,1124,1124,5.0,5.0,2150.0,554.0,2150.0,554.0,0
45,2187,2187,5.0,559.0,2150.0,554.0,2150.0,554.0,0
45,2213,2213,2155.0,5.0,280.0,1071.0,1071.0,280.0,1
45,1466,1466,5.0,1113.0,1585.0,70.0,1585.0,70.0,0
45,908,908,1590.0,1113.0,841.0,80.0,841.0,80.0,0
46,2722,2722,5.0,5.0,2138.0,555.0,2138.0,555.0,0
46,1939,1939,5.0,560.0,2040.0,580.0,2040.0,580.0,0
46,2649,2649,2143.0,5.0,280.0,1071.0,1071.0,280.0,1
46,534,534,5.0,1140.0,1550.0,70.0,1550.0,70.0,0
46,880,880,1555.0,1140.0,869.0,70.0,869.0,70.0,0
46,999,999,2045.0,560.0,70.0,564.0,564.0,70.0,1
47,1080,1080,5.0,5.0,1720.0,689.0,1720.0,689.0,0
47,1454,1454,5.0,694.0,2397.0,474.0,2397.0,474.0,0
47,2753,2753,1725.0,5.0,700.0,664.0,700.0,664.0,0
48,2205,2205,5.0,5.0,2169.0,542.0,2169.0,542.0,0
48,53,53,5.0,547.0,2118.0,555.0,2118.0,555.0,0
48,2718,2718,2174.0,5.0,258.0,1113.5,258.0,1113.5,0
48,1103,1103,5.0,1102.0,1550.0,70.0,1550.0,70.0,0
48,1260,1260,1555.0,1102.0,601.0,70.0,601.0,70.0,0
49,579,579,5.0,5.0,1494.5,782.0,1494.5,782.0,0
49,846,846,5.0,787.0,2382.0,405.0,2382.0,405.0,0
49,1760,1760,1499.5,5.0,820.0,753.0,820.0,753.0,0
49,2552,2552,2319.5,5.0,79.0,764.0,764.0,79.0,1
50,734,734,5.0,5.0,2040.0,570.0,2040.0,570.0,0
50,1752,1752,5.0,575.0,2000.0,580.0,2000.0,580.0,0
50,463,463,2045.0,5.0,362.0,1080.5,1080.5,362.0,1
50,2196,2196,5.0,1155.0,1266.0,60.0,1266.0,60.0,0
50,905,905,1271.0,1155.0,1164.0,60.0,1164.0,60.0,0
50,1353,1353,2005.0,1085.5,371.0,60.0,371.0,60.0,0
51,1414,1414,5.0,5.0,1519.0,760.0,1519.0,760.0,0
51,514,514,5.0,765.0,2397.0,440.0,2397.0,440.0,0
51,69,69,1524.0,5.0,820.0,751.0,820.0,751.0,0
51,395,395,2344.0,5.0,80.0,625.0,625.0,80.0,1
52,587,587,5.0,5.0,1599.5,720.0,1599.5,720.0,0
52,713,713,5.0,725.0,2347.0,479.0,2347.0,479.0,0
52,667,667,1604.5,5.0,771.0,685.0,685.0,771.0,1
52,2421,2421,2352.0,690.0,70.0,464.0,464.0,70.0,1
53,1457,1457,5.0,5.0,2040.0,564.0,2040.0,564.0,0
53,738,738,5.0,569.0,2000.0,574.0,2000.0,574.0,0
53,1585,1585,2045.0,5.0,343.0,1139.0,1139.0,343.0,1
53,1946,1946,5.0,1143.0,1550.0,70.0,1550.0,70.0,0
53,776,776,1555.0,1143.0,444.0,70.0,444.0,70.0,0
54,1369,1369,5.0,5.0,383.0,70.0,383.0,70.0,0
54,1854,1854,388.0,5.0,2000.0,574.0,2000.0,574.0,0
54,2416,2416,5.0,579.0,2000.0,574.0,2000.0,574.0,0
54,931,931,5.0,1153.0,1247.0,60.0,1247.0,60.0,0
54,2425,2425,1252.0,1153.0,1164.0,60.0,1164.0,60.0,0
54,1909,1909,2005.0,579.0,421.0,561.0,421.0,561.0,0
54,1123,1123,5.0,75.0,261.0,414.0,414.0,261.0,1
54,2704,2704,266.0,75.0,70.0,375.4,375.4,70.0,1
54,1464,1464,5.0,489.0,371.0,70.0,371.0,70.0,0
55,257,257,5.0,5.0,1113.5,399.5,399.5,1113.5,1
55,2567,2567,5.0,404.5,2000.0,574.0,2000.0,574.0,0
55,155,155,2005.0,5.0,359.0,630.5,630.5,359.0,1
55,468,468,5.0,978.5,1432.0,70.0,1432.0,70.0,0
55,2058,2058,1437.0,978.5,597.0,70.0,597.0,70.0,0
55,1071,1071,1118.5,5.0,740.0,380.0,740.0,380.0,0
55,895,895,2034.0,635.5,354.0,490.0,490.0,354.0,1
56,1045,1045,5.0,5.0,2053.5,552.0,2053.5,552.0,0
56,2209,2209,5.0,557.0,1940.0,580.0,1940.0,580.0,0
56,623,623,1945.0,557.0,370.0,645.0,645.0,370.0,1
56,772,772,5.0,1137.0,1246.0,70.0,1246.0,70.0,0
56,929,929,2315.0,5.0,74.0,777.0,777.0,74.0,1
56,2066,2066,2058.5,5.0,142.0,520.0,142.0,520.0,0
56,2173,2173,1251.0,1137.0,514.0,70.0,514.0,70.0,0
56,1594,1594,2200.5,5.0,70.0,509.0,509.0,70.0,1
56,906,906,2315.0,782.0,75.0,383.0,383.0,75.0,1
57,1855,1855,5.0,5.0,1499.5,757.5,1499.5,757.5,0
57,43,43,5.0,762.5,2360.0,444.0,2360.0,444.0,0
57,638,638,1504.5,5.0,820.0,751.0,820.0,751.0,0
57,828,828,2324.5,5.0,80.0,625.0,625.0,80.0,1
57,399,399,2365.0,630.0,70.0,417.0,417.0,70.0,1
58,2457,2457,5.0,5.0,1940.0,580.0,1940.0,580.0,0
58,517,517,5.0,585.0,1153.5,483.5,1153.5,483.5,0
58,1959,1959,1158.5,585.0,1150.0,600.0,600.0,1150.0,1
58,1486,1486,5.0,1068.5,776.0,60.0,776.0,60.0,0
58,1839,1839,5.0,1128.5,776.0,60.0,776.0,60.0,0
58,616,616,2308.5,5.0,60.0,764.0,764.0,60.0,1
58,2670,2670,2368.5,5.0,60.0,727.0,727.0,60.0,1
58,683,683,1945.0,5.0,231.0,284.0,284.0,231.0,1
58,2026,2026,1945.0,289.0,348.0,182.0,182.0,348.0,1
59,1133,1133,5.0,5.0,2000.0,560.0,2000.0,560.0,0
59,1475,1475,5.0,565.0,2000.0,560.0,2000.0,560.0,0
59,162,162,2005.0,5.0,427.0,932.0,932.0,427.0,1
59,997,997,5.0,1125.0,1285.0,70.0,1285.0,70.0,0
59,2551,2551,1290.0,1125.0,625.0,80.0,625.0,80.0,0
59,2059,2059,1915.0,1125.0,365.0,70.0,365.0,70.0,0
59,2190,2190,2005.0,937.0,416.0,70.0,416.0,70.0,0
59,2195,2195,2005.0,1007.0,416.0,70.0,416.0,70.0,0
60,1786,1786,5.0,5.0,2000.0,560.0,2000.0,560.0,0
60,925,925,5.0,565.0,2040.0,549.0,2040.0,549.0,0
60,1184,1184,2005.0,5.0,427.1,543.0,427.1,543.0,0
60,1484,1484,5.0,1114.0,709.0,70.0,709.0,70.0,0
60,469,469,714.0,1114.0,718.0,60.0,718.0,60.0,0
60,2281,2281,2045.0,548.0,184.0,582.0,582.0,184.0,1
60,2702,2702,1432.0,1130.0,962.0,60.0,962.0,60.0,0
60,1236,1236,2229.0,548.0,142.0,530.0,142.0,530.0,0
60,1842,1842,2371.0,548.0,60.0,531.0,531.0,60.0,1
61,984,984,5.0,5.0,2040.0,549.0,2040.0,549.0,0
61,1559,1559,5.0,554.0,2040.0,549.0,2040.0,549.0,0
61,1787,1787,2045.0,5.0,343.0,1139.0,1139.0,343.0,1
61,610,610,5.0,1103.0,844.0,110.0,844.0,110.0,0
61,902,902,849.0,1103.0,844.0,110.0,844.0,110.0,0
61,537,537,1693.0,1103.0,330.0,110.0,110.0,330.0,1
61,1954,1954,2023.0,1144.0,383.0,70.0,383.0,70.0,0
62,1681,1681,5.0,5.0,2040.0,549.0,2040.0,549.0,0
62,1870,1870,5.0,554.0,2040.0,549.0,2040.0,549.0,0
62,1828,1828,2045.0,5.0,343.0,1139.0,1139.0,343.0,1
62,991,991,5.0,1103.0,1244.0,70.0,1244.0,70.0,0
62,990,990,1249.0,1103.0,777.0,70.0,777.0,70.0,0
62,774,774,2026.0,1144.0,344.8,70.0,344.8,70.0,0
63,430,430,5.0,5.0,2040.0,544.0,2040.0,544.0,0
63,444,444,5.0,549.0,2040.0,544.0,2040.0,544.0,0
63,2181,2181,2045.0,5.0,343.0,1139.0,1139.0,343.0,1
63,2422,2422,5.0,1093.0,1247.0,60.0,1247.0,60.0,0
63,1373,1373,5.0,1153.0,1044.0,60.0,1044.0,60.0,0
63,2426,2426,1049.0,1153.0,1044.0,60.0,1044.0,60.0,0
63,615,615,1252.0,1093.0,780.0,60.0,780.0,60.0,0
63,2062,2062,2093.0,1144.0,315.0,60.0,315.0,60.0,0
64,624,624,5.0,5.0,2040.0,544.0,2040.0,544.0,0
64,693,693,5.0,549.0,2040.0,544.0,2040.0,544.0,0
64,2273,2273,2045.0,5.0,343.0,1139.0,1139.0,343.0,1
64,31,31,5.0,1093.0,1004.0,70.0,1004.0,70.0,0
64,1487,1487,1009.0,1093.0,1004.0,70.0,1004.0,70.0,0
64,2169,2169,2013.0,1144.0,371.0,60.0,371.0,60.0,0
65,942,942,5.0,5.0,2040.0,544.0,2040.0,544.0,0
65,1269,1269,5.0,549.0,2040.0,544.0,2040.0,544.0,0
65,2420,2420,2045.0,5.0,343.0,1139.0,1139.0,343.0,1
65,2193,2193,5.0,1093.0,1004.0,70.0,1004.0,70.0,0
65,540,540,1009.0,1093.0,962.0,70.0,962.0,70.0,0
65,2171,2171,1971.0,1144.0,299.0,70.0,299.0,70.0,0
66,1297,1297,5.0,5.0,2040.0,544.0,2040.0,544.0,0
66,2012,2012,5.0,549.0,2040.0,544.0,2040.0,544.0,0
66,2255,2255,2045.0,5.0,323.0,1191.0,1191.0,323.0,1
66,884,884,5.0,1093.0,953.0,70.0,953.0,70.0,0
66,1374,1374,958.0,1093.0,953.0,70.0,953.0,70.0,0
66,2197,2197,2368.0,5.0,60.0,1007.0,1007.0,60.0,1
67,2736,2736,5.0,5.0,2040.0,544.0,2040.0,544.0,0
67,2748,2748,5.0,549.0,2040.0,544.0,2040.0,544.0,0
67,2267,2267,2045.0,5.0,323.0,1191.0,1191.0,323.0,1
67,1462,1462,5.0,1093.0,832.0,80.0,832.0,80.0,0
67,28,28,837.0,1093.0,944.0,70.0,944.0,70.0,0
67,881,881,2368.0,5.0,60.0,1004.0,1004.0,60.0,1
68,2805,2805,5.0,5.0,2040.0,544.0,2040.0,544.0,0
68,385,385,5.0,549.0,2000.0,554.0,2000.0,554.0,0
68,2604,2604,2045.0,5.0,323.0,1191.0,1191.0,323.0,1
68,993,993,5.0,1103.0,944.0,70.0,944.0,70.0,0
68,2307,2307,949.0,1103.0,944.0,70.0,944.0,70.0,0
68,1355,1355,2368.0,5.0,60.0,1004.0,1004.0,60.0,1
69,1491,1491,5.0,5.0,2000.0,554.0,2000.0,554.0,0
69,2075,2075,5.0,559.0,2000.0,554.0,2000.0,554.0,0
69,2411,2411,2005.0,5.0,427.0,932.0,932.0,427.0,1
69,2185,2185,2005.0,937.0,414.0,261.0,414.0,261.0,0
69,398,398,5.0,1113.0,911.0,70.0,911.0,70.0,0
69,473,473,916.0,1113.0,884.0,70.0,884.0,70.0,0
70,2556,2556,5.0,5.0,2000.0,554.0,2000.0,554.0,0
70,2607,2607,5.0,559.0,2000.0,554.0,2000.0,554.0,0
70,2586,2586,2005.0,5.0,406.0,942.0,942.0,406.0,1
70,2277,2277,2005.0,947.0,414.0,261.0,414.0,261.0,0
70,833,833,5.0,1113.0,884.0,70.0,884.0,70.0,0
70,1106,1106,889.0,1113.0,884.0,70.0,884.0,70.0,0
71,1546,1546,5.0,5.0,2090.0,527.0,2090.0,527.0,0
71,2014,2014,5.0,532.0,2005.0,545.0,2005.0,545.0,0
71,625,625,2095.0,5.0,328.0,1156.0,1156.0,328.0,1
71,1460,1460,5.0,1077.0,884.0,70.0,884.0,70.0,0
71,2310,2310,889.0,1077.0,884.0,70.0,884.0,70.0,0
71,1950,1950,5.0,1147.0,962.0,60.0,962.0,60.0,0
71,466,466,967.0,1147.0,884.0,60.0,884.0,60.0,0
71,955,955,2010.0,532.0,70.0,643.0,643.0,70.0,1
72,2738,2738,5.0,5.0,1445.0,760.0,1445.0,760.0,0
72,740,740,5.0,765.0,2360.0,444.0,2360.0,444.0,0
72,1253,1253,1450.0,5.0,975.0,664.0,975.0,664.0,0
72,2430,2430,1450.0,669.0,884.0,70.0,884.0,70.0,0
72,1244,1244,2365.0,669.0,70.0,416.0,416.0,70.0,1
73,778,778,5.0,5.0,1490.0,730.0,1490.0,730.0,0
73,94,94,5.0,735.0,2220.0,474.0,2220.0,474.0,0
73,783,783,1495.0,5.0,861.5,706.0,706.0,861.5,1
73,1683,1683,2225.0,711.0,207.0,438.0,438.0,207.0,1
73,2667,2667,2356.5,5.0,60.0,296.0,296.0,60.0,1
73,1262,1262,2356.5,301.0,70.0,364.0,364.0,70.0,1
74,2100,2100,5.0,5.0,1490.0,730.0,1490.0,730.0,0
74,421,421,5.0,735.0,2220.0,474.0,2220.0,474.0,0
74,2265,2265,1495.0,5.0,861.5,706.0,706.0,861.5,1
74,408,408,2225.0,711.0,199.0,413.0,413.0,199.0,1
74,30,30,2356.5,5.0,70.0,514.0,514.0,70.0,1
75,210,210,5.0,5.0,2005.0,539.0,2005.0,539.0,0
75,2328,2328,5.0,544.0,1796.0,600.0,1796.0,600.0,0
75,690,690,1801.0,544.0,628.0,640.0,640.0,628.0,1
75,366,366,2010.0,5.0,421.0,531.0,421.0,531.0,0
75,2583,2583,5.0,1144.0,844.0,70.0,844.0,70.0,0
75,2666,2666,849.0,1144.0,844.0,70.0,844.0,70.0,0
76,2337,2337,5.0,5.0,1796.0,600.0,1796.0,600.0,0
76,1733,1733,5.0,605.0,2220.0,474.0,2220.0,474.0,0
76,1739,1739,1801.0,5.0,625.0,549.0,549.0,625.0,1
76,396,396,5.0,1079.0,953.0,60.0,953.0,60.0,0
76,611,611,958.0,1079.0,953.0,60.0,953.0,60.0,0
76,1349,1349,5.0,1139.0,953.0,60.0,953.0,60.0,0
76,2061,2061,958.0,1139.0,944.0,60.0,944.0,60.0,0
76,2303,2303,2225.0,554.0,145.5,640.5,145.5,640.5,0
