uid,Upi,Fleng,Fwidth
397,397,874.0,60.0
398,398,911.0,70.0
399,399,417.0,70.0
400,400,500.0,120.0
401,401,1600.0,75.0
402,402,441.0,303.0
403,403,416.0,303.0
404,404,425.5,279.0
405,405,2100.0,334.0
406,406,2100.0,334.0
407,407,262.0,327.0
408,408,413.0,199.0
409,409,639.0,359.0
410,410,354.0,283.0
411,411,400.0,301.0
412,412,700.0,330.0
413,413,370.0,560.0
414,414,837.0,537.0
415,415,828.0,443.0
416,416,382.0,321.0
417,417,382.0,321.0
418,418,418.0,310.0
419,419,384.0,310.0
420,420,982.0,327.0
421,421,2220.0,474.0
422,422,1482.0,500.0
423,423,953.0,333.0
424,424,356.0,331.0
425,425,789.0,273.0
426,426,776.0,543.0
427,427,249.5,1148.5
428,428,430.0,361.0
429,429,169.5,359.0
430,430,2040.0,544.0
431,431,844.0,333.0
432,432,444.0,333.0
433,433,1144.0,311.0
434,434,1327.0,277.0
435,435,470.0,274.0
436,436,777.0,543.0
437,437,685.0,378.0
438,438,357.5,539.0
439,439,1149.0,299.0
440,440,608.0,877.5
441,441,944.0,548.0
442,442,315.0,218.0
443,443,416.0,303.0
444,444,2040.0,544.0
445,445,862.0,279.0
446,446,514.0,573.0
447,447,249.5,299.0
448,448,600.0,304.0
449,449,908.0,322.0
450,450,1965.0,360.0
451,451,253.0,400.0
452,452,659.0,313.0
453,453,789.0,273.0
454,454,154.5,1003.5
455,455,932.0,450.0
456,456,2382.0,535.0
457,457,182.0,330.0
458,458,845.5,317.0
459,459,2352.0,230.0
460,460,1399.5,263.5
461,461,513.0,551.0
462,462,875.0,380.0
463,463,1080.5,362.0
464,464,589.0,60.0
465,465,777.0,60.0
466,466,884.0,60.0
467,467,764.0,60.0
468,468,1432.0,70.0
469,469,718.0,60.0
470,470,773.0,70.0
471,471,1433.0,60.0
472,472,1114.0,150.0
473,473,884.0,70.0
474,474,395.5,360.0
475,475,862.0,261.0
476,476,1247.0,665.5
477,477,414.0,553.0
478,478,255.0,328.0
479,479,782.0,311.0
480,480,313.5,549.5
481,481,888.0,553.0
482,482,306.5,302.0
483,483,674.0,305.0
484,484,2400.0,550.0
485,485,154.5,595.0
486,486,1679.0,180.0
487,487,2321.0,550.0
488,488,497.0,449.0
489,489,264.0,343.0
490,490,422.0,303.0
491,491,755.0,420.0
492,492,1832.0,755.0
493,493,1590.0,354.0
494,494,780.0,553.0
495,495,430.0,361.0
496,496,520.0,360.0
497,497,795.0,311.0
498,498,300.0,330.0
499,499,300.0,330.0
500,500,753.0,301.0
501,501,1164.0,553.0
502,502,768.0,250.0
503,503,384.0,373.0
504,504,902.5,452.0
505,505,650.0,655.0
506,506,421.0,363.0
507,507,284.0,323.0
508,508,664.0,311.0
509,509,397.0,299.0
510,510,264.0,343.0
511,511,1400.0,294.0
512,512,902.0,320.0
513,513,400.6,311.0
514,514,2397.0,440.0
515,515,894.0,560.0
516,516,564.0,559.0
517,517,1153.5,483.5
518,518,844.0,333.0
519,519,2330.0,312.0
520,520,777.0,654.0
521,521,511.0,281.0
522,522,878.0,363.0
523,523,459.0,729.0
524,524,903.5,541.0
525,525,866.0,543.0
526,526,2119.0,160.0
527,527,582.0,160.0
528,528,182.0,330.0
529,529,430.0,309.0
530,530,2321.0,550.0
531,531,971.0,543.0
532,532,262.0,327.0
533,533,975.0,330.0
534,534,1550.0,70.0
535,535,2265.0,70.0
536,536,150.0,276.0
537,537,110.0,330.0
538,538,320.0,60.0
539,539,320.0,60.0
540,540,962.0,70.0
541,541,1326.5,145.5
542,542,776.0,70.0
543,543,1634.0,70.0
544,544,874.0,398.0
545,545,1395.0,698.0
546,546,1820.0,754.0
547,547,1883.5,896.0
548,548,2190.0,304.0
549,549,844.0,303.0
550,550,900.0,360.0
551,551,425.5,361.0
552,552,962.0,548.0
553,553,441.0,303.0
554,554,1114.0,333.0
555,555,403.0,330.0
556,556,1018.0,371.0
557,557,664.0,291.0
558,558,789.0,273.0
559,559,450.0,544.0
560,560,844.0,333.0
561,561,444.0,333.0
562,562,586.0,293.0
563,563,767.7,308.0
564,564,430.0,361.0
565,565,914.0,353.0
566,566,782.0,323.0
567,567,415.0,288.0
568,568,415.0,288.0
569,569,333.8,300.0
570,570,1468.0,554.0
571,571,450.0,332.0
572,572,2220.0,294.0
573,573,1339.0,304.0
574,574,850.5,301.0
575,575,255.0,328.0
576,576,1260.0,539.0
577,577,2064.0,321.0
578,578,373.0,311.0
579,579,1494.5,782.0
580,580,404.0,553.0
581,581,827.0,563.0
582,582,1014.0,323.0
583,583,235.0,273.0
584,584,866.0,543.0
585,585,417.8,433.0
586,586,740.5,348.0
587,587,1599.5,720.0
588,588,654.0,320.0
589,589,2020.0,284.0
590,590,1402.5,379.0
591,591,640.5,312.0
592,592,1247.0,311.0
593,593,971.0,543.0
594,594,414.0,553.0
595,595,1089.0,573.0
596,596,925.0,324.0
597,597,474.0,411.0
598,598,866.0,543.0
599,599,2400.0,440.0
600,600,757.0,343.0
601,601,413.0,303.0
602,602,680.0,330.0
603,603,2382.0,544.0
604,604,1884.0,330.0
605,605,2197.0,324.0
606,606,1847.0,310.0
607,607,2203.0,60.0
608,608,383.0,75.0
609,609,383.0,75.0
610,610,844.0,110.0
611,611,953.0,60.0
612,612,333.0,70.0
613,613,780.0,80.0
614,614,900.0,100.0
615,615,780.0,60.0
616,616,764.0,60.0
617,617,218.5,290.0
618,618,862.0,261.0
619,619,990.0,260.0
620,620,892.0,311.0
621,621,776.0,543.0
622,622,950.0,300.0
623,623,645.0,370.0
624,624,2040.0,544.0
625,625,1156.0,328.0
626,626,586.0,293.0
627,627,440.0,324.0
628,628,1760.0,299.0
629,629,1089.0,573.0
630,630,414.0,553.0
631,631,1925.0,399.0
632,632,740.0,398.0
633,633,1686.0,294.0
634,634,1064.0,309.0
635,635,926.0,318.0
636,636,1224.0,595.0
637,637,312.0,320.0
638,638,820.0,751.0
639,639,2222.0,344.0
640,640,1884.0,303.0
641,641,2321.0,407.0
642,642,413.0,291.0
643,643,420.0,353.0
644,644,862.0,279.0
645,645,664.0,291.0
646,646,284.0,323.0
647,647,1457.0,450.0
648,648,849.0,523.0
649,649,831.0,316.0
650,650,485.0,580.0
651,651,435.0,544.0
652,652,875.0,380.0
653,653,300.5,301.0
654,654,945.0,324.0
655,655,975.0,330.0
656,656,457.0,354.0
657,657,1644.0,320.0
658,658,384.0,310.0
659,659,2410.0,564.0
660,660,455.5,251.0
661,661,670.5,260.0
662,662,727.0,293.0
663,663,2150.0,560.0
664,664,448.0,305.0
665,665,923.0,305.0
666,666,311.5,472.0
667,667,685.0,771.0
668,668,818.5,361.0
669,669,474.0,560.0
670,670,777.0,654.0
671,671,2320.0,288.0
672,672,762.0,660.0
673,673,760.0,430.0
674,674,1340.0,675.0
675,675,2020.0,284.0
676,676,753.0,278.0
677,677,726.0,60.0
678,678,820.0,150.0
679,679,2164.0,302.0
680,680,564.0,543.0
681,681,589.0,413.0
682,682,425.5,361.0
683,683,284.0,231.0
684,684,182.0,280.0
685,685,564.0,559.0
686,686,250.0,732.0
687,687,908.0,322.0
688,688,945.0,324.0
689,689,1002.0,311.0
690,690,640.0,628.0
691,691,878.0,363.0
692,692,421.0,363.0
693,693,2040.0,544.0
694,694,284.0,323.0
695,695,1671.0,570.0
696,696,775.0,287.0
697,697,200.0,325.0
698,698,750.0,344.0
699,699,1266.0,553.0
700,700,2347.0,544.0
701,701,417.8,433.0
702,702,2382.0,544.0
703,703,463.0,520.0
704,704,1326.0,373.5
705,705,1916.0,402.5
706,706,407.0,402.5
707,707,944.0,548.0
708,708,918.0,302.0
709,709,1807.0,291.0
710,710,310.0,293.0
711,711,983.0,868.5
712,712,479.0,161.0
713,713,2347.0,479.0
714,714,371.0,556.0
715,715,286.0,560.0
716,716,232.0,515.0
717,717,826.0,353.0
718,718,480.0,600.0
719,719,799.0,363.0
720,720,450.0,894.0
721,721,1154.0,529.0
722,722,450.0,544.0
723,723,1499.0,180.0
724,724,1530.0,330.0
725,725,664.0,311.0
726,726,575.5,352.0
727,727,757.0,343.0
728,728,853.0,309.0
729,729,844.0,303.0
730,730,2190.0,330.0
731,731,2200.0,334.0
732,732,232.0,350.0
733,733,2271.0,270.0
734,734,2040.0,570.0
735,735,435.0,344.0
736,736,1759.5,263.0
737,737,902.0,320.0
738,738,2000.0,574.0
739,739,758.0,398.0
740,740,2360.0,444.0
741,741,782.0,323.0
742,742,920.0,330.0
743,743,1010.0,553.0
744,744,384.0,298.0
745,745,982.0,327.0
746,746,326.0,321.0
747,747,844.0,333.0
748,748,875.0,555.0
749,749,425.0,321.0
750,750,945.0,324.0
751,751,613.5,776.5
752,752,2320.0,554.0
753,753,887.0,360.0
754,754,836.0,199.0
755,755,1445.5,535.0
756,756,713.5,418.0
757,757,1607.0,354.0
758,758,781.9,323.0
759,759,333.8,300.0
760,760,1598.0,290.0
761,761,675.0,554.0
762,762,233.5,312.0
763,763,182.0,330.0
764,764,528.0,344.0
765,765,1811.0,410.0
766,766,382.0,309.0
767,767,936.0,400.5
768,768,1916.0,402.5
769,769,717.5,352.5
770,770,123.5,510.0
771,771,143.5,510.0
772,772,1246.0,70.0
773,773,1710.0,70.0
774,774,344.8,70.0
775,775,1394.0,60.0
776,776,444.0,70.0
777,777,459.0,729.0
778,778,1490.0,730.0
779,779,753.0,278.0
780,780,664.0,311.0
781,781,815.0,353.0
782,782,384.0,373.0
783,783,706.0,861.5
784,784,364.0,311.0
785,785,364.0,311.0
786,786,415.0,288.0
787,787,629.0,310.0
788,788,373.0,323.0
789,789,706.5,322.0
790,790,2420.0,324.0
791,791,310.7,459.5
792,792,1686.0,294.0
793,793,636.5,302.0
794,794,494.0,281.0
795,795,1773.0,266.0
796,796,718.0,293.0
797,797,870.0,550.0
798,798,284.0,323.0
799,799,945.0,324.0
800,800,862.0,279.0
801,801,808.0,373.0
802,802,2295.0,364.0
803,803,1114.0,264.0
804,804,2330.0,312.0
805,805,416.0,303.0
806,806,777.0,634.0
807,807,711.5,279.0
808,808,664.0,311.0
809,809,398.0,353.0
810,810,432.0,380.0
811,811,643.0,300.0
812,812,270.0,300.0
813,813,666.0,330.0
814,814,370.0,554.0
815,815,2119.0,330.0
816,816,2360.0,536.0
817,817,918.0,303.0
818,818,441.0,303.0
819,819,945.0,324.0
820,820,463.0,333.0
821,821,953.0,333.0
822,822,953.0,333.0
823,823,604.0,519.0
824,824,1020.0,300.0
825,825,844.0,333.0
826,826,875.0,555.0
827,827,509.0,100.0
828,828,625.0,80.0
829,829,1209.5,80.0
830,830,516.0,70.0
831,831,1004.0,110.0
832,832,1089.0,70.0
833,833,884.0,70.0
834,834,299.0,70.0
835,835,284.0,60.0
836,836,1600.0,75.0
837,837,2208.0,70.0
838,838,1924.0,303.0
839,839,2100.0,310.0
840,840,1064.0,309.0
841,841,1064.0,303.0
842,842,450.0,327.0
843,843,1437.5,483.0
844,844,468.0,259.0
845,845,417.8,433.0
846,846,2382.0,405.0
847,847,2305.0,588.0
848,848,375.0,480.0
849,849,419.0,438.0
850,850,820.0,294.0
851,851,366.0,543.0
852,852,896.0,311.0
853,853,830.0,316.0
854,854,1980.0,324.0
855,855,606.0,100.0
856,856,1796.5,424.5
857,857,932.5,345.5
858,858,450.0,544.0
859,859,405.0,199.0
860,860,1340.0,340.0
861,861,720.0,291.0
862,862,263.0,803.5
863,863,664.0,311.0
864,864,932.0,354.0
865,865,400.6,309.0
866,866,2360.0,540.0
867,867,1300.0,330.0
868,868,384.0,310.0
869,869,1033.5,322.0
870,870,2370.0,295.0
871,871,310.7,293.0
872,872,364.0,303.0
873,873,804.0,308.0
874,874,804.0,303.0
875,875,560.5,341.0
876,876,689.0,280.0
877,877,784.0,352.0
878,878,445.0,455.0
879,879,600.0,150.0
880,880,869.0,70.0
881,881,1004.0,60.0
882,882,780.0,60.0
883,883,727.0,60.0
884,884,953.0,70.0
885,885,643.0,60.0
886,886,1614.0,70.0
887,887,1044.0,70.0
888,888,142.0,530.0
889,889,366.0,543.0
890,890,1679.0,318.0
891,891,640.0,530.0
892,892,2321.0,544.0
893,893,449.0,299.0
894,894,720.0,280.0
895,895,490.0,354.0
896,896,799.0,363.0
897,897,869.0,363.0
898,898,590.0,544.0
899,899,867.0,373.5
900,900,1326.0,373.5
901,901,541.5,384.5
902,902,844.0,110.0
903,903,123.5,569.5
904,904,1585.0,70.0
905,905,1164.0,60.0
906,906,383.0,75.0
907,907,773.0,70.0
908,908,841.0,80.0
909,909,384.0,294.0
910,910,1139.0,324.0
911,911,1550.0,331.0
912,912,850.5,301.0
913,913,482.0,460.0
914,914,421.0,343.0
915,915,430.0,309.0
916,916,1502.0,530.0
917,917,1502.0,530.0
918,918,389.0,343.0
919,919,600.0,334.0
920,920,514.0,431.0
921,921,430.0,309.0
922,922,1044.0,543.0
923,923,530.0,364.0
924,924,463.0,931.5
925,925,2040.0,549.0
926,926,475.0,354.0
927,927,1543.0,380.0
928,928,1324.0,376.0
929,929,777.0,74.0
930,930,73.5,310.0
931,931,1247.0,60.0
932,932,679.0,60.0
933,933,435.0,344.0
934,934,420.0,353.0
935,935,2000.0,354.0
936,936,876.0,353.0
937,937,480.0,363.0
938,938,530.0,364.0
939,939,953.0,333.0
940,940,808.0,353.0
941,941,826.0,353.0
942,942,2040.0,544.0
943,943,2100.0,334.0
944,944,417.0,549.0
945,945,467.0,585.0
946,946,416.0,323.0
947,947,1628.0,297.0
948,948,1331.5,298.0
949,949,2200.0,150.0
950,950,776.0,60.0
951,951,884.0,60.0
952,952,1394.0,60.0
953,953,2128.0,70.0
954,954,2289.0,70.0
955,955,643.0,70.0
956,956,2397.0,146.0
957,957,776.0,60.0
958,958,519.0,70.0
959,959,955.0,330.0
960,960,1868.0,321.0
961,961,953.5,328.5
962,962,983.0,280.0
963,963,750.0,364.0
964,964,169.5,359.0
965,965,350.0,334.0
966,966,425.0,321.0
967,967,1331.5,279.5
968,968,2040.0,490.0
969,969,260.0,300.0
970,970,1291.5,528.0
971,971,645.0,370.0
972,972,370.3,308.0
973,973,1258.5,249.5
974,974,295.0,265.0
975,975,599.5,483.5
976,976,405.0,199.0
977,977,1125.0,550.0
978,978,1376.0,508.0
979,979,884.0,543.0
980,980,403.5,230.0
981,981,403.0,841.5
982,982,909.0,314.0
983,983,659.0,313.0
984,984,2040.0,549.0
985,985,918.0,303.0
986,986,416.0,303.0
987,987,213.5,320.0
988,988,953.0,333.0
989,989,420.0,353.0
990,990,777.0,70.0
991,991,1244.0,70.0
992,992,1014.0,60.0
993,993,944.0,70.0
994,994,414.0,70.0
995,995,531.0,70.0
996,996,118.5,322.0
997,997,1285.0,70.0
998,998,1089.0,70.0
999,999,564.0,70.0
1000,1000,310.7,293.0
1001,1001,804.0,308.0
1002,1002,384.0,310.0
1003,1003,366.4,342.0
1004,1004,1445.0,1150.0
1005,1005,1149.5,494.0
1006,1006,1760.0,280.0
1007,1007,413.0,303.0
1008,1008,2190.0,304.0
1009,1009,421.0,343.0
1010,1010,398.0,353.0
1011,1011,914.0,324.0
1012,1012,373.0,311.0
1013,1013,310.7,313.0
1014,1014,443.0,541.0
1015,1015,2355.0,327.0
1016,1016,905.0,804.0
1017,1017,2400.0,324.0
1018,1018,670.0,321.0
1019,1019,570.0,260.0
1020,1020,347.0,581.0
1021,1021,437.0,311.0
1022,1022,776.0,391.0
1023,1023,1190.0,732.0
1024,1024,417.0,549.0
1025,1025,632.0,264.0
1026,1026,750.0,265.0
1027,1027,300.0,258.0
1028,1028,639.0,359.0
1029,1029,300.0,330.0
1030,1030,853.0,359.0
1031,1031,375.0,260.0
1032,1032,800.0,580.0
1033,1033,370.0,574.0
1034,1034,2345.0,159.0
1035,1035,255.0,328.0
1036,1036,782.0,200.0
1037,1037,310.7,724.5
1038,1038,325.0,580.0
1039,1039,1224.0,308.0
1040,1040,450.0,580.0
1041,1041,1650.0,580.0
1042,1042,1089.0,573.0
1043,1043,1924.0,303.0
1044,1044,198.5,265.0
1045,1045,2053.5,552.0
1046,1046,2400.0,544.0
1047,1047,413.0,303.0
1048,1048,312.0,320.0
1049,1049,1226.0,323.0
1050,1050,815.0,249.0
1051,1051,2068.5,364.0
1052,1052,1300.0,330.0
1053,1053,405.0,537.0
1054,1054,373.0,323.0
1055,1055,191.5,320.0
1056,1056,310.7,293.0
1057,1057,1038.5,302.0
1058,1058,364.0,303.0
1059,1059,384.0,298.0
1060,1060,404.0,303.0
1061,1061,413.0,303.0
1062,1062,870.0,530.0
1063,1063,1802.0,313.0
1064,1064,1140.0,575.0
1065,1065,382.0,309.0
1066,1066,2348.0,170.0
1067,1067,2350.0,394.0
1068,1068,2350.0,544.0
1069,1069,564.0,559.0
1070,1070,2321.0,544.0
1071,1071,740.0,380.0
1072,1072,310.7,369.5
1073,1073,418.0,304.0
1074,1074,2355.0,327.0
1075,1075,804.0,308.0
1076,1076,396.0,306.0
1077,1077,558.5,307.0
1078,1078,751.2,342.0
1079,1079,733.0,541.0
1080,1080,1720.0,689.0
1081,1081,430.0,361.0
1082,1082,1980.0,324.0
1083,1083,388.5,284.0
1084,1084,815.0,353.0
1085,1085,1724.0,361.0
1086,1086,1400.0,294.0
1087,1087,363.0,541.0
1088,1088,414.0,553.0
1089,1089,370.0,574.0
1090,1090,415.0,288.0
1091,1091,1563.5,917.5
1092,1092,232.0,328.0
1093,1093,420.0,353.0
1094,1094,876.0,353.0
1095,1095,826.0,353.0
1096,1096,500.0,374.0
1097,1097,2090.0,600.0
1098,1098,685.0,378.0
1099,1099,213.5,362.0
1100,1100,1204.0,620.0
1101,1101,876.5,352.5
1102,1102,776.0,60.0
1103,1103,1550.0,70.0
1104,1104,679.0,60.0
1105,1105,1626.0,70.0
1106,1106,884.0,70.0
1107,1107,284.0,60.0
1108,1108,726.0,60.0
1109,1109,413.0,303.0
1110,1110,900.0,354.0
1111,1111,310.0,293.0
1112,1112,982.0,460.0
1113,1113,878.0,311.0
1114,1114,430.0,309.0
1115,1115,700.0,305.0
1116,1116,755.0,439.0
1117,1117,162.0,326.0
