Fleng,Fwidth
858.5,571.0
913.0,70.0
429.0,60.0
551.0,60.0
1061.0,60.0
600.0,88.0
829.0,70.0
450.0,80.0
1641.0,94.0
642.0,70.0
869.0,70.0
357.0,70.0
362.0,371.0
365.0,542.0
1200.0,281.0
394.0,603.0
447.0,521.0
377.0,533.0
1542.0,762.0
1445.0,300.0
869.0,543.0
869.0,543.0
850.0,553.0
426.0,60.0
450.0,80.0
143.5,455.0
813.0,70.0
70.0,300.0
640.0,560.0
543.0,504.0
2279.0,552.0
2040.0,544.0
2040.0,544.0
481.5,572.0
205.0,560.0
2090.0,554.0
790.0,403.0
434.0,519.0
474.0,534.0
432.0,400.0
1516.0,573.0
762.0,433.0
200.0,1050.0
944.0,439.0
463.0,531.0
463.0,531.0
854.0,543.0
458.5,533.0
439.5,551.0
476.0,411.0
458.5,533.0
426.0,423.0
419.0,423.0
467.5,533.0
888.0,343.0
735.0,577.0
444.0,523.0
620.0,574.0
882.0,553.0
847.0,573.0
910.0,553.0
836.0,543.0
2312.0,554.0
445.0,70.0
431.5,392.0
440.5,280.0
1395.5,509.0
392.3,348.0
1641.0,373.0
489.0,281.0
764.0,358.0
314.5,507.0
722.6,411.0
755.0,300.0
815.0,630.0
416.0,553.0
900.0,357.0
944.0,553.0
754.0,539.0
2000.0,554.0
944.0,533.0
458.5,533.0
897.0,553.0
2345.0,630.0
955.0,391.0
800.0,551.0
811.5,348.0
390.0,561.0
555.5,420.0
176.5,345.0
494.0,533.0
1200.0,1200.0
350.0,554.0
474.0,439.0
764.0,358.0
774.0,503.0
800.0,320.0
1560.0,554.0
771.0,270.0
1215.0,563.0
2319.0,534.0
489.0,380.0
850.0,424.0
2020.0,424.0
418.0,554.0
2014.0,572.0
919.0,573.0
882.0,540.0
1084.0,553.0
2410.0,327.0
381.0,403.0
352.0,383.0
2000.0,723.0
2040.0,554.0
250.0,240.0
324.0,239.0
1437.0,393.0
2323.0,544.0
414.0,553.0
357.0,568.0
375.0,566.0
1094.0,541.0
509.0,432.0
1212.0,358.0
1641.0,279.0
1655.0,534.0
175.0,485.0
1332.0,553.0
2000.0,394.0
450.0,553.0
412.0,553.0
858.5,573.0
458.5,533.0
944.0,533.0
575.0,424.0
2405.0,450.0
2054.0,508.0
885.0,282.0
773.0,461.0
2040.0,534.0
1200.0,1200.0
476.0,423.0
510.0,554.0
2398.0,458.0
521.0,1123.0
1900.0,240.0
869.0,543.0
869.0,543.0
1437.0,393.0
2350.0,564.0
358.0,248.0
861.0,533.0
750.0,568.0
500.0,554.0
764.0,553.0
850.0,424.0
2375.0,544.0
2400.0,554.0
2400.0,554.0
1332.0,553.0
416.0,571.0
944.0,533.0
457.0,534.0
414.0,570.0
885.0,361.0
715.0,676.0
845.0,533.0
748.0,371.0
196.0,404.0
345.0,543.0
2350.0,550.0
919.0,533.0
1984.0,442.0
380.0,1180.0
540.0,365.0
480.0,554.0
944.0,533.0
1230.0,1110.0
850.0,424.0
2020.0,424.0
829.0,473.0
500.0,554.0
463.0,533.0
2320.0,554.0
489.0,541.0
2040.0,580.0
2000.0,574.0
467.5,533.0
919.0,573.0
875.0,410.0
2040.0,530.0
474.0,554.0
982.0,464.0
982.0,418.0
749.0,571.0
450.0,553.0
458.5,533.0
458.5,533.0
2090.0,534.0
426.0,423.0
1812.0,423.0
942.0,407.0
2395.0,450.0
1902.0,554.0
868.0,553.0
2273.5,572.0
1449.0,553.0
869.0,543.0
364.0,553.0
364.0,573.0
811.0,553.0
1264.0,603.0
873.0,553.0
405.0,575.0
446.0,543.0
1084.0,553.0
400.0,523.0
400.0,382.0
1402.0,418.0
464.0,399.0
845.0,533.0
790.0,551.0
910.0,553.0
548.0,423.0
813.0,553.0
416.0,553.0
600.0,580.0
771.0,270.0
944.0,553.0
470.0,422.0
467.5,533.0
400.0,580.0
443.0,436.0
426.0,423.0
899.0,525.0
1812.0,423.0
407.0,573.0
1952.0,640.0
1750.0,430.0
575.0,424.0
738.0,553.0
858.0,553.0
2100.0,574.0
620.0,574.0
414.0,573.0
830.0,544.0
696.0,533.0
1452.0,550.0
781.0,440.0
788.0,449.0
535.0,510.0
340.0,541.0
869.0,543.0
869.0,543.0
414.0,473.0
500.0,574.0
885.0,363.0
885.0,361.0
1293.0,573.0
1100.0,383.0
1856.0,573.0
725.0,571.0
369.0,553.0
1595.0,534.0
400.0,523.0
817.0,523.0
864.0,553.0
854.0,543.0
2053.5,342.0
160.0,435.0
500.0,554.0
1902.0,411.0
429.0,551.0
450.0,553.0
467.5,533.0
1900.0,554.0
1214.0,406.0
1034.0,396.0
150.5,405.0
861.0,533.0
2395.0,450.0
880.0,560.0
260.0,385.0
2076.5,483.0
1471.5,451.5
429.0,363.0
858.0,553.0
467.5,533.0
1370.0,330.0
2280.0,534.0
2200.0,580.0
975.0,578.0
420.0,551.0
1288.0,533.0
196.0,404.0
2280.0,540.0
845.0,533.0
853.0,531.0
2324.0,552.0
1249.5,405.0
345.0,543.0
754.0,539.0
465.0,511.0
580.0,544.0
580.0,544.0
1560.0,554.0
446.0,543.0
1532.0,380.0
480.0,554.0
408.0,533.0
1561.0,570.0
489.0,380.0
944.0,533.0
494.0,301.0
764.0,553.0
514.0,343.0
775.0,1112.0
580.0,530.0
2040.0,554.0
553.0,521.0
365.0,542.0
971.0,543.0
861.0,533.0
368.0,293.0
160.0,624.0
836.5,349.0
2040.0,544.0
1794.0,553.0
494.0,431.0
935.0,533.0
494.0,437.0
528.0,343.0
2320.0,554.0
778.5,402.0
414.0,323.0
445.0,573.0
2076.5,483.0
612.5,481.0
1320.0,540.0
1441.0,400.5
2076.5,483.0
1061.5,435.0
539.5,483.0
826.5,458.5
750.0,70.0
474.0,140.0
350.0,433.0
762.0,534.0
762.0,534.0
2395.0,450.0
862.0,242.0
970.0,365.0
764.0,358.0
793.0,543.0
1764.0,553.0
750.0,568.0
200.0,424.1
507.0,412.0
600.0,529.0
392.0,540.0
859.0,553.0
829.0,553.0
509.0,432.0
409.0,347.0
2020.0,424.0
801.0,363.0
452.3,543.0
2000.0,554.0
476.0,411.0
423.0,561.0
412.0,553.0
858.5,573.0
426.0,423.0
512.0,580.0
2320.0,364.0
429.0,363.0
2000.0,580.0
200.0,424.1
392.0,553.0
509.0,398.0
2040.0,554.0
494.0,281.0
494.0,281.0
1200.0,1200.0
953.0,533.0
2320.0,554.0
528.0,343.0
2320.0,350.0
263.0,699.5
501.0,438.0
535.0,553.0
845.0,533.0
910.0,553.0
1071.0,434.0
1050.0,433.0
2100.0,550.0
481.0,541.0
422.5,542.0
364.0,573.0
1034.0,70.0
953.0,94.0
888.0,60.0
407.0,70.0
1723.0,60.0
1984.0,60.0
873.0,70.0
450.0,80.0
450.0,80.0
839.0,70.0
358.0,248.0
791.0,269.0
791.0,269.0
932.0,451.0
509.0,398.0
944.0,553.0
1448.0,399.0
932.0,399.0
817.0,523.0
817.0,523.0
859.0,571.0
543.0,534.0
944.0,533.0
847.0,573.0
628.0,421.0
2395.0,460.0
600.0,580.0
919.0,573.0
407.0,573.0
205.0,1084.0
2342.0,574.0
518.0,554.0
394.0,603.0
1900.0,554.0
1350.0,385.0
420.0,385.0
382.0,365.0
364.0,573.0
375.0,566.0
829.0,553.0
458.5,533.0
2000.0,580.0
919.0,573.0
2342.0,574.0
276.0,551.0
186.5,540.0
1990.0,430.0
200.0,435.0
726.0,531.0
160.0,380.0
2395.0,650.0
913.0,573.0
913.0,573.0
413.0,521.0
1284.0,383.0
1514.0,543.0
405.0,554.0
368.5,380.0
904.0,553.0
377.0,533.0
450.0,80.0
874.0,70.0
529.0,100.0
1411.0,70.0
1812.0,70.0
479.0,70.0
844.0,130.0
450.0,80.0
919.0,70.0
847.0,70.0
423.0,541.0
860.0,475.0
596.5,345.0
764.0,463.0
410.0,554.0
419.0,553.0
1064.0,446.0
930.7,543.0
521.0,573.0
2320.0,554.0
2380.0,404.0
420.0,551.0
474.0,554.0
642.0,311.0
1370.0,330.0
845.0,533.0
813.0,553.0
345.0,543.0
345.0,543.0
496.5,441.0
2352.0,564.0
2417.0,336.0
888.0,365.0
2000.0,554.0
2375.0,544.0
850.0,494.0
874.0,553.0
1100.0,456.0
1034.0,573.0
2320.0,560.0
160.0,624.0
2300.0,604.0
2323.0,544.0
514.0,431.0
414.0,553.0
836.0,567.0
2000.0,554.0
618.5,552.0
950.0,509.0
408.0,553.0
514.0,393.0
754.0,304.0
1740.0,574.0
885.0,363.0
642.0,311.0
913.0,551.0
2405.0,554.0
764.0,406.0
764.0,396.0
377.0,533.0
788.0,449.0
1752.0,60.0
944.0,70.0
122.0,335.5
140.0,475.0
120.0,1050.0
463.0,94.0
565.0,70.0
764.0,70.0
2030.0,60.0
464.0,80.0
431.5,360.0
943.5,543.5
416.0,553.0
1107.0,563.0
354.0,561.0
764.0,396.0
377.0,533.0
489.0,380.0
2090.0,534.0
897.0,419.0
458.5,533.0
514.0,393.0
500.0,574.0
458.5,533.0
1286.0,351.0
1284.0,383.0
784.0,383.0
919.0,573.0
975.0,578.0
494.0,561.0
2373.0,524.0
2373.0,524.0
2040.0,560.0
844.0,553.0
854.0,543.0
1550.0,270.0
426.0,423.0
888.0,365.0
419.0,553.0
2348.0,544.0
514.0,573.0
544.0,190.0
332.0,452.0
552.0,432.0
1396.0,451.0
1215.0,563.0
482.0,397.0
408.0,533.0
861.0,533.0
526.0,419.0
2040.0,560.0
242.0,385.0
836.0,543.0
2100.0,550.0
2360.0,554.0
755.0,553.0
514.0,573.0
1128.0,552.0
464.0,391.0
537.0,554.0
720.0,424.0
2150.0,344.0
766.0,363.0
944.0,553.0
1752.0,403.0
1034.0,573.0
2320.0,488.0
575.0,424.0
903.0,553.0
500.0,554.0
775.0,550.0
749.0,571.0
1200.0,942.0
1200.0,942.0
764.0,396.0
408.0,553.0
383.0,540.0
873.0,551.0
340.0,554.0
205.0,604.0
521.0,573.0
521.0,573.0
913.0,573.0
514.0,393.0
467.5,533.0
606.0,430.0
514.0,393.0
543.0,561.0
414.0,323.0
467.5,533.0
2280.0,534.0
458.5,533.0
886.0,533.0
2000.0,422.0
429.0,363.0
620.0,574.0
445.0,573.0
494.0,561.0
381.0,403.0
381.0,403.0
832.0,199.0
932.0,509.0
509.0,378.0
377.0,533.0
395.0,523.0
944.0,553.0
159.5,410.0
494.0,301.0
930.7,543.0
450.0,1124.0
443.0,494.0
481.5,572.0
445.0,573.0
2000.0,574.0
2342.0,574.0
414.0,573.0
369.0,553.0
919.0,234.0
715.0,676.0
394.0,603.0
2319.0,534.0
1523.0,552.0
518.0,573.0
720.0,424.0
766.0,363.0
500.0,554.0
801.0,363.0
175.0,485.0
463.0,533.0
458.5,533.0
2090.0,534.0
449.5,789.5
1920.0,350.0
179.5,726.0
642.0,311.0
2150.0,554.0
1000.0,534.0
813.0,553.0
394.0,603.0
529.0,561.0
1200.0,281.0
500.0,382.0
409.5,494.0
2000.0,554.0
494.0,281.0
801.0,363.0
874.0,473.0
474.0,439.0
514.0,393.0
735.0,543.0
992.0,553.0
1938.0,1144.0
412.0,553.0
458.5,533.0
543.0,534.0
1902.0,526.0
2040.0,580.0
836.0,523.0
858.0,553.0
1950.0,450.0
784.0,383.0
917.0,573.0
628.5,458.5
826.5,458.5
898.5,371.8
612.5,481.0
651.5,443.5
812.0,417.0
729.5,367.4
612.5,481.0
653.5,385.3
543.0,534.0
1750.0,430.0
1902.0,526.0
735.0,577.0
364.0,343.0
784.0,383.0
2000.0,574.0
2040.0,554.0
535.0,553.0
1061.0,553.0
1539.0,540.0
368.0,433.0
880.0,580.0
764.0,358.0
714.0,358.0
539.5,483.0
612.5,508.5
2076.5,483.0
653.5,385.3
729.5,426.5
494.0,431.0
500.0,437.0
829.0,553.0
801.0,363.0
1752.0,403.0
476.0,423.0
460.8,540.0
452.3,543.0
416.0,571.0
2090.0,534.0
500.0,422.0
706.5,542.0
580.0,530.0
182.0,433.0
880.0,300.0
200.0,900.0
2040.0,544.0
205.0,360.0
394.5,559.0
807.0,561.0
2040.0,554.0
1543.5,426.5
551.5,508.5
1061.5,435.0
854.0,70.0
1370.0,70.0
748.0,71.0
592.0,105.0
364.0,60.0
955.0,70.0
463.0,100.0
2300.0,610.0
507.0,412.0
1361.0,623.0
535.0,510.0
562.0,579.0
324.0,239.0
737.0,604.0
1448.0,399.0
426.0,421.0
753.5,422.0
539.5,483.0
177.0,507.0
539.5,483.0
426.0,60.0
774.0,70.0
514.0,60.0
1332.0,60.0
450.0,80.0
412.0,60.0
847.0,70.0
1950.0,250.0
2093.0,200.0
2342.0,574.0
580.0,530.0
2364.0,432.0
845.0,533.0
1000.0,534.0
2319.0,540.0
1445.0,300.0
1900.0,240.0
458.5,533.0
426.0,423.0
766.0,363.0
883.5,412.0
401.5,541.0
1200.0,1200.0
419.0,553.0
913.0,573.0
419.0,423.0
418.0,554.0
1082.0,70.0
858.5,70.0
738.0,70.0
414.0,60.0
813.0,70.0
394.0,60.0
1500.0,60.0
120.0,900.0
869.0,70.0
845.0,70.0
439.5,551.0
314.5,507.0
2260.0,364.0
450.0,437.0
900.0,357.0
1532.0,380.0
489.0,511.0
850.0,300.0
410.0,554.0
867.0,401.0
260.0,125.0
450.0,80.0
450.0,80.0
905.0,60.0
584.0,75.0
364.0,60.0
450.0,80.0
489.0,60.0
533.0,100.0
551.0,70.0
1634.0,60.0
882.0,365.0
882.0,365.0
1980.0,574.0
2315.0,554.0
1898.5,552.0
919.0,543.0
791.0,269.0
1396.0,451.0
431.5,509.0
480.0,554.0
2100.0,574.0
1286.0,351.0
784.0,383.0
445.0,573.0
1100.0,1000.0
443.0,541.0
514.0,343.0
858.0,553.0
715.0,676.0
368.0,293.0
120.0,1050.0
917.0,70.0
1984.0,60.0
419.0,60.0
551.0,100.0
464.0,70.0
748.0,71.0
748.0,71.0
873.0,70.0
489.0,70.0
175.0,1064.0
2000.0,554.0
904.0,541.0
1750.0,430.0
2417.0,605.0
2410.0,570.0
784.0,533.0
971.0,553.0
2364.0,381.0
368.0,293.0
120.0,1180.0
1983.5,120.0
866.0,60.0
426.0,60.0
935.0,70.0
847.0,70.0
847.0,60.0
1264.0,100.0
1603.0,60.0
850.0,120.0
944.0,553.0
426.0,423.0
1332.0,346.0
429.0,344.0
808.0,543.0
395.0,534.0
494.0,281.0
766.0,363.0
510.0,554.0
868.0,533.0
845.0,533.0
861.0,533.0
861.0,533.0
200.0,900.0
2312.0,554.0
782.0,450.0
700.0,554.0
791.0,269.0
771.0,270.0
932.0,399.0
413.0,521.0
715.0,676.0
700.0,554.0
196.0,404.0
2142.0,407.0
182.0,433.0
783.0,503.0
481.0,511.0
753.0,558.0
267.0,250.0
454.0,553.0
673.0,341.0
494.0,301.0
930.7,543.0
543.0,534.0
2090.0,534.0
1652.0,735.0
429.0,363.0
1950.0,697.0
2000.0,574.0
420.0,551.0
832.0,464.0
642.0,311.0
362.0,371.0
971.0,543.0
696.0,533.0
1346.0,342.0
2100.0,550.0
869.0,543.0
811.0,553.0
1863.0,1124.0
868.0,553.0
514.0,393.0
514.0,343.0
836.0,523.0
1764.0,540.0
180.0,550.0
368.5,380.0
830.0,544.0
861.0,533.0
1332.0,888.0
722.8,411.0
2375.0,544.0
2000.0,554.0
874.0,553.0
874.0,553.0
452.3,543.0
452.3,543.0
528.0,343.0
342.5,328.0
1640.5,549.5
392.3,356.0
454.0,553.0
673.0,379.0
1980.0,554.0
357.0,568.0
494.0,431.0
1332.0,346.0
773.0,553.0
156.5,445.0
2350.0,424.0
1902.0,554.0
2040.0,540.0
420.0,551.0
500.0,574.0
843.0,391.0
1333.5,463.5
845.0,533.0
1200.0,942.0
830.0,544.0
600.0,580.0
357.0,566.0
232.4,790.5
509.0,378.0
2040.0,554.0
1846.5,532.0
375.0,554.0
1490.0,365.0
450.0,437.0
722.8,411.0
2100.0,550.0
774.0,543.0
2040.0,569.0
2269.0,562.0
829.0,553.0
232.3,790.5
944.0,473.0
450.0,437.0
518.0,573.0
1256.5,330.0
1952.0,640.0
2000.0,574.0
2000.0,574.0
1740.0,574.0
620.0,574.0
944.0,533.0
458.5,533.0
407.0,573.0
913.0,541.0
790.0,403.0
429.0,551.0
458.5,533.0
942.0,407.0
1950.0,694.0
2295.0,683.0
2342.0,574.0
443.0,541.0
2090.0,554.0
364.0,343.0
1764.0,540.0
494.0,533.0
500.0,382.0
2319.0,552.0
2320.0,364.0
458.5,533.0
932.0,330.0
205.0,360.0
1374.0,543.0
775.0,550.0
775.0,550.0
982.0,418.0
2090.0,554.0
345.0,543.0
408.0,553.0
2270.0,380.0
970.0,359.0
464.0,391.0
205.0,1094.0
2000.0,554.0
276.0,551.0
725.0,524.0
700.0,379.0
748.0,371.0
1000.0,534.0
861.0,533.0
880.0,580.0
714.0,366.0
392.0,553.0
2100.0,394.0
420.0,514.0
414.0,511.0
2063.0,540.0
1516.0,573.0
276.0,551.0
618.5,552.0
450.0,430.0
696.0,533.0
764.0,396.0
726.0,531.0
368.0,293.0
518.0,573.0
935.0,533.0
350.0,554.0
521.0,1123.0
1159.5,364.0
1293.0,573.0
458.5,533.0
2020.0,350.0
847.0,573.0
1084.0,541.0
423.0,130.0
2204.0,60.0
773.0,70.0
1902.0,60.0
859.0,70.0
1129.0,70.0
1500.0,60.0
100.0,764.0
509.0,110.0
944.0,100.0
2040.0,569.0
509.0,432.0
850.0,424.0
465.0,575.0
537.0,554.0
944.0,553.0
2040.0,540.0
773.0,553.0
1150.0,320.0
410.0,554.0
437.5,433.5
1346.0,361.0
2090.0,554.0
394.0,603.0
2319.0,534.0
1579.5,563.5
535.0,510.0
543.0,504.0
2312.0,554.0
364.0,573.0
381.0,403.0
464.0,180.0
762.0,570.0
1539.0,540.0
564.0,279.0
764.0,358.0
628.5,458.5
2016.0,458.5
734.5,441.5
390.0,413.5
392.0,553.0
2321.0,544.0
919.0,543.0
401.3,356.0
2000.0,554.0
673.0,379.0
2020.0,424.0
426.0,423.0
793.5,462.0
494.0,281.0
2076.5,483.0
653.5,385.3
896.0,497.5
539.5,483.0
2016.0,458.5
574.0,336.5
573.5,441.5
888.0,60.0
521.0,70.0
429.0,60.0
2040.0,590.0
589.0,341.0
1200.0,942.0
1990.0,430.0
1264.0,603.0
913.0,650.0
680.5,385.0
781.0,440.0
873.0,551.0
829.0,553.0
2040.0,422.0
766.0,363.0
420.0,399.0
469.9,542.0
2320.0,554.0
489.0,541.0
992.0,553.0
412.0,553.0
847.0,573.0
478.5,422.0
263.5,230.0
419.0,553.0
474.0,439.0
2320.0,350.0
944.0,533.0
578.5,400.0
899.0,525.0
886.0,533.0
2342.0,574.0
414.0,573.0
548.0,423.0
535.0,60.0
132.0,535.0
70.0,300.0
864.0,70.0
944.0,70.0
847.0,60.0
407.0,60.0
858.5,70.0
910.0,80.0
944.0,94.0
1094.0,553.0
394.0,533.0
450.0,437.0
