Fleng,Fwidth
397.0,60.0
1050.0,350.0
364.0,311.0
380.0,364.0
368.0,268.0
734.0,350.0
746.0,315.0
369.0,356.0
423.0,331.0
162.0,315.0
162.0,315.0
2420.0,544.0
840.0,600.0
876.0,353.0
813.5,324.0
414.0,511.0
731.0,301.0
2040.0,440.0
373.0,509.0
338.0,541.0
940.5,548.0
377.5,310.0
430.0,531.0
475.0,530.0
160.0,328.0
868.5,302.0
434.0,573.0
903.0,541.0
1684.0,289.0
472.0,587.0
669.0,349.0
203.5,272.0
2320.0,350.0
1164.0,258.0
423.0,331.0
1972.5,322.0
2310.0,260.0
975.0,360.0
2317.0,549.0
984.0,70.0
1689.0,60.0
1419.0,60.0
493.0,70.0
2032.0,60.0
2004.0,94.0
950.0,130.0
804.0,60.0
2078.0,60.0
764.0,70.0
975.0,258.0
789.0,543.0
414.0,331.0
496.0,279.0
1164.0,258.0
2000.0,324.0
2054.0,324.0
723.0,321.0
528.0,281.0
869.0,533.0
654.0,541.0
434.0,553.0
2000.0,554.0
275.0,275.0
669.0,256.0
403.0,541.0
426.0,321.0
1460.0,265.0
608.5,245.0
2277.0,549.0
921.0,70.0
864.0,70.0
113.5,310.0
493.0,60.0
60.0,350.0
489.0,60.0
1419.0,70.0
458.0,60.0
489.0,60.0
1964.0,70.0
857.0,316.0
514.0,553.0
1100.0,275.0
2078.0,268.0
1196.0,399.0
669.0,349.0
789.0,331.0
770.0,350.0
392.0,432.0
619.0,270.0
606.3,392.0
843.0,541.0
932.0,570.0
328.5,469.0
2003.5,542.0
432.0,624.0
392.0,311.0
1746.0,1050.0
920.0,573.0
166.5,358.0
775.0,530.0
1350.0,1050.0
458.0,548.0
423.0,373.0
434.0,573.0
232.0,269.0
481.0,266.0
432.0,540.0
364.0,311.0
1050.0,350.0
1458.0,563.0
975.0,380.0
476.0,323.0
465.0,411.0
1605.0,304.0
910.0,391.0
386.0,559.0
903.0,541.0
925.0,308.0
964.0,541.0
1960.0,544.0
962.0,327.0
804.0,553.0
514.0,553.0
777.0,239.0
638.5,314.0
173.0,313.0
789.0,543.0
913.0,311.0
2054.0,324.0
1689.0,543.0
160.0,328.0
794.0,191.0
775.0,549.0
397.0,361.0
264.0,394.0
1505.0,600.0
1196.0,399.0
337.0,315.0
870.0,321.0
925.0,984.0
1999.0,120.0
873.0,70.0
70.0,300.0
353.0,60.0
406.0,60.0
364.0,311.0
1522.0,306.0
2313.0,554.0
368.0,268.0
368.0,268.0
476.0,323.0
2319.0,542.0
800.0,304.0
1732.0,323.0
1774.5,364.0
804.0,553.0
282.0,327.0
1443.0,349.5
868.5,360.0
697.0,668.5
739.0,543.0
714.0,323.0
451.0,253.0
876.0,353.0
509.0,262.0
423.0,373.0
835.5,541.0
1480.0,303.0
364.0,311.0
415.0,321.0
259.0,309.0
876.0,60.0
708.0,70.0
964.0,71.0
777.0,221.0
466.0,563.0
1455.0,382.0
2018.0,361.0
509.0,281.0
1964.0,383.0
638.5,314.0
476.0,323.0
373.0,509.0
1244.0,220.0
752.0,340.0
1514.0,560.0
406.0,323.0
162.0,511.0
552.0,625.0
552.0,210.0
588.0,552.0
1017.0,70.0
1374.0,335.5
1311.0,359.0
337.0,315.0
464.0,541.0
1704.0,543.0
913.0,311.0
430.0,531.0
803.5,404.0
322.2,280.0
2004.0,210.0
767.0,343.0
183.5,310.0
514.0,553.0
777.0,239.0
213.0,380.0
337.0,315.0
162.0,315.0
1314.0,323.0
1059.0,543.0
845.0,310.0
466.0,405.0
406.0,323.0
850.0,639.0
713.5,319.0
406.0,323.0
415.0,318.0
724.5,364.0
1050.0,1114.0
812.0,379.0
304.5,508.0
1374.0,775.0
588.0,383.0
781.0,541.0
975.0,360.0
975.5,340.0
458.0,548.0
700.0,625.0
1878.5,542.0
2420.0,380.0
2414.0,534.0
370.0,559.0
873.0,573.0
313.5,257.0
770.0,256.0
428.0,321.0
453.0,279.0
850.5,562.0
869.0,533.0
2100.0,544.0
458.0,548.0
835.5,541.0
359.5,300.0
790.0,350.0
1480.0,240.0
725.0,550.0
669.0,331.0
210.0,570.0
1487.5,314.0
2290.0,232.0
770.0,350.0
964.0,392.0
256.8,257.0
739.0,543.0
713.0,340.0
373.0,315.0
203.5,272.0
369.0,337.0
1311.0,359.0
1810.0,259.0
714.0,323.0
864.0,333.0
938.0,279.0
439.0,531.0
640.0,280.0
1746.0,311.0
364.0,211.0
380.0,330.0
2000.0,554.0
282.0,327.0
1100.0,275.0
1726.0,256.0
350.0,221.0
560.0,304.0
2420.0,550.0
222.0,300.0
2169.0,273.0
2400.0,334.0
312.0,260.0
1459.0,270.0
844.0,339.0
1689.0,543.0
730.0,341.0
904.0,571.0
2395.0,560.0
329.5,70.0
964.0,91.0
150.0,330.0
669.0,60.0
804.0,60.0
1255.0,65.0
899.0,60.0
1194.0,60.0
417.0,60.0
925.0,110.0
767.0,343.0
389.0,543.0
458.0,548.0
232.0,269.0
1114.0,331.0
2414.0,560.0
361.0,530.0
775.0,902.0
264.0,394.0
220.0,330.0
364.0,311.0
364.0,211.0
1522.0,306.0
2085.0,230.0
2000.0,554.0
1903.5,552.0
393.0,551.0
1419.0,382.0
725.0,493.0
1254.0,543.0
337.0,315.0
746.0,335.0
413.0,236.0
789.0,543.0
2325.0,913.0
1972.5,322.0
710.0,280.0
969.0,561.0
239.5,290.0
780.0,281.0
1459.0,270.0
364.0,60.0
1704.0,60.0
1254.0,60.0
1803.0,60.0
150.0,330.0
1964.0,70.0
864.0,60.0
113.5,310.0
65.0,550.0
70.0,300.0
730.0,341.0
481.0,266.0
794.0,191.0
183.5,310.0
806.0,400.0
397.0,361.0
2340.0,284.0
229.0,283.0
364.0,311.0
1200.0,311.0
1935.0,600.0
428.0,321.0
938.0,279.0
453.0,261.0
2080.0,240.0
420.0,251.0
869.0,533.0
2317.0,549.0
282.0,307.0
1104.0,343.0
282.0,307.0
2264.5,267.0
708.0,431.0
364.0,311.0
1114.0,311.0
955.0,543.0
392.0,311.0
220.0,330.0
397.0,361.0
1732.0,323.0
539.5,508.0
1964.0,383.0
789.0,543.0
2020.0,475.0
615.5,257.0
2420.0,544.0
396.0,330.0
419.0,321.0
428.0,321.0
328.5,469.0
2040.0,344.0
955.0,543.0
1200.0,330.0
282.0,327.0
178.5,267.0
669.0,268.0
564.0,382.0
697.0,668.5
403.0,541.0
1310.5,713.0
373.0,335.0
560.5,90.0
802.0,60.0
384.0,60.0
383.0,60.0
70.0,300.0
150.0,330.0
1482.0,60.0
1059.0,60.0
714.0,120.0
739.0,60.0
1100.0,275.0
173.0,313.0
2000.0,324.0
1464.0,323.0
940.5,548.0
400.0,546.0
219.5,310.0
377.5,310.0
1304.0,311.0
899.0,543.0
362.0,540.0
588.0,383.0
369.0,356.0
1900.0,392.0
1805.5,547.0
400.0,546.0
396.0,330.0
396.0,330.0
2420.0,544.0
1834.0,281.0
1458.0,309.0
1392.0,360.0
476.0,323.0
475.0,414.0
2317.0,549.0
458.0,548.0
950.0,230.0
794.0,191.0
406.0,323.0
229.0,283.0
1114.0,311.0
220.0,330.0
841.0,70.0
1104.0,60.0
100.0,920.0
420.0,60.0
1104.0,60.0
964.0,91.0
100.0,920.0
789.0,60.0
739.0,60.0
100.0,920.0
833.0,541.0
350.0,270.0
337.0,315.0
423.0,215.0
399.5,542.0
864.0,349.0
1464.0,323.0
377.5,310.0
439.0,531.0
2000.0,534.0
1480.0,303.0
1104.0,343.0
477.5,539.0
882.0,359.0
740.0,533.0
151.5,319.0
229.0,283.0
1200.0,330.0
1050.0,330.0
744.0,393.0
469.0,344.0
1440.0,544.0
950.0,548.0
1285.0,344.0
1266.0,300.0
2340.0,544.0
2385.0,794.0
955.0,543.0
1050.0,350.0
775.0,560.0
220.0,1199.0
1314.0,323.0
430.0,531.0
415.0,534.0
864.0,523.0
876.0,269.0
982.0,332.0
982.0,332.0
423.0,373.0
754.0,327.0
2310.0,574.0
60.0,350.0
864.0,60.0
420.0,70.0
420.0,70.0
514.0,60.0
150.0,330.0
864.0,100.0
2043.0,70.0
489.0,369.0
434.0,553.0
458.0,324.0
259.5,220.0
693.5,510.0
1946.0,543.0
1938.0,580.0
1435.0,324.0
962.0,327.0
1775.0,330.0
688.0,310.0
364.0,211.0
887.0,533.0
780.0,299.0
780.0,299.0
469.0,344.0
2317.0,549.0
2415.0,544.0
1164.0,511.0
1747.0,311.0
864.0,309.0
1228.0,311.0
364.0,311.0
364.0,311.0
514.0,553.0
384.0,553.0
2040.0,275.0
1480.0,240.0
481.0,587.0
669.0,331.0
975.0,350.0
2406.0,316.0
2037.5,70.0
1412.0,65.0
1956.0,60.0
919.0,60.0
553.5,94.0
794.0,60.0
1050.0,330.0
364.0,211.0
904.0,553.0
1360.0,275.0
500.0,580.0
887.0,533.0
2100.0,520.0
664.0,623.0
663.5,413.5
400.0,300.0
725.0,330.0
183.5,310.0
489.0,369.0
2282.0,388.0
669.0,256.0
1254.0,543.0
413.0,236.0
360.0,382.0
2420.0,544.0
423.0,331.0
420.0,323.0
1918.5,532.0
2420.0,550.0
669.0,270.0
734.0,350.0
173.0,313.0
911.5,216.0
919.0,224.0
405.0,360.0
714.0,323.0
451.0,253.0
417.0,599.0
471.0,289.0
430.0,531.0
767.0,343.0
708.0,431.0
406.0,323.0
775.0,565.0
669.0,274.0
350.0,221.0
775.0,530.0
364.0,313.0
413.0,236.0
843.0,541.0
2420.0,550.0
350.0,239.0
1480.0,240.0
263.5,319.0
868.5,360.0
313.0,250.0
1329.0,269.0
337.0,315.0
2340.0,385.0
369.0,336.0
2230.0,544.0
275.0,275.0
562.0,379.0
960.0,570.0
414.0,323.0
1704.0,543.0
1560.0,213.0
2040.0,262.0
420.0,323.0
2310.0,280.0
514.0,355.0
245.5,355.0
2000.0,554.0
178.5,267.0
764.0,382.0
423.0,215.0
964.0,392.0
360.0,382.0
2420.0,550.0
864.0,333.0
864.0,333.0
789.0,543.0
2230.0,544.0
338.0,541.0
1843.5,322.0
2277.0,549.0
528.0,281.0
430.0,531.0
887.0,533.0
415.0,534.0
663.0,280.0
800.0,382.0
213.0,380.0
313.0,250.0
472.0,587.0
337.0,315.0
349.5,542.0
984.0,239.0
714.0,323.0
413.0,236.0
528.0,281.0
379.0,532.0
415.0,321.0
364.0,311.0
434.0,553.0
797.0,275.0
350.0,221.0
1775.0,330.0
2313.0,554.0
564.0,382.0
580.0,382.0
1487.5,314.0
1314.0,323.0
414.0,323.0
405.0,262.0
673.0,937.5
415.0,534.0
900.0,645.0
1284.0,975.0
844.0,339.0
423.0,373.0
232.0,269.0
708.0,431.0
1485.0,314.0
229.0,283.0
151.5,319.0
1050.0,350.0
904.0,553.0
1464.0,325.0
423.0,373.0
1564.0,580.0
873.0,571.0
1746.0,331.0
775.0,560.0
383.7,358.0
588.0,383.0
2290.0,255.0
419.0,321.0
250.0,300.0
475.0,530.0
630.0,643.0
334.0,303.0
481.0,266.0
846.5,288.0
1522.0,332.0
514.0,553.0
1443.0,349.5
1230.0,383.0
770.0,350.0
522.5,546.0
400.0,546.0
423.0,331.0
528.0,281.0
372.0,299.0
1284.0,359.0
693.5,510.0
900.0,625.0
848.5,392.0
1440.0,544.0
315.0,520.0
463.5,322.0
876.0,353.0
975.0,380.0
738.5,340.0
950.0,548.0
864.0,375.0
356.0,341.0
1434.0,433.0
866.0,323.0
312.0,260.0
1834.0,1019.5
969.0,531.0
781.0,541.0
869.0,533.0
1392.0,360.0
245.5,299.0
2310.0,580.0
514.0,211.0
500.0,240.0
420.0,348.0
420.0,269.0
876.0,353.0
160.0,1032.0
1480.0,303.0
334.0,303.0
1104.0,343.0
2346.0,269.0
540.0,440.0
938.0,261.0
804.0,598.0
420.0,269.0
619.0,270.0
422.0,339.0
476.0,323.0
380.0,330.0
364.0,311.0
1746.0,724.5
904.0,553.0
350.0,221.0
457.0,563.0
1232.0,380.0
746.0,315.0
2290.0,225.0
396.0,330.0
428.0,321.0
938.0,279.0
876.0,353.0
422.0,339.0
844.0,339.0
900.0,645.0
232.0,269.0
708.0,433.0
708.0,431.0
403.0,542.0
514.0,211.0
514.0,211.0
370.0,541.0
2415.0,324.0
332.0,345.0
282.0,327.0
669.0,274.0
795.0,359.0
383.0,528.0
750.0,360.0
414.0,349.0
426.0,321.0
1370.0,550.0
925.0,258.0
714.0,323.0
714.0,323.0
451.0,253.0
750.0,550.0
1374.0,393.0
898.5,342.0
2310.0,574.0
2040.0,434.0
1684.0,250.0
1684.0,1166.5
1960.0,544.0
1935.0,680.0
173.0,313.0
2290.0,369.0
2290.0,225.0
2230.0,544.0
865.0,323.0
419.0,321.0
428.0,321.0
710.0,280.0
417.0,599.0
160.0,382.0
904.0,573.0
434.0,573.0
364.0,311.0
380.0,640.0
370.0,559.0
370.0,533.0
246.0,744.0
1114.0,311.0
1200.0,311.0
2000.0,560.0
361.0,530.0
400.0,1200.0
1783.0,60.0
714.0,120.0
776.0,60.0
767.0,60.0
876.0,60.0
434.0,60.0
925.0,110.0
368.0,60.0
220.0,330.0
364.0,311.0
368.0,268.0
457.0,563.0
373.0,359.0
1419.0,561.0
422.0,339.0
173.0,313.0
337.0,315.0
313.5,257.0
2385.0,210.0
775.0,530.0
752.0,340.0
848.5,322.0
864.0,309.0
1199.0,311.0
364.0,211.0
160.0,446.0
797.0,275.0
669.0,268.0
1100.0,275.0
668.0,256.0
350.0,239.0
213.0,1195.5
1230.0,383.0
733.0,330.0
866.0,323.0
714.0,323.0
723.0,321.0
1464.0,405.0
476.0,323.0
1434.5,964.0
955.0,543.0
2415.0,330.0
406.0,323.0
484.0,541.0
725.0,330.0
1258.0,1000.0
250.0,400.0
669.0,349.0
489.0,369.0
899.5,552.0
797.0,275.0
668.0,274.0
350.0,239.0
337.0,315.0
919.0,224.0
822.5,322.0
414.0,323.0
1460.0,265.0
2325.0,680.0
714.0,323.0
887.0,533.0
1283.5,975.5
1284.0,341.0
422.0,339.0
835.5,541.0
1684.0,221.0
1684.0,291.0
514.0,211.0
406.0,323.0
220.0,330.0
1964.0,221.0
920.0,599.0
383.0,528.0
481.0,587.0
337.0,315.0
1164.0,258.0
865.0,323.0
420.0,323.0
2080.0,580.0
1999.0,322.0
975.0,380.0
887.0,533.0
422.0,339.0
423.0,373.0
409.0,541.0
406.0,323.0
450.0,330.0
393.0,551.0
393.0,551.0
797.0,275.0
867.0,379.0
373.0,315.0
222.0,280.0
413.0,236.0
428.0,321.0
975.0,355.0
876.0,353.0
975.0,380.0
1955.0,60.0
1435.0,110.0
1741.0,60.0
150.0,330.0
876.0,60.0
451.0,60.0
964.0,91.0
514.0,60.0
65.0,550.0
919.0,70.0
2324.0,542.0
940.5,548.0
447.5,309.0
864.0,333.0
428.0,321.0
419.0,321.0
710.0,280.0
550.0,290.0
160.0,431.0
553.0,542.0
1443.0,776.5
263.5,169.0
256.9,257.0
2054.0,324.0
866.0,323.0
419.0,321.0
800.0,900.0
1020.0,300.0
887.0,533.0
869.0,533.0
334.0,303.0
195.5,267.0
489.0,369.0
373.0,359.0
1956.0,383.0
588.0,383.0
964.0,392.0
1210.0,725.0
840.5,244.0
2325.0,680.0
713.0,340.0
2320.0,324.0
615.3,392.0
256.8,257.0
464.0,541.0
840.5,244.0
447.5,309.0
1020.0,300.0
932.0,550.0
2040.0,344.0
1164.0,258.0
2054.0,324.0
451.0,253.0
780.0,299.0
876.0,353.0
844.0,339.0
423.0,373.0
1266.0,300.0
2405.0,350.0
399.5,830.5
2180.0,330.0
384.0,553.0
350.0,221.0
797.0,275.0
1196.0,378.0
606.0,210.0
2406.0,316.0
984.0,239.0
1900.0,392.0
938.0,261.0
389.0,531.0
240.0,270.0
750.0,550.0
458.0,623.0
1285.0,344.0
1824.0,543.0
2390.0,284.0
406.0,323.0
1199.5,364.0
645.0,548.0
785.6,378.0
337.0,315.0
725.0,560.0
2000.0,324.0
940.5,548.0
2054.0,324.0
723.0,321.0
710.0,280.0
293.5,252.0
439.0,531.0
1283.5,379.5
476.0,323.0
775.0,530.0
1374.0,393.0
904.0,573.0
833.0,287.0
2385.0,210.0
1684.0,179.0
1946.0,543.0
2179.5,392.0
740.0,533.0
80.0,326.0
580.5,90.0
2194.0,136.0
864.0,70.0
60.0,350.0
60.0,350.0
725.0,330.0
250.0,329.0
1746.0,311.0
724.5,364.0
2415.0,550.0
731.0,301.0
2258.5,542.0
775.0,530.0
432.0,580.0
489.0,369.0
804.0,553.0
1258.0,1000.0
1480.0,240.0
932.0,368.0
392.0,477.0
240.0,270.0
432.0,624.0
360.0,382.0
731.0,301.0
397.0,361.0
229.0,283.0
837.0,309.0
2313.0,554.0
847.0,275.0
312.0,260.0
439.0,531.0
2000.0,534.0
700.0,300.0
700.0,300.0
932.0,550.0
392.0,432.0
767.0,343.0
420.0,348.0
950.0,548.0
775.0,549.0
458.0,548.0
2230.0,382.0
835.5,541.0
334.0,303.0
195.5,267.0
708.0,431.0
625.0,435.0
552.0,625.0
964.0,70.0
654.0,541.0
264.0,394.0
220.0,330.0
2000.0,554.0
669.0,256.0
814.0,359.0
336.0,350.0
1956.0,509.0
982.0,324.0
414.0,323.0
717.5,532.0
619.0,270.0
767.0,343.0
420.0,348.0
476.0,323.0
160.0,430.0
1164.0,511.0
698.0,509.0
980.0,268.0
1013.5,330.0
