Fleng,Fwidth
935.0,399.0
480.0,518.0
2115.0,344.0
1260.0,350.0
264.0,273.0
766.0,309.0
373.0,281.0
1194.0,523.0
381.5,551.0
1014.0,375.0
1252.0,330.0
465.0,580.0
480.0,293.0
725.0,600.0
1328.5,372.0
470.0,419.0
203.0,1068.5
619.0,1000.0
200.0,270.0
379.0,531.0
379.0,531.0
919.0,531.0
2335.0,590.0
803.0,448.0
800.0,300.0
421.5,371.0
2250.0,534.0
382.0,530.0
628.0,210.0
2100.0,554.0
539.0,573.0
1852.0,683.0
720.0,620.0
974.0,533.0
974.0,533.0
440.0,534.0
1434.3,277.0
764.0,343.0
1080.0,383.0
544.0,70.0
306.0,70.0
398.0,400.0
182.0,280.0
498.0,355.0
692.0,1013.5
465.0,303.0
982.0,318.0
1600.0,524.0
381.5,551.0
948.0,311.0
667.0,574.0
667.0,574.0
472.0,342.0
342.0,299.0
1063.0,599.0
766.0,309.0
498.0,355.0
1523.5,765.5
379.0,531.0
929.0,533.0
318.5,522.0
494.0,342.0
421.5,371.0
398.0,550.0
895.0,543.0
446.0,499.0
1414.0,516.0
708.0,167.0
2100.0,554.0
794.0,548.0
483.0,303.0
2150.0,590.0
483.0,303.0
420.0,690.0
250.0,1177.0
861.0,373.0
929.0,533.0
421.5,371.0
421.5,371.0
335.0,760.0
1698.0,200.0
464.0,297.0
887.0,376.0
456.0,311.0
1252.0,330.0
2100.0,554.0
381.5,551.0
919.0,549.0
892.0,609.0
2390.0,655.0
1470.0,260.0
963.0,681.0
354.0,343.0
1887.0,544.0
247.0,251.0
708.0,185.0
755.0,565.0
781.0,553.0
840.0,543.0
480.0,158.0
264.0,311.0
654.0,531.5
729.5,351.5
809.5,481.5
1464.5,426.5
725.0,418.5
1686.0,420.5
1155.5,311.0
711.5,556.5
809.5,481.5
469.0,253.0
1414.0,200.0
2240.0,684.0
963.0,681.0
963.0,681.0
1215.0,455.5
982.0,310.0
755.0,782.0
840.0,543.0
1240.0,282.0
398.0,544.0
531.0,251.0
353.0,167.0
609.0,463.0
609.7,475.0
957.0,301.0
755.0,560.0
720.0,554.0
420.0,690.0
250.0,1176.0
1315.0,600.0
539.0,573.0
2390.0,495.0
800.0,300.0
423.0,330.0
2100.0,560.0
974.0,533.0
609.0,521.0
600.0,262.0
946.0,329.0
1365.0,374.0
2345.0,280.0
297.0,480.0
805.5,1013.5
350.0,219.0
350.0,201.0
600.0,351.0
781.0,553.0
480.0,350.0
480.0,158.0
200.0,600.0
600.0,182.0
286.0,250.0
373.0,341.0
834.0,371.0
784.0,284.0
465.0,303.0
720.0,554.0
1610.5,707.5
1252.0,330.0
264.0,311.0
1365.0,374.0
895.0,525.0
735.0,492.0
870.0,383.0
2004.0,182.0
163.5,260.0
520.0,197.0
561.5,551.5
1464.5,426.5
995.5,477.5
1464.5,426.5
1870.5,319.5
626.0,483.5
579.0,391.0
895.0,60.0
1956.0,82.0
1170.0,120.0
2390.0,120.0
913.5,94.0
154.0,869.0
667.0,574.0
2254.0,230.0
469.0,253.0
373.0,259.0
1328.5,372.0
2250.0,534.0
335.0,260.0
446.0,491.0
484.0,420.0
974.0,533.0
421.5,371.0
1063.0,579.0
213.5,330.0
963.0,683.0
373.0,341.0
460.0,577.0
692.0,361.0
1320.0,574.0
1063.0,599.0
446.0,499.0
629.0,210.0
982.0,350.0
1647.0,186.0
2254.0,550.0
421.0,665.0
480.0,158.0
180.0,270.0
180.0,908.0
379.0,333.0
1177.0,331.0
163.5,260.0
264.0,273.0
814.0,251.0
225.0,313.0
1014.0,380.0
1014.0,375.0
225.0,313.0
1519.0,522.0
720.0,554.0
1440.0,303.0
2258.0,344.0
429.0,531.0
584.0,373.0
1324.0,182.0
498.0,360.0
1187.0,973.5
948.0,329.0
578.5,270.0
421.5,371.0
879.5,431.5
2299.0,540.0
495.5,473.5
945.5,416.0
729.5,351.5
1155.5,311.0
722.5,479.5
837.5,460.5
1739.5,410.0
383.0,80.0
436.0,70.0
383.0,80.0
1302.0,60.0
895.0,70.0
1874.0,70.0
974.0,70.0
1020.0,70.0
382.0,450.0
464.0,297.0
584.0,373.0
182.0,282.0
2205.0,264.0
200.0,270.0
1140.0,270.0
1014.0,357.0
498.0,360.0
498.0,337.0
982.0,304.0
781.0,553.0
264.0,311.0
451.0,533.0
1600.0,446.0
1600.0,518.0
2090.0,374.0
1380.0,160.0
2041.0,300.0
540.0,270.0
353.0,185.0
1523.5,328.0
318.5,522.0
963.0,613.0
1361.0,300.0
708.0,167.0
708.0,185.0
1252.0,330.0
901.0,310.0
1252.0,330.0
381.5,551.0
1523.5,578.5
421.0,665.0
892.0,449.0
838.0,610.0
423.0,330.0
494.0,342.0
373.0,259.0
2258.0,344.0
895.0,543.0
764.0,343.0
1710.0,386.0
180.0,570.0
2360.0,800.0
182.0,280.0
609.7,297.0
206.5,293.0
1207.0,983.5
720.0,554.0
2299.0,415.0
1240.0,700.0
2254.0,204.0
876.5,531.5
837.5,460.0
1352.5,445.5
978.5,368.0
945.5,416.5
725.0,418.5
469.0,109.0
144.0,310.0
895.0,60.0
429.0,60.0
781.0,553.0
1805.0,300.0
483.0,303.0
392.5,428.0
392.0,428.0
873.5,802.5
342.0,299.0
575.0,928.0
264.0,311.0
1260.0,334.0
1560.0,330.0
1240.0,300.0
794.0,548.0
667.0,574.0
364.0,491.0
373.0,341.0
1080.0,383.0
2360.0,800.0
584.0,160.0
1140.0,247.0
1133.0,262.0
948.0,311.0
483.0,303.0
781.0,553.0
2172.5,378.5
379.0,549.0
420.0,690.0
381.5,551.0
874.0,160.0
1176.0,331.0
1365.0,374.0
2335.0,305.0
203.0,731.5
963.0,681.0
531.0,251.0
1998.0,220.0
1207.0,983.5
781.0,553.0
781.0,553.0
764.0,261.0
1080.0,814.0
948.0,329.0
1560.0,330.0
1535.5,582.0
1652.0,159.0
1134.0,759.0
861.0,373.0
298.5,1133.5
895.0,543.0
2160.0,374.0
213.5,330.0
897.0,491.0
870.0,383.0
452.5,463.5
879.5,431.5
1518.5,463.5
1771.5,426.5
1795.5,386.0
686.5,466.5
1352.5,445.5
775.7,70.0
982.0,60.0
895.0,60.0
1561.0,110.0
469.0,109.0
1770.0,100.0
1075.0,70.0
1302.0,60.0
964.0,70.0
1908.0,603.0
964.0,510.0
183.5,532.0
531.0,251.0
1274.0,297.0
963.0,681.0
948.0,311.0
2299.0,520.0
2120.0,350.0
2120.0,330.0
2205.0,419.0
1550.0,329.0
766.0,309.0
963.0,683.0
982.0,310.0
781.0,553.0
820.0,590.0
919.0,549.0
2100.0,534.0
421.5,371.0
1134.0,759.0
1413.0,383.0
609.0,463.0
498.0,355.0
379.0,531.0
727.0,665.0
725.0,560.0
974.0,533.0
1652.0,159.0
800.0,600.0
1177.0,331.0
373.0,259.0
1063.0,579.0
484.0,380.0
1887.0,544.0
1012.0,543.0
952.0,200.0
373.0,341.0
1887.0,550.0
540.0,531.0
264.0,273.0
264.0,273.0
297.0,480.0
784.0,660.0
766.0,309.0
1164.0,283.0
702.5,282.0
1610.0,350.0
379.0,549.0
379.0,531.0
974.0,533.0
623.5,460.5
686.5,466.5
766.5,496.5
686.5,466.5
711.5,528.0
585.5,448.2
1544.5,302.5
1676.5,513.0
1870.5,319.5
729.0,381.0
948.0,329.0
2100.0,554.0
840.0,543.0
439.0,573.0
912.0,573.0
480.0,158.0
1797.5,260.0
298.5,690.0
480.0,158.0
469.0,253.0
564.0,278.0
264.0,311.0
421.5,371.0
1252.0,330.0
1240.0,200.0
250.0,350.0
1450.0,200.0
1796.0,455.0
384.0,288.0
1134.0,759.0
484.0,380.0
950.0,534.0
402.0,440.0
373.0,341.0
2360.0,500.0
766.0,309.0
729.0,381.0
1215.0,947.5
465.0,303.0
1069.0,199.0
732.0,199.0
762.0,517.0
462.0,200.0
1887.0,550.0
398.0,544.0
182.0,280.0
1324.0,261.0
708.0,167.0
1274.0,297.0
600.0,473.0
708.0,167.0
350.0,213.0
1187.0,973.5
2018.5,552.0
1647.0,186.0
874.0,535.0
422.5,264.0
1470.0,260.0
264.0,311.0
1642.0,159.0
1834.0,285.0
609.0,521.0
480.0,158.0
964.0,543.0
913.5,470.0
913.0,532.0
520.0,190.0
1544.5,302.5
2100.5,397.0
1866.5,397.0
978.5,368.0
579.0,391.0
2333.0,600.0
982.0,60.0
403.0,70.0
131.5,509.0
1970.0,100.0
384.0,60.0
383.0,75.0
421.5,371.0
1063.0,599.0
895.0,543.0
870.0,383.0
584.0,373.0
540.0,270.0
609.7,474.0
460.0,577.0
609.7,475.0
350.0,201.0
964.0,531.0
402.0,540.0
612.0,964.0
199.5,531.0
1413.0,383.0
1908.0,603.0
464.0,297.0
618.7,475.0
1789.5,206.5
805.5,1013.5
948.0,311.0
421.0,665.0
480.0,160.0
609.0,521.0
2120.0,264.0
2335.0,492.0
1413.0,523.0
895.0,543.0
1887.0,550.0
2254.0,550.0
498.0,360.0
1014.0,357.0
1600.0,530.0
1320.0,574.0
2172.5,918.5
794.0,548.0
420.0,690.0
2335.0,380.0
298.5,690.0
2390.0,185.0
384.0,288.0
2240.0,684.0
264.0,273.0
2390.0,363.0
561.5,551.5
470.5,524.5
731.0,479.0
1865.5,463.5
729.5,351.5
879.5,431.5
1595.5,393.5
579.0,391.0
180.0,350.0
528.0,487.5
2390.0,363.0
766.5,496.5
1464.5,426.5
946.0,478.0
626.0,483.5
544.0,70.0
2390.0,120.0
2399.0,80.0
1805.0,100.0
967.0,297.0
609.7,474.0
498.0,360.0
2000.0,580.0
421.0,665.0
839.0,450.0
421.0,665.0
892.0,449.0
1380.0,480.0
2120.0,350.0
469.0,253.0
493.0,435.0
1063.0,599.0
2285.0,289.0
897.0,491.0
584.0,373.0
206.5,293.0
456.0,329.0
781.0,553.0
727.0,665.0
725.0,760.0
725.0,510.0
472.0,342.0
800.0,600.0
451.0,533.0
600.0,262.0
392.5,428.0
1360.0,869.0
1834.0,279.0
480.0,158.0
2115.0,344.0
2258.0,344.0
2258.0,344.0
1069.0,199.0
2240.0,684.0
1887.0,544.0
801.0,188.0
398.0,544.0
946.0,329.0
472.0,343.0
784.0,290.0
353.0,167.0
490.5,319.5
452.5,463.5
946.0,478.0
771.5,396.5
837.5,463.5
686.5,466.5
809.5,481.5
1464.5,431.5
1595.5,393.5
2385.0,365.0
1805.0,355.0
579.0,391.0
1464.5,470.5
729.5,351.5
879.5,431.5
766.5,496.5
748.0,448.0
725.0,418.5
621.0,70.0
1970.0,100.0
143.5,550.0
421.0,70.0
1012.0,60.0
725.0,364.0
1012.0,543.0
1413.5,461.5
382.0,530.0
354.0,343.0
493.0,945.5
1910.0,297.0
206.5,293.0
720.0,554.0
465.0,580.0
381.5,551.0
812.0,429.0
2340.0,522.0
1715.0,590.0
451.0,533.0
184.0,480.0
373.0,259.0
2033.5,342.0
373.0,341.0
887.0,376.0
382.0,530.0
2400.0,750.0
834.0,371.0
531.0,251.0
967.0,297.0
460.0,577.0
805.5,356.0
948.0,311.0
917.0,601.0
460.0,620.0
264.0,273.0
225.0,313.0
1790.0,312.0
2000.0,580.0
2299.0,590.0
781.0,553.0
912.0,573.0
423.0,330.0
451.0,533.0
384.0,288.0
1659.5,410.0
414.5,460.0
626.0,483.5
771.5,396.5
722.5,479.5
881.5,416.5
1689.5,410.0
1795.5,386.0
945.5,416.0
945.5,416.5
686.5,466.5
701.5,387.5
579.0,391.0
918.5,416.5
837.5,460.0
918.5,416.5
1595.5,393.5
1791.0,144.0
2400.0,60.0
1910.0,150.0
1026.0,109.0
144.0,322.0
895.0,60.0
2160.0,80.0
1135.0,140.0
2400.0,120.0
974.0,70.0
718.0,110.0
1240.0,300.0
1852.0,683.0
615.0,290.0
373.0,341.0
353.0,185.0
1134.0,759.0
575.0,590.0
264.0,311.0
963.0,681.0
286.0,250.0
982.0,288.0
2299.0,480.0
2254.0,550.0
465.0,303.0
727.0,665.0
683.0,482.0
1834.0,262.0
2258.0,344.0
963.0,613.0
530.0,330.0
935.0,420.0
373.0,259.0
946.0,249.0
1710.0,386.0
1998.0,220.0
350.0,201.0
460.0,620.0
725.0,510.0
421.5,371.0
1012.0,543.0
382.0,530.0
1030.0,523.0
2240.0,684.0
2400.0,295.0
584.0,373.0
637.0,500.0
766.5,496.5
495.5,473.5
652.5,471.0
414.5,460.0
995.5,477.5
1739.5,410.0
1686.0,420.5
946.0,485.0
626.0,483.5
478.5,439.5
844.0,375.0
1518.5,463.5
528.0,487.5
451.0,60.0
264.0,60.0
1560.0,80.0
718.0,110.0
2400.0,120.0
1012.0,70.0
123.5,855.5
621.0,70.0
1170.0,120.0
383.0,80.0
600.0,146.0
775.7,70.0
851.0,60.0
380.0,145.0
383.0,75.0
2187.0,172.0
2142.0,200.0
498.0,355.0
2247.0,354.0
350.0,201.0
600.0,473.0
766.0,309.0
692.0,361.0
1998.0,220.0
465.0,303.0
1215.0,947.5
982.0,330.0
599.5,538.5
226.0,520.0
420.0,690.0
1998.0,220.0
1164.0,283.0
2247.0,354.0
465.0,301.0
2100.0,554.0
2100.0,554.0
1440.0,303.0
727.0,665.0
727.0,665.0
781.0,553.0
470.0,419.0
584.0,373.0
206.5,293.0
1888.0,304.0
381.5,551.0
539.0,573.0
932.0,450.0
264.0,311.0
250.0,350.0
423.0,330.0
918.5,416.5
918.5,416.5
809.5,481.5
1771.5,426.5
2315.0,590.0
626.0,483.5
771.5,396.5
844.0,375.0
623.5,460.5
782.5,368.5
1689.5,410.0
837.5,463.5
856.0,124.0
318.5,122.0
775.7,70.0
1020.0,120.0
974.0,70.0
380.0,144.0
592.0,119.0
265.0,70.0
383.0,80.0
1770.0,100.0
1500.0,75.0
775.7,70.0
775.7,70.0
451.0,60.0
1437.0,70.0
775.7,70.0
2390.0,120.0
303.0,521.0
539.0,553.0
423.5,600.0
469.0,253.0
440.0,534.0
907.0,278.0
446.0,491.0
2258.0,344.0
2004.0,261.0
814.0,251.0
421.0,665.0
873.5,266.5
439.0,573.0
580.0,299.0
1110.0,600.0
264.0,311.0
895.0,543.0
895.0,543.0
584.0,373.0
1080.0,270.0
364.0,491.0
2100.0,534.0
250.0,350.0
2120.0,264.0
264.0,273.0
182.0,280.0
957.0,301.0
1194.0,523.0
727.0,665.0
1550.5,552.0
2295.0,573.0
735.0,492.0
1113.0,300.0
373.0,341.0
247.0,251.0
805.5,338.0
2254.0,550.0
456.0,329.0
892.0,449.0
440.0,534.0
