board,uid,pid_raw,x,y,w,h,w0,h0,rotated
26,1592,1592,2325.0,691.5,110.0,509.0,509.0,110.0,1
27,401,401,5.0,5.0,1950.0,694.0,1950.0,694.0,0
27,684,684,5.0,699.0,2398.0,458.0,2398.0,458.0,0
27,1470,1470,1955.0,5.0,452.3,543.0,452.3,543.0,0
27,2180,2180,1955.0,548.0,454.0,70.0,454.0,70.0,0
28,1527,1527,5.0,5.0,1950.0,694.0,1950.0,694.0,0
28,2190,2190,5.0,699.0,2398.0,458.0,2398.0,458.0,0
28,1471,1471,1955.0,5.0,452.3,543.0,452.3,543.0,0
29,970,970,5.0,5.0,2342.0,574.0,2342.0,574.0,0
29,983,983,5.0,579.0,2342.0,574.0,2342.0,574.0,0
29,1679,1679,2347.0,5.0,70.0,944.0,944.0,70.0,1
29,545,545,5.0,1153.0,1061.0,60.0,1061.0,60.0,0
29,126,126,1066.0,1153.0,992.0,60.0,992.0,60.0,0
29,285,285,2058.0,1153.0,368.0,60.0,368.0,60.0,0
30,1175,1175,5.0,5.0,2342.0,574.0,2342.0,574.0,0
30,1305,1305,5.0,579.0,2342.0,574.0,2342.0,574.0,0
30,2260,2260,2347.0,5.0,70.0,944.0,944.0,70.0,1
30,2318,2318,5.0,1153.0,992.0,60.0,992.0,60.0,0
30,245,245,997.0,1153.0,935.0,60.0,935.0,60.0,0
30,1350,1350,1932.0,1153.0,489.0,60.0,489.0,60.0,0
31,1529,1529,5.0,5.0,2342.0,574.0,2342.0,574.0,0
31,1672,1672,5.0,579.0,2342.0,574.0,2342.0,574.0,0
31,1862,1862,2347.0,5.0,70.0,935.0,935.0,70.0,1
31,1973,1973,5.0,1153.0,935.0,60.0,935.0,60.0,0
31,217,217,940.0,1153.0,910.0,60.0,910.0,60.0,0
31,544,544,1850.0,1153.0,551.0,60.0,551.0,60.0,0
32,1920,1920,5.0,5.0,2342.0,574.0,2342.0,574.0,0
32,1056,1056,5.0,579.0,2405.0,554.0,2405.0,554.0,0
32,1399,1399,5.0,1133.0,847.0,70.0,847.0,70.0,0
32,1929,1929,852.0,1133.0,847.0,70.0,847.0,70.0,0
32,1067,1067,1699.0,1133.0,565.0,70.0,565.0,70.0,0
32,1352,1352,2347.0,5.0,70.0,551.0,551.0,70.0,1
33,1716,1716,5.0,5.0,2405.0,554.0,2405.0,554.0,0
33,698,698,5.0,559.0,2400.0,554.0,2400.0,554.0,0
33,2101,2101,5.0,1113.0,2372.0,100.0,2372.0,100.0,0
34,699,699,5.0,5.0,2400.0,554.0,2400.0,554.0,0
34,194,194,5.0,559.0,2352.0,564.0,2352.0,564.0,0
34,1400,1400,5.0,1123.0,847.0,60.0,847.0,60.0,0
34,1680,1680,852.0,1123.0,847.0,60.0,847.0,60.0,0
34,129,129,2357.0,559.0,70.0,509.0,509.0,70.0,1
34,168,168,1699.0,1123.0,509.0,70.0,509.0,70.0,0
35,1030,1030,5.0,5.0,2352.0,564.0,2352.0,564.0,0
35,690,690,5.0,569.0,2350.0,564.0,2350.0,564.0,0
36,2391,2391,5.0,5.0,2350.0,564.0,2350.0,564.0,0
36,2116,2116,5.0,569.0,2400.0,550.0,2400.0,550.0,0
37,1115,1115,5.0,5.0,2360.0,554.0,2360.0,554.0,0
37,2276,2276,5.0,559.0,2360.0,554.0,2360.0,554.0,0
38,746,746,5.0,5.0,2273.5,572.0,2273.5,572.0,0
38,1039,1039,5.0,577.0,2320.0,560.0,2320.0,560.0,0
39,1968,1968,5.0,5.0,2320.0,560.0,2320.0,560.0,0
39,408,408,5.0,565.0,2312.0,560.0,2312.0,560.0,0
40,711,711,5.0,5.0,2350.0,550.0,2350.0,550.0,0
40,697,697,5.0,555.0,2375.0,544.0,2375.0,544.0,0
41,1034,1034,5.0,5.0,2375.0,544.0,2375.0,544.0,0
41,1466,1466,5.0,549.0,2375.0,544.0,2375.0,544.0,0
41,1395,1395,5.0,1093.0,1983.5,120.0,1983.5,120.0,0
41,604,604,1988.5,1093.0,445.0,70.0,445.0,70.0,0
42,407,407,5.0,5.0,2320.0,554.0,2320.0,554.0,0
42,724,724,5.0,559.0,2320.0,554.0,2320.0,554.0,0
43,873,873,5.0,5.0,2320.0,554.0,2320.0,554.0,0
43,926,926,5.0,559.0,2320.0,554.0,2320.0,554.0,0
44,1019,1019,5.0,5.0,2320.0,554.0,2320.0,554.0,0
44,1658,1658,5.0,559.0,2320.0,554.0,2320.0,554.0,0
45,1879,1879,5.0,5.0,2320.0,554.0,2320.0,554.0,0
45,1916,1916,5.0,559.0,2320.0,554.0,2320.0,554.0,0
46,1913,1913,5.0,5.0,2319.0,554.0,2319.0,554.0,0
46,1923,1923,5.0,559.0,2319.0,554.0,2319.0,554.0,0
47,2095,2095,5.0,5.0,2360.0,544.0,2360.0,544.0,0
47,2153,2153,5.0,549.0,2360.0,544.0,2360.0,544.0,0
48,839,839,5.0,5.0,2324.0,552.0,2324.0,552.0,0
48,124,124,5.0,557.0,2315.0,554.0,2315.0,554.0,0
49,539,539,5.0,5.0,2315.0,554.0,2315.0,554.0,0
49,1357,1357,5.0,559.0,2315.0,554.0,2315.0,554.0,0
50,603,603,5.0,5.0,2312.0,554.0,2312.0,554.0,0
50,1418,1418,5.0,559.0,2312.0,554.0,2312.0,554.0,0
51,1612,1612,5.0,5.0,2312.0,554.0,2312.0,554.0,0
51,2277,2277,5.0,559.0,2312.0,554.0,2312.0,554.0,0
52,1536,1536,5.0,5.0,2319.0,552.0,2319.0,552.0,0
52,25,25,5.0,557.0,2348.0,544.0,2348.0,544.0,0
53,1100,1100,5.0,5.0,2348.0,544.0,2348.0,544.0,0
53,1868,1868,5.0,549.0,2348.0,544.0,2348.0,544.0,0
54,145,145,5.0,5.0,2271.0,562.0,2271.0,562.0,0
54,831,831,5.0,567.0,2200.0,580.0,2200.0,580.0,0
54,261,261,2205.0,567.0,176.5,441.0,176.5,441.0,0
54,2349,2349,2276.0,5.0,150.5,405.0,150.5,405.0,0
54,1821,1821,5.0,1147.0,910.0,60.0,910.0,60.0,0
54,1865,1865,915.0,1147.0,910.0,60.0,910.0,60.0,0
54,133,133,1825.0,1147.0,600.0,68.0,600.0,68.0,0
55,1755,1755,5.0,5.0,2200.0,580.0,2200.0,580.0,0
55,1507,1507,5.0,585.0,2269.0,562.0,2269.0,562.0,0
55,272,272,2205.0,5.0,176.5,441.0,176.5,441.0,0
55,1926,1926,2274.0,446.0,160.0,380.0,160.0,380.0,0
55,1346,1346,5.0,1147.0,905.0,60.0,905.0,60.0,0
55,2176,2176,910.0,1147.0,905.0,60.0,905.0,60.0,0
55,1735,1735,1815.0,1147.0,476.0,60.0,476.0,60.0,0
55,2328,2328,2291.0,826.0,70.0,364.0,364.0,70.0,1
55,552,552,2361.0,826.0,70.0,357.0,357.0,70.0,1
56,658,658,5.0,5.0,2323.0,544.0,2323.0,544.0,0
56,1042,1042,5.0,549.0,2323.0,544.0,2323.0,544.0,0
57,1838,1838,5.0,5.0,2323.0,544.0,2323.0,544.0,0
57,256,256,5.0,549.0,2200.0,574.0,2200.0,574.0,0
58,319,319,5.0,5.0,2321.0,544.0,2321.0,544.0,0
58,412,412,5.0,549.0,2321.0,544.0,2321.0,544.0,0
59,1625,1625,5.0,5.0,2321.0,544.0,2321.0,544.0,0
59,571,571,5.0,549.0,2279.0,552.0,2279.0,552.0,0
60,118,118,5.0,5.0,2319.0,540.0,2319.0,540.0,0
60,1310,1310,5.0,545.0,2319.0,540.0,2319.0,540.0,0
61,2350,2350,5.0,5.0,2319.0,540.0,2319.0,540.0,0
61,778,778,5.0,545.0,1952.0,640.0,1952.0,640.0,0
61,2218,2218,1957.0,545.0,463.0,531.0,463.0,531.0,0
61,1383,1383,2324.0,5.0,70.0,489.0,489.0,70.0,1
61,134,134,1957.0,1076.0,464.0,70.0,464.0,70.0,0
61,219,219,1957.0,1146.0,476.0,60.0,476.0,60.0,0
62,1514,1514,5.0,5.0,1952.0,640.0,1952.0,640.0,0
62,485,485,5.0,645.0,2319.0,534.0,2319.0,534.0,0
62,1259,1259,1957.0,5.0,452.3,543.0,452.3,543.0,0
62,1005,1005,2324.0,548.0,70.0,479.0,479.0,70.0,1
63,516,516,5.0,5.0,2319.0,534.0,2319.0,534.0,0
63,641,641,5.0,539.0,2319.0,534.0,2319.0,534.0,0
64,1181,1181,5.0,5.0,2319.0,534.0,2319.0,534.0,0
64,1608,1608,5.0,539.0,2319.0,534.0,2319.0,534.0,0
65,1914,1914,5.0,5.0,2319.0,534.0,2319.0,534.0,0
65,1924,1924,5.0,539.0,2319.0,534.0,2319.0,534.0,0
66,2130,2130,5.0,5.0,2319.0,534.0,2319.0,534.0,0
66,266,266,5.0,539.0,2279.0,542.0,2279.0,542.0,0
67,836,836,5.0,5.0,2280.0,540.0,2280.0,540.0,0
67,475,475,5.0,545.0,2280.0,534.0,2280.0,534.0,0
68,830,830,5.0,5.0,2280.0,534.0,2280.0,534.0,0
68,1151,1151,5.0,539.0,2280.0,534.0,2280.0,534.0,0
69,1766,1766,5.0,5.0,2280.0,534.0,2280.0,534.0,0
69,1919,1919,5.0,539.0,2280.0,534.0,2280.0,534.0,0
70,2073,2073,5.0,5.0,2280.0,534.0,2280.0,534.0,0
70,2074,2074,5.0,539.0,2280.0,534.0,2280.0,534.0,0
71,2078,2078,5.0,5.0,2280.0,534.0,2280.0,534.0,0
71,2094,2094,5.0,539.0,2280.0,534.0,2280.0,534.0,0
72,1440,1440,5.0,5.0,1652.0,735.0,1652.0,735.0,0
72,2045,2045,5.0,740.0,2417.0,450.0,2417.0,450.0,0
72,2029,2029,1657.0,5.0,702.0,699.5,702.0,699.5,0
72,303,303,2359.0,5.0,70.0,535.0,535.0,70.0,1
73,783,783,5.0,5.0,2100.0,574.0,2100.0,574.0,0
73,1364,1364,5.0,579.0,2100.0,574.0,2100.0,574.0,0
73,1602,1602,2105.0,5.0,320.0,1150.0,1150.0,320.0,1
73,1069,1069,5.0,1153.0,2030.0,60.0,2030.0,60.0,0
74,2338,2338,5.0,5.0,2100.0,574.0,2100.0,574.0,0
74,1644,1644,5.0,579.0,2040.0,590.0,2040.0,590.0,0
74,2374,2374,2105.0,5.0,320.0,1150.0,1150.0,320.0,1
74,1819,1819,2045.0,579.0,60.0,426.0,426.0,60.0,1
74,238,238,2045.0,1155.0,383.0,60.0,383.0,60.0,0
75,233,233,5.0,5.0,2150.0,554.0,2150.0,554.0,0
75,479,479,5.0,559.0,2150.0,554.0,2150.0,554.0,0
75,1421,1421,2155.0,5.0,269.0,791.0,791.0,269.0,1
75,88,88,2155.0,796.0,201.5,353.5,353.5,201.5,1
75,2325,2325,5.0,1113.0,773.0,70.0,773.0,70.0,0
75,1742,1742,778.0,1113.0,764.0,70.0,764.0,70.0,0
75,942,942,1542.0,1149.5,888.0,60.0,888.0,60.0,0
76,1196,1196,5.0,5.0,2150.0,554.0,2150.0,554.0,0
76,726,726,5.0,559.0,2040.0,580.0,2040.0,580.0,0
76,1250,1250,2045.0,559.0,385.3,653.5,653.5,385.3,1
76,2237,2237,2155.0,5.0,280.0,544.0,544.0,280.0,1
76,1004,1004,5.0,1139.0,1812.0,70.0,1812.0,70.0,0
77,1217,1217,5.0,5.0,2040.0,580.0,2040.0,580.0,0
77,1728,1728,5.0,585.0,2040.0,575.0,2040.0,575.0,0
77,60,60,2045.0,5.0,380.0,1180.0,380.0,1180.0,0
78,1464,1464,5.0,5.0,1332.0,888.0,1332.0,888.0,0
78,1492,1492,1337.0,5.0,942.0,1200.0,1200.0,942.0,1
78,2201,2201,5.0,893.0,1000.0,300.0,1000.0,300.0,0
78,655,655,1005.0,893.0,240.0,250.0,250.0,240.0,1
78,1974,1974,2279.0,5.0,70.0,845.0,845.0,70.0,1
78,344,344,2349.0,5.0,70.0,844.0,844.0,70.0,1
79,559,559,5.0,5.0,1542.0,762.0,1542.0,762.0,0
79,2388,2388,5.0,767.0,2319.0,446.0,2319.0,446.0,0
79,912,912,1547.0,5.0,858.5,573.0,858.5,573.0,0
79,1915,1915,1547.0,578.0,862.0,175.0,862.0,175.0,0
79,548,548,2324.0,753.0,80.0,450.0,450.0,80.0,1
80,1935,1935,5.0,5.0,2040.0,575.0,2040.0,575.0,0
80,2385,2385,5.0,580.0,2198.5,532.0,2198.5,532.0,0
80,414,414,2045.0,5.0,390.0,561.0,390.0,561.0,0
80,30,30,2203.5,566.0,180.0,464.0,464.0,180.0,1
81,359,359,5.0,5.0,2040.0,569.0,2040.0,569.0,0
81,1506,1506,5.0,574.0,2040.0,569.0,2040.0,569.0,0
81,714,714,2045.0,5.0,380.0,1180.0,380.0,1180.0,0
81,945,945,5.0,1143.0,1984.0,60.0,1984.0,60.0,0
82,1594,1594,5.0,5.0,2040.0,569.0,2040.0,569.0,0
82,2240,2240,5.0,574.0,2040.0,569.0,2040.0,569.0,0
82,2228,2228,2045.0,5.0,380.0,1180.0,380.0,1180.0,0
82,1376,1376,5.0,1143.0,1984.0,60.0,1984.0,60.0,0
83,917,917,5.0,5.0,2000.0,580.0,2000.0,580.0,0
83,981,981,5.0,585.0,2000.0,580.0,2000.0,580.0,0
83,197,197,2005.0,5.0,420.0,1020.0,1020.0,420.0,1
83,2387,2387,2005.0,1025.0,395.0,163.5,163.5,395.0,1
84,576,576,5.0,5.0,2090.0,554.0,2090.0,554.0,0
84,1531,1531,5.0,559.0,2090.0,554.0,2090.0,554.0,0
84,1201,1201,2095.0,5.0,281.0,1200.0,1200.0,281.0,1
85,1545,1545,5.0,5.0,2090.0,554.0,2090.0,554.0,0
85,1606,1606,5.0,559.0,2090.0,554.0,2090.0,554.0,0
85,1751,1751,2095.0,5.0,330.0,932.0,932.0,330.0,1
85,2404,2404,2095.0,937.0,230.0,263.5,263.5,230.0,1
85,1324,1324,5.0,1113.0,858.5,70.0,858.5,70.0,0
85,1682,1682,863.5,1113.0,858.5,70.0,858.5,70.0,0
85,1975,1975,1722.0,1113.0,364.0,60.0,364.0,60.0,0
86,2034,2034,5.0,5.0,2090.0,554.0,2090.0,554.0,0
86,2143,2143,5.0,559.0,2090.0,554.0,2090.0,554.0,0
86,508,508,2095.0,5.0,336.0,900.0,900.0,336.0,1
86,378,378,2095.0,905.0,250.0,240.0,250.0,240.0,0
86,1276,1276,5.0,1145.0,854.0,70.0,854.0,70.0,0
86,132,132,859.0,1145.0,847.0,70.0,847.0,70.0,0
86,2322,2322,1706.0,1145.0,567.0,70.0,567.0,70.0,0
87,191,191,5.0,5.0,2100.0,550.0,2100.0,550.0,0
87,505,505,5.0,555.0,2100.0,550.0,2100.0,550.0,0
87,1850,1850,2105.0,5.0,313.0,900.0,900.0,313.0,1
88,936,936,5.0,5.0,2100.0,550.0,2100.0,550.0,0
88,1114,1114,5.0,555.0,2100.0,550.0,2100.0,550.0,0
88,212,212,2105.0,5.0,300.0,868.0,868.0,300.0,1
89,1451,1451,5.0,5.0,2100.0,550.0,2100.0,550.0,0
89,1504,1504,5.0,555.0,2100.0,550.0,2100.0,550.0,0
89,1877,1877,2105.0,5.0,300.0,868.0,868.0,300.0,1
90,1876,1876,5.0,5.0,1902.0,606.0,1902.0,606.0,0
90,467,467,5.0,611.0,2014.0,572.0,2014.0,572.0,0
90,1698,1698,2019.0,5.0,383.0,1100.0,1100.0,383.0,1
90,1736,1736,1907.0,5.0,70.0,479.0,479.0,70.0,1
90,1681,1681,2019.0,1105.0,407.0,60.0,407.0,60.0,0
91,646,646,5.0,5.0,2014.0,572.0,2014.0,572.0,0
91,1945,1945,5.0,577.0,2091.0,550.0,2091.0,550.0,0
91,1893,1893,2019.0,5.0,410.0,562.5,562.5,410.0,1
91,2146,2146,2096.0,567.5,329.0,642.0,642.0,329.0,1
91,130,130,5.0,1127.0,1902.0,60.0,1902.0,60.0,0
92,1846,1846,5.0,5.0,1980.0,580.0,1980.0,580.0,0
92,2121,2121,5.0,585.0,1980.0,580.0,1980.0,580.0,0
92,105,105,1985.0,5.0,450.0,1128.0,450.0,1128.0,0
92,947,947,1985.0,1133.0,450.0,80.0,450.0,80.0,0
93,205,205,5.0,5.0,2000.0,574.0,2000.0,574.0,0
93,727,727,5.0,579.0,2000.0,574.0,2000.0,574.0,0
93,1828,1828,2005.0,5.0,373.0,1128.0,1128.0,373.0,1
93,125,125,5.0,1153.0,2321.0,60.0,2321.0,60.0,0
94,1174,1174,5.0,5.0,2000.0,574.0,2000.0,574.0,0
94,1238,1238,5.0,579.0,2000.0,574.0,2000.0,574.0,0
94,2004,2004,2005.0,5.0,373.0,1128.0,1128.0,373.0,1
94,1585,1585,5.0,1153.0,2204.0,60.0,2204.0,60.0,0
95,1443,1443,5.0,5.0,2000.0,574.0,2000.0,574.0,0
95,1515,1515,5.0,579.0,2000.0,574.0,2000.0,574.0,0
95,734,734,2005.0,5.0,418.0,982.0,982.0,418.0,1
95,1977,1977,5.0,1153.0,2204.0,60.0,2204.0,60.0,0
95,1167,1167,2005.0,987.0,410.0,159.5,159.5,410.0,1
96,1516,1516,5.0,5.0,2000.0,574.0,2000.0,574.0,0
96,2071,2071,5.0,579.0,2000.0,574.0,2000.0,574.0,0
96,1544,1544,2005.0,5.0,418.0,982.0,982.0,418.0,1
96,1329,1329,5.0,1153.0,1500.0,60.0,1500.0,60.0,0
96,897,897,2005.0,987.0,424.1,200.0,200.0,424.1,1
96,170,170,1505.0,1153.0,489.0,60.0,489.0,60.0,0
97,2294,2294,5.0,5.0,2000.0,574.0,2000.0,574.0,0
97,2360,2360,5.0,579.0,2000.0,574.0,2000.0,574.0,0
97,818,818,2005.0,5.0,396.0,1034.0,1034.0,396.0,1
97,1590,1590,5.0,1153.0,1500.0,60.0,1500.0,60.0,0
97,2375,2375,2005.0,1039.0,400.0,162.0,162.0,400.0,1
97,216,216,1505.0,1153.0,476.0,60.0,476.0,60.0,0
98,226,226,5.0,5.0,2063.0,554.0,2063.0,554.0,0
98,2087,2087,5.0,559.0,2063.0,554.0,2063.0,554.0,0
98,2127,2127,2068.0,5.0,361.0,1128.0,1128.0,361.0,1
98,940,940,5.0,1113.0,1034.0,70.0,1034.0,70.0,0
98,277,277,1039.0,1113.0,1014.0,70.0,1014.0,70.0,0
98,127,127,2053.0,1133.0,369.0,70.0,369.0,70.0,0
99,1093,1093,5.0,5.0,2040.0,560.0,2040.0,560.0,0
99,1111,1111,5.0,565.0,2040.0,560.0,2040.0,560.0,0
99,76,76,2045.0,5.0,383.0,1064.0,1064.0,383.0,1
99,2256,2256,5.0,1125.0,955.0,70.0,955.0,70.0,0
99,276,276,960.0,1125.0,944.0,70.0,944.0,70.0,0
99,281,281,1904.0,1125.0,509.0,79.0,509.0,79.0,0
100,1356,1356,5.0,5.0,1980.0,574.0,1980.0,574.0,0
100,2120,2120,5.0,579.0,1980.0,574.0,1980.0,574.0,0
100,2050,2050,1985.0,5.0,450.0,1128.0,1128.0,450.0,1
100,2174,2174,5.0,1153.0,2313.0,62.0,2313.0,62.0,0
101,2236,2236,5.0,5.0,1980.0,574.0,1980.0,574.0,0
101,2246,2246,5.0,579.0,1955.0,580.0,1955.0,580.0,0
101,251,251,1985.0,5.0,450.0,1124.0,450.0,1124.0,0
101,1007,1007,1960.0,1129.0,450.0,80.0,450.0,80.0,0
102,1646,1646,5.0,5.0,1200.0,942.0,1200.0,942.0,0
102,1922,1922,1205.0,5.0,1200.0,942.0,1200.0,942.0,0
102,1303,1303,5.0,947.0,1950.0,250.0,1950.0,250.0,0
102,2313,2313,1955.0,947.0,386.5,249.0,386.5,249.0,0
103,49,49,5.0,5.0,2040.0,554.0,2040.0,554.0,0
103,258,258,5.0,559.0,2040.0,554.0,2040.0,554.0,0
103,892,892,2045.0,5.0,365.0,970.0,970.0,365.0,1
103,1269,1269,2045.0,975.0,360.0,205.0,205.0,360.0,1
103,1008,1008,5.0,1113.0,919.0,70.0,919.0,70.0,0
103,1824,1824,924.0,1113.0,918.0,70.0,918.0,70.0,0
104,534,534,5.0,5.0,2040.0,554.0,2040.0,554.0,0
104,654,654,5.0,559.0,2040.0,554.0,2040.0,554.0,0
104,1549,1549,2045.0,5.0,359.0,970.0,970.0,359.0,1
104,1540,1540,2045.0,975.0,360.0,205.0,205.0,360.0,1
104,2319,2319,5.0,1113.0,913.0,70.0,913.0,70.0,0
104,2175,2175,918.0,1113.0,899.0,70.0,899.0,70.0,0
105,859,859,5.0,5.0,2040.0,554.0,2040.0,554.0,0
105,921,921,5.0,559.0,2040.0,554.0,2040.0,554.0,0
105,63,63,2045.0,5.0,371.8,898.5,898.5,371.8,1
105,2339,2339,2045.0,903.5,384.0,300.0,300.0,384.0,1
105,1979,1979,5.0,1113.0,1752.0,60.0,1752.0,60.0,0
106,1239,1239,5.0,5.0,2040.0,554.0,2040.0,554.0,0
106,1272,1272,5.0,559.0,2040.0,554.0,2040.0,554.0,0
106,165,165,2045.0,5.0,371.8,898.5,898.5,371.8,1
106,1752,1752,2045.0,903.5,380.0,300.0,300.0,380.0,1
106,1740,1740,5.0,1113.0,1486.0,70.0,1486.0,70.0,0
106,1351,1351,1491.0,1113.0,533.0,100.0,533.0,100.0,0
107,1498,1498,5.0,5.0,2040.0,554.0,2040.0,554.0,0
107,2384,2384,5.0,559.0,2040.0,554.0,2040.0,554.0,0
107,1225,1225,2045.0,5.0,371.8,898.5,898.5,371.8,1
107,2001,2001,2045.0,903.5,380.0,300.0,300.0,380.0,1
107,236,236,5.0,1113.0,1369.0,70.0,1369.0,70.0,0
107,1002,1002,1374.0,1113.0,529.0,100.0,529.0,100.0,0
108,1965,1965,5.0,5.0,2000.0,560.0,2000.0,560.0,0
108,450,450,5.0,565.0,2090.0,534.0,2090.0,534.0,0
108,813,813,2005.0,5.0,429.0,551.0,429.0,551.0,0
108,310,310,2095.0,556.0,311.0,642.0,642.0,311.0,1
108,2320,2320,5.0,1099.0,836.0,70.0,836.0,70.0,0
108,280,280,841.0,1099.0,829.0,70.0,829.0,70.0,0
108,1377,1377,1670.0,1099.0,419.0,60.0,419.0,60.0,0
109,739,739,5.0,5.0,2090.0,534.0,2090.0,534.0,0
