Customernumber,Fleng,Fwidth,Quantity
ORD_001466,1585.0,70.0,1
ORD_001468,564.0,543.0,1
ORD_001480,726.0,60.0,1
ORD_001482,727.0,60.0,1
ORD_001485,464.0,80.0,1
ORD_001487,1004.0,70.0,1
ORD_001490,404.0,553.0,1
ORD_001499,664.0,311.0,1
ORD_001500,1209.0,679.5,1
ORD_001515,939.0,218.0,1
ORD_001519,2200.0,160.0,1
ORD_001534,1650.0,219.0,1
ORD_001539,902.0,330.0,1
ORD_001543,232.0,328.0,1
ORD_001545,2106.0,353.0,1
ORD_001547,645.0,370.0,1
ORD_001550,427.1,543.0,1
ORD_001554,519.0,323.0,1
ORD_001556,371.0,556.0,1
ORD_001575,2090.0,364.0,1
ORD_001593,1210.0,150.0,1
ORD_001597,820.0,60.0,1
ORD_001602,868.0,323.0,1
ORD_001605,1114.0,330.0,1
ORD_001611,1720.0,261.0,1
ORD_001617,1679.0,318.0,1
ORD_001620,1576.0,550.0,1
ORD_001635,2090.0,364.0,1
ORD_001639,732.0,550.0,1
ORD_001643,758.0,398.0,1
ORD_001648,2230.0,254.0,1
ORD_001650,250.0,207.0,1
ORD_001654,862.0,279.0,1
ORD_001656,320.0,158.0,1
ORD_001662,232.0,515.0,1
ORD_001665,300.0,258.0,1
ORD_001666,2224.0,321.0,1
ORD_001668,1089.0,573.0,1
ORD_001669,2360.0,540.0,1
ORD_001673,425.0,454.0,1
ORD_001676,813.0,320.0,1
ORD_001677,1524.0,303.0,1
ORD_001680,791.0,321.0,1
ORD_001681,2040.0,549.0,1
ORD_001684,780.0,553.0,1
ORD_001688,354.0,283.0,1
ORD_001693,300.0,300.0,1
ORD_001696,732.0,530.0,1
ORD_001702,1284.0,538.0,1
ORD_001703,852.0,240.0,1
ORD_001708,953.0,548.0,1
ORD_001718,643.0,300.0,1
ORD_001726,936.0,400.0,1
ORD_001728,1326.0,373.5,1
ORD_001732,1326.0,373.5,1
ORD_001735,1909.0,350.0,1
ORD_001736,878.0,561.0,1
ORD_001741,970.0,553.0,1
ORD_001745,744.0,180.0,1
ORD_001750,768.0,250.0,1
ORD_001754,727.0,291.0,1
ORD_001755,881.3,573.0,1
ORD_001759,514.0,431.0,1
ORD_001765,260.0,327.0,1
ORD_001767,827.0,563.0,1
ORD_001768,494.0,281.0,1
ORD_001777,1050.0,580.0,1
ORD_001778,384.0,294.0,1
ORD_001787,1139.0,343.0,1
ORD_001796,1924.0,417.5,1
ORD_001798,494.0,261.0,1
ORD_001804,296.0,273.0,1
ORD_001807,337.0,491.0,1
ORD_001811,519.0,323.0,1
ORD_001816,665.5,349.0,1
ORD_001817,182.0,330.0,1
ORD_001820,925.0,330.0,1
ORD_001821,405.0,537.0,1
ORD_001829,2220.0,294.0,1
ORD_001832,757.0,343.0,1
ORD_001844,544.0,543.0,1
ORD_001851,882.0,369.0,1
ORD_001852,844.0,333.0,1
ORD_001854,2000.0,574.0,1
ORD_001859,1259.0,500.0,1
ORD_001860,444.0,511.0,1
ORD_001861,1014.0,323.0,1
ORD_001864,441.5,542.0,1
ORD_001871,869.0,299.0,1
ORD_001872,1114.0,330.0,1
ORD_001874,320.5,311.0,1
ORD_001879,1456.5,514.0,1
ORD_001882,408.0,531.0,1
ORD_001887,424.5,404.0,1
ORD_001891,605.0,310.0,1
ORD_001894,404.0,303.0,1
ORD_001901,497.0,625.0,1
ORD_001904,799.0,363.0,1
ORD_001905,1140.0,585.0,1
ORD_001911,441.0,303.0,1
ORD_001922,2347.0,234.0,1
ORD_001924,425.0,310.0,1
ORD_001929,2197.0,300.0,1
ORD_001931,784.0,500.0,1
ORD_001938,836.5,277.0,1
ORD_001940,420.0,353.0,1
ORD_001945,441.0,303.0,1
ORD_001962,939.5,483.5,1
ORD_001965,713.5,418.0,1
ORD_001968,844.0,303.0,1
ORD_001969,464.0,278.0,1
ORD_001971,916.0,466.0,1
ORD_001981,232.0,555.0,1
ORD_001983,782.0,635.0,1
ORD_001991,844.0,333.0,1
ORD_002008,983.0,868.5,1
ORD_002016,640.0,628.0,1
ORD_002039,683.0,861.5,1
ORD_002046,740.0,328.0,1
ORD_002047,416.0,303.0,1
ORD_002059,365.0,70.0,1
ORD_002064,299.0,70.0,1
ORD_002069,1239.0,249.0,1
ORD_002074,310.7,279.5,1
ORD_002076,2000.0,442.0,1
ORD_002080,436.5,397.5,1
ORD_002083,867.0,373.5,1
ORD_002092,720.0,291.0,1
ORD_002097,370.0,560.0,1
ORD_002099,484.0,549.0,1
ORD_002108,511.0,281.0,1
ORD_002110,2200.0,160.0,1
ORD_002117,1470.0,324.0,1
ORD_002125,731.0,400.5,1
ORD_002135,782.0,329.0,1
ORD_002139,1810.0,550.0,1
ORD_002141,213.5,362.0,1
ORD_002148,450.0,544.0,1
ORD_002152,643.0,273.0,1
ORD_002157,2320.0,288.0,1
ORD_002169,371.0,60.0,1
ORD_002173,514.0,70.0,1
ORD_002182,1558.0,344.0,1
ORD_002188,366.0,543.0,1
ORD_002189,486.0,441.0,1
ORD_002204,325.0,924.0,1
ORD_002207,727.0,293.0,1
ORD_002209,1940.0,580.0,1
ORD_002216,727.0,293.0,1
ORD_002219,551.0,470.0,1
ORD_002221,310.7,579.5,1
ORD_002233,900.0,354.0,1
ORD_002238,861.5,322.0,1
ORD_002243,874.0,330.0,1
ORD_002247,814.0,531.0,1
ORD_002254,320.0,703.0,1
ORD_002255,1191.0,323.0,1
ORD_002259,310.7,293.0,1
ORD_002260,2100.0,304.0,1
ORD_002262,731.0,814.5,1
ORD_002263,379.0,361.0,1
ORD_002264,323.0,361.0,1
ORD_002272,366.4,342.0,1
ORD_002284,417.0,363.0,1
ORD_002286,776.0,391.0,1
ORD_002289,2100.0,334.0,1
ORD_002296,377.0,279.0,1
ORD_002297,444.0,333.0,1
ORD_002298,416.0,303.0,1
ORD_002301,887.0,360.0,1
ORD_002303,145.5,640.5,1
ORD_002305,1614.0,70.0,1
ORD_002310,884.0,70.0,1
ORD_002322,795.0,311.0,1
ORD_002326,413.0,303.0,1
ORD_002328,1796.0,600.0,1
ORD_002330,1018.0,463.0,1
ORD_002331,953.0,333.0,1
ORD_002332,218.5,290.0,1
ORD_002338,1364.0,321.0,1
ORD_002347,296.0,276.0,1
ORD_002349,389.0,351.0,1
ORD_002351,975.0,330.0,1
ORD_002352,2054.0,383.0,1
ORD_002356,455.5,251.0,1
ORD_002365,808.0,359.0,1
ORD_002366,329.0,241.0,1
ORD_002367,776.0,393.0,1
ORD_002372,484.0,543.0,1
ORD_002381,726.0,473.0,1
ORD_002382,2397.0,430.0,1
ORD_002388,2190.0,304.0,1
ORD_002396,430.0,309.0,1
ORD_002398,454.0,523.0,1
ORD_002401,878.0,369.0,1
ORD_002406,509.0,331.0,1
ORD_002407,740.5,348.0,1
ORD_002412,232.0,706.0,1
ORD_002418,888.0,553.0,1
ORD_002421,464.0,70.0,1
ORD_002423,758.0,110.0,1
ORD_002424,118.5,322.0,1
ORD_002435,405.0,199.0,1
ORD_002437,417.0,293.0,1
ORD_002439,398.0,353.0,1
ORD_002445,417.0,549.0,1
ORD_002447,333.0,195.0,1
ORD_002466,659.0,313.0,1
ORD_002469,777.0,543.0,1
ORD_002478,1176.0,320.0,1
ORD_002484,1445.0,411.0,1
ORD_002490,782.0,311.0,1
ORD_002492,2400.0,580.0,1
ORD_002494,1884.0,330.0,1
ORD_002497,421.0,343.0,1
ORD_002498,408.0,531.0,1
ORD_002500,720.0,280.0,1
ORD_002501,169.5,329.0,1
ORD_002504,2352.0,524.0,1
ORD_002512,876.0,353.0,1
ORD_002519,975.0,664.0,1
ORD_002521,827.5,312.0,1
ORD_002522,416.0,323.0,1
ORD_002524,1220.0,304.0,1
ORD_002529,1760.0,299.0,1
ORD_002531,373.0,323.0,1
ORD_002533,2300.0,550.0,1
ORD_002537,415.0,233.0,1
ORD_002550,100.0,494.0,1
ORD_002555,828.0,443.0,1
ORD_002556,2000.0,554.0,1
ORD_002559,674.0,310.0,1
ORD_002563,159.5,419.0,1
ORD_002574,878.0,311.0,1
ORD_002588,1627.5,229.5,1
ORD_002591,1626.0,311.0,1
ORD_002601,1570.0,334.0,1
ORD_002620,356.0,328.0,1
ORD_002638,826.0,353.0,1
ORD_002640,2347.0,560.0,1
ORD_002648,1027.5,260.0,1
ORD_002650,1395.0,261.0,1
ORD_002652,718.0,291.0,1
ORD_002658,2300.0,304.0,1
ORD_002659,213.5,320.0,1
ORD_002663,776.0,391.0,1
ORD_002664,1534.0,894.0,1
ORD_002668,2200.0,90.0,1
ORD_002669,892.0,80.0,1
ORD_002679,874.0,551.0,1
ORD_002681,445.0,455.0,1
ORD_002685,518.0,554.0,1
ORD_002687,850.0,494.0,1
ORD_002689,455.5,251.0,1
ORD_002690,917.5,322.0,1
ORD_002696,2288.0,70.0,1
ORD_002697,639.0,80.0,1
ORD_002702,962.0,60.0,1
ORD_002710,338.0,293.0,1
ORD_002719,932.0,509.0,1
ORD_002721,639.0,350.0,1
ORD_002722,2138.0,555.0,1
ORD_002726,727.0,291.0,1
ORD_002728,373.0,350.0,1
ORD_002736,2040.0,544.0,1
ORD_002748,2040.0,544.0,1
ORD_002753,700.0,664.0,1
ORD_002754,401.0,229.0,1
ORD_002760,1335.0,700.0,1
ORD_002765,932.0,360.0,1
ORD_002769,413.0,300.0,1
ORD_002778,2295.0,364.0,1
ORD_002779,444.0,333.0,1
ORD_002785,715.0,312.0,1
ORD_002793,282.0,310.0,1
ORD_002800,448.0,309.0,1
ORD_002802,849.0,523.0,1
ORD_002804,831.0,316.0,1
ORD_002810,932.0,309.0,1
ORD_002812,430.0,309.0,1
ORD_002819,541.5,516.5,1
