Customernumber,Fleng,Fwidth,Quantity
ORD_001150,936.0,400.0,1
ORD_001154,1044.0,543.0,1
ORD_001158,575.5,352.0,1
ORD_001161,643.0,273.0,1
ORD_001165,474.0,162.0,1
ORD_001169,440.0,1100.0,1
ORD_001176,421.0,363.0,1
ORD_001179,484.0,531.0,1
ORD_001180,1499.0,350.0,1
ORD_001183,448.0,305.0,1
ORD_001193,333.9,300.0,1
ORD_001195,953.0,301.0,1
ORD_001197,1487.0,560.0,1
ORD_001207,760.0,430.0,1
ORD_001209,1629.0,508.0,1
ORD_001211,731.0,819.5,1
ORD_001220,826.0,353.0,1
ORD_001224,645.5,762.5,1
ORD_001225,1910.0,550.0,1
ORD_001231,296.0,273.0,1
ORD_001236,142.0,530.0,1
ORD_001238,544.0,70.0,1
ORD_001239,1064.0,70.0,1
ORD_001241,884.0,60.0,1
ORD_001250,413.0,303.0,1
ORD_001251,2106.0,353.0,1
ORD_001252,2054.0,383.0,1
ORD_001255,598.5,280.0,1
ORD_001256,1796.5,424.5,1
ORD_001258,867.0,373.5,1
ORD_001264,1911.0,70.0,1
ORD_001272,766.0,543.0,1
ORD_001279,1345.5,312.0,1
ORD_001282,450.0,1180.0,1
ORD_001288,414.0,553.0,1
ORD_001297,2040.0,544.0,1
ORD_001303,441.0,303.0,1
ORD_001317,1607.0,354.0,1
ORD_001320,310.7,293.0,1
ORD_001322,399.5,290.0,1
ORD_001327,640.0,628.0,1
ORD_001328,780.0,553.0,1
ORD_001332,2353.0,380.0,1
ORD_001352,589.0,60.0,1
ORD_001355,1004.0,60.0,1
ORD_001359,425.5,279.0,1
ORD_001360,776.0,543.0,1
ORD_001362,645.0,370.0,1
ORD_001363,844.0,333.0,1
ORD_001365,315.0,218.0,1
ORD_001366,1350.0,300.0,1
ORD_001367,794.5,302.0,1
ORD_001369,383.0,70.0,1
ORD_001377,414.0,70.0,1
ORD_001384,338.0,293.0,1
ORD_001385,370.0,574.0,1
ORD_001386,395.0,405.0,1
ORD_001387,925.0,330.0,1
ORD_001391,732.0,249.0,1
ORD_001401,427.1,543.0,1
ORD_001402,1028.0,310.0,1
ORD_001410,280.0,281.0,1
ORD_001414,1519.0,760.0,1
ORD_001415,1600.0,310.0,1
ORD_001417,743.0,280.0,1
ORD_001435,876.0,353.0,1
ORD_001444,674.0,310.0,1
ORD_001445,720.0,279.0,1
ORD_001456,413.0,303.0,1
ORD_001459,780.0,60.0,1
ORD_001462,832.0,80.0,1
ORD_001471,664.0,329.0,1
ORD_001479,1010.0,70.0,1
ORD_001483,776.0,70.0,1
ORD_001497,430.0,309.0,1
ORD_001504,1924.0,303.0,1
ORD_001510,664.0,291.0,1
ORD_001514,2295.0,364.0,1
ORD_001516,1627.5,1083.5,1
ORD_001522,412.0,411.0,1
ORD_001527,727.0,291.0,1
ORD_001528,923.0,305.0,1
ORD_001541,918.0,323.0,1
ORD_001542,1926.0,299.0,1
ORD_001546,2090.0,527.0,1
ORD_001553,831.5,317.0,1
ORD_001557,417.0,549.0,1
ORD_001561,1802.0,313.0,1
ORD_001565,320.5,311.0,1
ORD_001570,263.0,280.0,1
ORD_001582,725.0,996.0,1
ORD_001588,1266.0,553.0,1
ORD_001589,2400.0,440.0,1
ORD_001595,1192.0,70.0,1
ORD_001598,404.0,291.0,1
ORD_001601,1176.0,320.0,1
ORD_001609,2213.5,362.0,1
ORD_001613,879.8,573.0,1
ORD_001623,1164.0,553.0,1
ORD_001632,413.0,303.0,1
ORD_001633,413.0,291.0,1
ORD_001634,1260.0,370.0,1
ORD_001644,782.0,329.0,1
ORD_001646,861.5,322.0,1
ORD_001653,500.0,380.0,1
ORD_001655,370.0,362.0,1
ORD_001661,505.0,304.0,1
ORD_001664,884.0,543.0,1
ORD_001671,416.0,303.0,1
ORD_001687,417.0,311.0,1
ORD_001691,425.0,330.0,1
ORD_001692,434.0,534.0,1
ORD_001701,643.0,273.0,1
ORD_001706,844.0,333.0,1
ORD_001707,444.0,333.0,1
ORD_001709,263.0,328.0,1
ORD_001712,602.0,258.0,1
ORD_001714,750.5,339.0,1
ORD_001715,715.0,312.0,1
ORD_001725,407.0,402.5,1
ORD_001729,436.5,547.5,1
ORD_001731,1796.5,424.5,1
ORD_001744,260.0,300.0,1
ORD_001760,820.0,753.0,1
ORD_001770,441.0,259.0,1
ORD_001772,881.3,573.0,1
ORD_001779,733.0,541.0,1
ORD_001788,455.5,251.0,1
ORD_001792,430.0,309.0,1
ORD_001797,804.0,303.0,1
ORD_001801,424.5,413.0,1
ORD_001803,514.0,431.0,1
ORD_001812,720.0,554.0,1
ORD_001814,766.0,543.0,1
ORD_001823,1038.5,302.0,1
ORD_001825,1468.0,310.0,1
ORD_001833,820.0,459.0,1
ORD_001835,90.0,1180.0,1
ORD_001839,776.0,60.0,1
ORD_001840,299.0,70.0,1
ORD_001845,399.5,309.5,1
ORD_001850,1995.0,279.0,1
ORD_001853,444.0,333.0,1
ORD_001858,404.0,553.0,1
ORD_001866,182.0,519.0,1
ORD_001867,982.0,337.0,1
ORD_001890,486.0,441.0,1
ORD_001900,163.5,517.0,1
ORD_001908,877.5,855.5,1
ORD_001916,791.0,321.0,1
ORD_001919,1457.5,863.0,1
ORD_001927,450.0,327.0,1
ORD_001930,2200.0,580.0,1
ORD_001932,982.0,460.0,1
ORD_001937,464.0,278.0,1
ORD_001950,962.0,60.0,1
ORD_001957,397.0,311.0,1
ORD_001963,1259.0,219.0,1
ORD_001967,422.5,300.0,1
ORD_001974,541.5,516.5,1
ORD_001979,1695.5,362.0,1
ORD_001980,366.0,309.0,1
ORD_001988,869.0,333.0,1
ORD_001989,1149.0,299.0,1
ORD_001992,734.0,309.0,1
ORD_001993,387.0,311.0,1
ORD_001997,2090.0,347.0,1
ORD_002001,350.0,334.0,1
ORD_002009,776.0,391.0,1
ORD_002010,479.0,161.0,1
ORD_002011,685.0,378.0,1
ORD_002013,953.0,548.0,1
ORD_002015,1600.0,330.0,1
ORD_002017,878.0,351.0,1
ORD_002022,232.0,485.0,1
ORD_002027,2382.0,550.0,1
ORD_002029,404.0,303.0,1
ORD_002033,883.5,1004.0,1
ORD_002042,2282.0,320.0,1
ORD_002048,420.0,353.0,1
ORD_002052,484.0,713.0,1
ORD_002054,645.5,298.0,1
ORD_002057,752.0,329.0,1
ORD_002058,597.0,70.0,1
ORD_002061,944.0,60.0,1
ORD_002067,777.0,70.0,1
ORD_002071,862.0,261.0,1
ORD_002072,1247.0,313.0,1
ORD_002087,953.0,60.0,1
ORD_002089,405.0,199.0,1
ORD_002105,1247.0,311.0,1
ORD_002112,664.0,291.0,1
ORD_002115,363.0,541.0,1
ORD_002119,1538.0,655.0,1
ORD_002129,384.0,373.0,1
ORD_002136,920.0,330.0,1
ORD_002140,2398.0,320.0,1
ORD_002151,437.0,311.0,1
ORD_002160,884.0,543.0,1
ORD_002162,2134.0,353.0,1
ORD_002164,320.0,158.0,1
ORD_002167,1010.0,553.0,1
ORD_002184,326.0,321.0,1
ORD_002187,2150.0,554.0,1
ORD_002190,416.0,70.0,1
ORD_002193,1004.0,70.0,1
ORD_002194,511.0,60.0,1
ORD_002198,564.0,60.0,1
ORD_002199,123.5,528.0,1
ORD_002200,377.0,385.0,1
ORD_002205,2169.0,542.0,1
ORD_002218,923.0,305.0,1
ORD_002227,670.0,321.0,1
ORD_002236,782.0,311.0,1
ORD_002237,1299.5,782.0,1
ORD_002244,406.0,531.0,1
ORD_002248,755.0,420.0,1
ORD_002249,528.0,344.0,1
ORD_002250,416.0,323.0,1
ORD_002256,1686.0,294.0,1
ORD_002258,310.7,549.5,1
ORD_002265,706.0,861.5,1
ORD_002266,363.0,541.0,1
ORD_002270,673.0,305.0,1
ORD_002271,725.0,530.0,1
ORD_002273,1139.0,343.0,1
ORD_002278,2220.0,474.0,1
ORD_002279,1389.0,180.0,1
ORD_002282,159.5,763.5,1
ORD_002283,282.0,320.0,1
ORD_002294,403.0,531.0,1
ORD_002300,878.0,363.0,1
ORD_002304,145.5,649.5,1
ORD_002311,125.5,640.0,1
ORD_002323,1335.0,329.0,1
ORD_002327,435.0,544.0,1
ORD_002334,182.0,348.0,1
ORD_002335,2405.0,554.0,1
ORD_002346,849.0,523.0,1
ORD_002348,449.0,606.0,1
ORD_002355,929.0,253.0,1
ORD_002360,417.8,433.0,1
ORD_002362,549.0,336.0,1
ORD_002373,364.0,303.0,1
ORD_002374,926.0,318.0,1
ORD_002375,455.5,251.0,1
ORD_002378,1395.0,261.0,1
ORD_002379,1760.0,414.0,1
ORD_002380,2320.0,554.0,1
ORD_002384,327.0,260.0,1
ORD_002389,1065.0,330.0,1
ORD_002393,425.0,310.0,1
ORD_002394,1850.0,355.0,1
ORD_002397,2380.0,319.0,1
ORD_002402,878.0,369.0,1
ORD_002413,354.0,283.0,1
ORD_002417,320.0,158.0,1
ORD_002426,1044.0,60.0,1
ORD_002427,900.0,100.0,1
ORD_002428,773.0,70.0,1
ORD_002436,740.5,348.0,1
ORD_002438,182.0,664.0,1
ORD_002452,414.0,261.0,1
ORD_002454,718.0,291.0,1
ORD_002458,2190.0,304.0,1
ORD_002461,1018.0,463.0,1
ORD_002464,282.0,310.0,1
ORD_002477,490.0,354.0,1
ORD_002479,417.0,363.0,1
ORD_002480,1682.0,380.0,1
ORD_002486,393.0,361.0,1
ORD_002487,340.0,324.0,1
ORD_002488,875.0,380.0,1
ORD_002489,791.0,321.0,1
ORD_002495,2352.0,524.0,1
ORD_002496,849.0,523.0,1
ORD_002503,519.0,323.0,1
ORD_002505,402.0,543.0,1
ORD_002507,389.0,351.0,1
ORD_002509,463.5,230.0,1
ORD_002510,659.0,313.0,1
ORD_002513,970.0,578.0,1
ORD_002515,310.0,293.0,1
ORD_002517,740.0,328.0,1
ORD_002532,925.0,330.0,1
ORD_002539,1550.0,331.0,1
ORD_002546,110.0,330.0,1
ORD_002549,1181.0,70.0,1
ORD_002551,625.0,80.0,1
ORD_002554,519.0,323.0,1
ORD_002561,827.0,563.0,1
ORD_002575,1093.0,453.0,1
ORD_002576,454.0,511.0,1
ORD_002577,715.0,100.0,1
ORD_002578,950.5,345.5,1
ORD_002579,707.5,227.5,1
ORD_002582,932.5,350.0,1
ORD_002598,961.5,492.0,1
ORD_002605,920.0,330.0,1
ORD_002607,2000.0,554.0,1
ORD_002611,670.0,321.0,1
ORD_002612,1773.0,266.0,1
ORD_002617,416.0,303.0,1
ORD_002618,750.0,460.0,1
ORD_002631,1155.5,733.5,1
ORD_002635,232.0,328.0,1
ORD_002642,844.0,333.0,1
ORD_002649,1071.0,280.0,1
ORD_002655,464.0,278.0,1
ORD_002662,182.0,280.0,1
ORD_002670,727.0,60.0,1
ORD_002688,410.0,280.0,1
ORD_002693,1248.0,473.0,1
ORD_002694,415.0,233.0,1
ORD_002704,375.4,70.0,1
ORD_002705,1600.0,312.0,1
ORD_002706,813.0,320.0,1
ORD_002708,2353.0,364.0,1
ORD_002715,315.0,218.0,1
ORD_002720,175.0,525.0,1
ORD_002723,1599.5,417.0,1
ORD_002724,499.0,220.0,1
ORD_002731,1410.0,294.0,1
ORD_002734,900.0,230.0,1
ORD_002737,284.0,323.0,1
ORD_002745,2271.5,362.0,1
ORD_002747,150.5,507.0,1
ORD_002750,1259.0,219.0,1
ORD_002751,750.5,339.0,1
ORD_002752,417.0,311.0,1
ORD_002756,914.0,323.0,1
ORD_002761,295.0,265.0,1
ORD_002764,815.0,231.0,1
ORD_002767,417.8,433.0,1
ORD_002772,514.0,431.0,1
ORD_002781,422.0,534.0,1
ORD_002789,417.0,363.0,1
ORD_002792,962.0,548.0,1
ORD_002794,641.0,259.0,1
ORD_002796,586.0,293.0,1
ORD_002801,448.0,309.0,1
ORD_002809,371.0,548.0,1
ORD_002811,1004.0,534.0,1
ORD_002815,944.0,523.0,1
