uid,Upi,Fleng,Fwidth
207,207,751.2,342.0
208,208,1980.0,324.0
209,209,1724.0,361.0
210,210,420.0,353.0
211,211,2090.0,600.0
212,212,1204.0,620.0
213,213,1626.0,70.0
214,214,878.0,311.0
215,215,437.0,311.0
216,216,808.0,359.0
217,217,422.5,300.0
218,218,2352.0,524.0
219,219,642.0,330.0
220,220,905.0,327.0
221,221,549.0,348.0
222,222,474.0,411.0
223,223,164.0,503.0
224,224,732.0,249.0
225,225,296.0,273.0
226,226,2360.0,206.0
227,227,605.0,310.0
228,228,1594.0,518.0
229,229,481.0,522.0
230,230,953.0,301.0
231,231,932.0,357.0
232,232,1114.0,333.0
233,233,441.0,303.0
234,234,762.0,1005.0
235,235,1004.0,110.0
236,236,416.0,70.0
237,237,851.0,257.0
238,238,975.0,664.0
239,239,712.5,300.0
240,240,799.0,70.0
241,241,884.0,60.0
242,242,364.0,70.0
243,243,875.0,585.0
244,244,586.0,293.0
245,245,546.0,370.0
246,246,2164.0,302.0
247,247,664.0,291.0
248,248,364.0,311.0
249,249,828.0,534.0
250,250,888.0,553.0
251,251,513.0,551.0
252,252,862.0,261.0
253,253,962.0,300.0
254,254,415.0,288.0
255,255,519.0,323.0
256,256,837.0,537.0
257,257,364.0,303.0
258,258,726.0,60.0
259,259,414.0,70.0
260,260,371.0,60.0
261,261,1614.0,70.0
262,262,420.0,353.0
263,263,820.0,60.0
264,264,1200.0,100.0
265,265,776.0,60.0
266,266,1773.0,266.0
267,267,464.0,278.0
268,268,645.5,280.0
269,269,953.0,548.0
270,270,600.0,304.0
271,271,869.0,299.0
272,272,479.5,347.0
273,273,1004.0,534.0
274,274,2382.0,535.0
275,275,417.0,549.0
276,276,1050.0,554.0
277,277,455.5,251.0
278,278,198.5,265.0
279,279,1044.0,543.0
280,280,884.0,70.0
281,281,775.0,287.0
282,282,815.0,249.0
283,283,363.0,541.0
284,284,776.0,60.0
285,285,2000.0,554.0
286,286,396.0,306.0
287,287,2410.0,564.0
288,288,414.0,553.0
289,289,2119.0,330.0
290,290,418.0,310.0
291,291,789.0,273.0
292,292,814.3,563.5
293,293,524.0,330.0
294,294,814.0,531.0
295,295,670.0,324.0
296,296,2295.0,364.0
297,297,430.0,361.0
298,298,2100.0,334.0
299,299,876.0,353.0
300,300,280.0,281.0
301,301,1154.0,529.0
302,302,826.0,353.0
303,303,643.0,273.0
304,304,2347.0,180.0
305,305,1291.5,766.5
306,306,284.0,323.0
307,307,844.0,333.0
308,308,982.0,804.0
309,309,720.0,279.0
310,310,2250.0,544.0
311,311,1139.0,343.0
312,312,2200.0,90.0
313,313,1322.0,60.0
314,314,773.0,70.0
315,315,509.0,70.0
316,316,1133.5,332.0
317,317,404.0,303.0
318,318,407.0,551.0
319,319,375.0,357.0
320,320,379.0,361.0
321,321,1600.0,330.0
322,322,533.5,277.0
323,323,1924.0,303.0
324,324,927.0,257.0
325,325,1260.0,539.0
326,326,791.0,321.0
327,327,310.7,293.0
328,328,211.5,299.0
329,329,511.0,281.0
330,330,371.0,548.0
331,331,2357.0,499.0
332,332,414.0,553.0
333,333,438.0,207.0
334,334,338.0,293.0
335,335,528.0,344.0
336,336,1518.0,258.0
337,337,853.0,359.0
338,338,740.0,396.0
339,339,920.0,330.0
340,340,2220.0,474.0
341,341,425.0,310.0
342,342,1679.0,318.0
343,343,2260.0,344.0
344,344,479.0,161.0
345,345,744.0,492.0
346,346,1519.0,341.0
347,347,1530.0,330.0
348,348,880.1,543.0
349,349,2201.0,350.0
350,350,1224.0,260.0
351,351,373.0,323.0
352,352,399.5,290.0
353,353,410.0,280.0
354,354,494.0,281.0
355,355,468.0,259.0
356,356,782.0,311.0
357,357,2000.0,560.0
358,358,782.0,311.0
359,359,549.0,336.0
360,360,2326.0,550.0
361,361,354.0,283.0
362,362,1010.0,553.0
363,363,2397.0,430.0
364,364,373.0,344.0
365,365,531.0,60.0
366,366,547.0,70.0
367,367,1925.0,399.0
368,368,160.0,432.0
369,369,827.5,312.0
370,370,2040.0,549.0
371,371,1065.0,330.0
372,372,421.0,343.0
373,373,2190.0,304.0
374,374,1410.0,294.0
375,375,1650.0,540.0
376,376,1260.0,370.0
377,377,932.0,514.0
378,378,421.0,561.0
379,379,441.0,303.0
380,380,320.5,311.0
381,381,776.0,543.0
382,382,782.0,323.0
383,383,878.0,323.0
384,384,454.0,523.0
385,385,896.0,311.0
386,386,2090.0,364.0
387,387,869.0,363.0
388,388,918.0,302.0
389,389,1550.0,70.0
390,390,776.0,100.0
391,391,1266.0,60.0
392,392,440.0,580.0
393,393,484.0,543.0
394,394,2260.0,625.0
395,395,436.5,317.5
396,396,2350.0,394.0
397,397,425.5,361.0
398,398,315.0,218.0
399,399,397.0,311.0
400,400,329.0,241.0
401,401,2040.0,544.0
402,402,962.0,568.0
403,403,286.0,330.0
404,404,714.0,245.0
405,405,2357.0,239.0
406,406,884.0,543.0
407,407,1324.0,253.0
408,408,868.0,323.0
409,409,900.0,230.0
410,410,826.0,353.0
411,411,869.0,348.0
412,412,404.0,70.0
413,413,475.0,490.0
414,414,674.0,305.0
415,415,1326.0,373.5
416,416,1900.0,454.0
417,417,541.5,384.5
418,418,2305.0,323.0
419,419,2134.0,353.0
420,420,640.0,628.0
421,421,1176.0,320.0
422,422,373.0,323.0
423,423,976.0,220.0
424,424,743.0,280.0
425,425,1089.0,573.0
426,426,296.0,273.0
427,427,350.0,334.0
428,428,500.0,1180.0
429,429,320.0,158.0
430,430,299.0,70.0
431,431,464.0,70.0
432,432,1284.0,329.0
433,433,416.0,303.0
434,434,1150.0,300.0
435,435,100.0,494.0
436,436,1266.0,60.0
437,437,1007.0,60.0
438,438,782.0,329.0
439,439,2148.5,252.0
440,440,725.0,530.0
441,441,2220.0,474.0
442,442,198.5,265.0
443,443,727.0,291.0
444,444,700.0,318.0
445,445,875.0,380.0
446,446,828.4,311.0
447,447,395.0,405.0
448,448,310.7,549.5
449,449,1276.0,310.0
450,450,482.0,486.0
451,451,766.0,543.0
452,452,932.0,350.0
453,453,1169.0,317.0
454,454,1686.0,294.0
455,455,224.5,308.0
456,456,310.7,795.5
457,457,414.0,261.0
458,458,582.0,184.0
459,459,484.0,731.0
460,460,894.0,560.0
461,461,425.0,321.0
462,462,853.0,536.0
463,463,830.0,316.0
464,464,474.0,330.0
465,465,944.0,70.0
466,466,1850.0,355.0
467,467,939.0,200.0
468,468,1900.0,324.0
469,469,869.0,363.0
470,470,163.5,517.0
471,471,982.0,887.0
472,472,1420.0,370.0
473,473,181.5,323.0
474,474,1867.0,370.0
475,475,950.0,300.0
476,476,1027.5,260.0
477,477,652.5,260.0
478,478,494.0,261.0
479,479,1004.0,632.0
480,480,430.0,309.0
481,481,413.0,303.0
482,482,878.0,363.0
483,483,1518.0,258.0
484,484,939.0,404.5
485,485,417.0,293.0
486,486,670.0,478.0
487,487,932.0,427.0
488,488,2000.0,574.0
489,489,142.0,520.0
490,490,1044.0,655.0
491,491,323.0,361.0
492,492,479.0,161.0
493,493,416.0,303.0
494,494,301.8,308.0
495,495,718.0,291.0
496,496,425.0,310.0
497,497,312.0,320.0
498,498,434.0,534.0
499,499,918.0,323.0
500,500,1064.0,543.0
501,501,869.0,348.0
502,502,755.0,403.0
503,503,347.0,210.0
504,504,463.0,330.0
505,505,379.0,361.0
506,506,320.0,158.0
507,507,827.0,563.0
508,508,881.3,573.0
509,509,110.0,795.0
510,510,270.0,300.0
511,511,1445.0,420.0
512,512,813.0,320.0
513,513,664.0,311.0
514,514,2000.0,574.0
515,515,636.5,302.0
516,516,404.0,553.0
517,517,1350.0,300.0
518,518,782.0,635.0
519,519,2320.0,554.0
520,520,597.0,950.0
521,521,1760.0,299.0
522,522,1020.0,300.0
523,523,983.0,280.0
524,524,944.0,548.0
525,525,475.0,354.0
526,526,740.0,331.0
527,527,789.0,273.0
528,528,182.0,280.0
529,529,643.0,273.0
530,530,413.0,536.0
531,531,1965.0,400.0
532,532,586.0,293.0
533,533,364.0,303.0
534,534,917.0,314.0
535,535,971.0,543.0
536,536,463.0,333.0
537,537,982.0,367.0
538,538,296.0,60.0
539,539,449.0,606.0
540,540,970.0,553.0
541,541,2190.0,330.0
542,542,1458.0,299.0
543,543,235.0,273.0
544,544,315.0,60.0
545,545,776.0,70.0
546,546,734.0,363.0
547,547,780.0,551.0
548,548,258.0,1113.5
549,549,337.0,491.0
550,550,417.0,363.0
551,551,2224.0,300.0
552,552,1445.0,760.0
553,553,263.0,803.5
554,554,1524.0,280.0
555,555,430.0,361.0
556,556,182.0,330.0
557,557,549.0,336.0
558,558,878.0,561.0
559,559,835.5,277.0
560,560,640.0,524.0
561,561,732.0,1142.0
562,562,766.0,543.0
563,563,564.0,541.0
564,564,2090.0,364.0
