Customernumber,Fleng,Fwidth,Quantity
ORD_000420,982.0,327.0,1
ORD_000428,430.0,361.0,1
ORD_000432,444.0,333.0,1
ORD_000437,685.0,378.0,1
ORD_000438,357.5,539.0,1
ORD_000443,416.0,303.0,1
ORD_000445,862.0,279.0,1
ORD_000446,514.0,573.0,1
ORD_000450,1965.0,360.0,1
ORD_000457,182.0,330.0,1
ORD_000469,718.0,60.0,1
ORD_000476,1247.0,665.5,1
ORD_000489,264.0,343.0,1
ORD_000490,422.0,303.0,1
ORD_000493,1590.0,354.0,1
ORD_000494,780.0,553.0,1
ORD_000500,753.0,301.0,1
ORD_000509,397.0,299.0,1
ORD_000518,844.0,333.0,1
ORD_000524,903.5,541.0,1
ORD_000530,2321.0,550.0,1
ORD_000532,262.0,327.0,1
ORD_000533,975.0,330.0,1
ORD_000537,110.0,330.0,1
ORD_000544,874.0,398.0,1
ORD_000546,1820.0,754.0,1
ORD_000547,1883.5,896.0,1
ORD_000548,2190.0,304.0,1
ORD_000555,403.0,330.0,1
ORD_000565,914.0,353.0,1
ORD_000579,1494.5,782.0,1
ORD_000583,235.0,273.0,1
ORD_000592,1247.0,311.0,1
ORD_000604,1884.0,330.0,1
ORD_000605,2197.0,324.0,1
ORD_000617,218.5,290.0,1
ORD_000618,862.0,261.0,1
ORD_000620,892.0,311.0,1
ORD_000623,645.0,370.0,1
ORD_000632,740.0,398.0,1
ORD_000640,1884.0,303.0,1
ORD_000647,1457.0,450.0,1
ORD_000650,485.0,580.0,1
ORD_000651,435.0,544.0,1
ORD_000654,945.0,324.0,1
ORD_000660,455.5,251.0,1
ORD_000662,727.0,293.0,1
ORD_000664,448.0,305.0,1
ORD_000673,760.0,430.0,1
ORD_000676,753.0,278.0,1
ORD_000689,1002.0,311.0,1
ORD_000703,463.0,520.0,1
ORD_000704,1326.0,373.5,1
ORD_000706,407.0,402.5,1
ORD_000722,450.0,544.0,1
ORD_000725,664.0,311.0,1
ORD_000735,435.0,344.0,1
ORD_000736,1759.5,263.0,1
ORD_000756,713.5,418.0,1
ORD_000759,333.8,300.0,1
ORD_000761,675.0,554.0,1
ORD_000765,1811.0,410.0,1
ORD_000768,1916.0,402.5,1
ORD_000769,717.5,352.5,1
ORD_000770,123.5,510.0,1
ORD_000771,143.5,510.0,1
ORD_000772,1246.0,70.0,1
ORD_000778,1490.0,730.0,1
ORD_000782,384.0,373.0,1
ORD_000795,1773.0,266.0,1
ORD_000798,284.0,323.0,1
ORD_000801,808.0,373.0,1
ORD_000802,2295.0,364.0,1
ORD_000804,2330.0,312.0,1
ORD_000814,370.0,554.0,1
ORD_000816,2360.0,536.0,1
ORD_000820,463.0,333.0,1
ORD_000836,1600.0,75.0,1
ORD_000840,1064.0,309.0,1
ORD_000841,1064.0,303.0,1
ORD_000845,417.8,433.0,1
ORD_000865,400.6,309.0,1
ORD_000874,804.0,303.0,1
ORD_000875,560.5,341.0,1
ORD_000893,449.0,299.0,1
ORD_000899,867.0,373.5,1
ORD_000904,1585.0,70.0,1
ORD_000908,841.0,80.0,1
ORD_000912,850.5,301.0,1
ORD_000915,430.0,309.0,1
ORD_000917,1502.0,530.0,1
ORD_000919,600.0,334.0,1
ORD_000920,514.0,431.0,1
ORD_000921,430.0,309.0,1
ORD_000923,530.0,364.0,1
ORD_000928,1324.0,376.0,1
ORD_000936,876.0,353.0,1
ORD_000937,480.0,363.0,1
ORD_000942,2040.0,544.0,1
ORD_000953,2128.0,70.0,1
ORD_000954,2289.0,70.0,1
ORD_000959,955.0,330.0,1
ORD_000965,350.0,334.0,1
ORD_000968,2040.0,490.0,1
ORD_000975,599.5,483.5,1
ORD_000978,1376.0,508.0,1
ORD_000983,659.0,313.0,1
ORD_000988,953.0,333.0,1
ORD_000990,777.0,70.0,1
ORD_000992,1014.0,60.0,1
ORD_000995,531.0,70.0,1
ORD_001002,384.0,310.0,1
ORD_001004,1445.0,1150.0,1
ORD_001007,413.0,303.0,1
ORD_001009,421.0,343.0,1
ORD_001014,443.0,541.0,1
ORD_001029,300.0,330.0,1
ORD_001032,800.0,580.0,1
ORD_001034,2345.0,159.0,1
ORD_001035,255.0,328.0,1
ORD_001053,405.0,537.0,1
ORD_001061,413.0,303.0,1
ORD_001078,751.2,342.0,1
ORD_001082,1980.0,324.0,1
ORD_001085,1724.0,361.0,1
ORD_001093,420.0,353.0,1
ORD_001097,2090.0,600.0,1
ORD_001100,1204.0,620.0,1
ORD_001105,1626.0,70.0,1
ORD_001113,878.0,311.0,1
ORD_001118,437.0,311.0,1
ORD_001121,808.0,359.0,1
ORD_001125,422.5,300.0,1
ORD_001126,2352.0,524.0,1
ORD_001127,642.0,330.0,1
ORD_001141,905.0,327.0,1
ORD_001145,549.0,348.0,1
ORD_001166,474.0,411.0,1
ORD_001170,164.0,503.0,1
ORD_001172,732.0,249.0,1
ORD_001174,296.0,273.0,1
ORD_001177,2360.0,206.0,1
ORD_001189,605.0,310.0,1
ORD_001191,1594.0,518.0,1
ORD_001192,481.0,522.0,1
ORD_001196,953.0,301.0,1
ORD_001208,932.0,357.0,1
ORD_001214,1114.0,333.0,1
ORD_001219,441.0,303.0,1
ORD_001234,762.0,1005.0,1
ORD_001237,1004.0,110.0,1
ORD_001244,416.0,70.0,1
ORD_001246,851.0,257.0,1
ORD_001253,975.0,664.0,1
ORD_001257,712.5,300.0,1
ORD_001259,799.0,70.0,1
ORD_001261,884.0,60.0,1
ORD_001262,364.0,70.0,1
ORD_001265,875.0,585.0,1
ORD_001266,586.0,293.0,1
ORD_001271,546.0,370.0,1
ORD_001275,2164.0,302.0,1
ORD_001281,664.0,291.0,1
ORD_001289,364.0,311.0,1
ORD_001290,828.0,534.0,1
ORD_001294,888.0,553.0,1
ORD_001295,513.0,551.0,1
ORD_001298,862.0,261.0,1
ORD_001302,962.0,300.0,1
ORD_001321,415.0,288.0,1
ORD_001333,519.0,323.0,1
ORD_001342,837.0,537.0,1
ORD_001346,364.0,303.0,1
ORD_001348,726.0,60.0,1
ORD_001350,414.0,70.0,1
ORD_001353,371.0,60.0,1
ORD_001354,1614.0,70.0,1
ORD_001357,420.0,353.0,1
ORD_001368,820.0,60.0,1
ORD_001370,1200.0,100.0,1
ORD_001375,776.0,60.0,1
ORD_001399,1773.0,266.0,1
ORD_001406,464.0,278.0,1
ORD_001408,645.5,280.0,1
ORD_001418,953.0,548.0,1
ORD_001419,600.0,304.0,1
ORD_001423,869.0,299.0,1
ORD_001424,479.5,347.0,1
ORD_001429,1004.0,534.0,1
ORD_001430,2382.0,535.0,1
ORD_001437,417.0,549.0,1
ORD_001442,1050.0,554.0,1
ORD_001446,455.5,251.0,1
ORD_001447,198.5,265.0,1
ORD_001458,1044.0,543.0,1
ORD_001460,884.0,70.0,1
ORD_001469,775.0,287.0,1
ORD_001473,815.0,249.0,1
ORD_001476,363.0,541.0,1
ORD_001486,776.0,60.0,1
ORD_001491,2000.0,554.0,1
ORD_001493,396.0,306.0,1
ORD_001495,2410.0,564.0,1
ORD_001501,414.0,553.0,1
ORD_001502,2119.0,330.0,1
ORD_001505,418.0,310.0,1
ORD_001512,789.0,273.0,1
ORD_001513,814.3,563.5,1
ORD_001518,524.0,330.0,1
ORD_001521,814.0,531.0,1
ORD_001523,670.0,324.0,1
ORD_001530,2295.0,364.0,1
ORD_001531,430.0,361.0,1
ORD_001533,2100.0,334.0,1
ORD_001544,876.0,353.0,1
ORD_001548,280.0,281.0,1
ORD_001558,1154.0,529.0,1
ORD_001562,826.0,353.0,1
ORD_001566,643.0,273.0,1
ORD_001568,2347.0,180.0,1
ORD_001569,1291.5,766.5,1
ORD_001571,284.0,323.0,1
ORD_001578,844.0,333.0,1
ORD_001581,982.0,804.0,1
ORD_001583,720.0,279.0,1
ORD_001584,2250.0,544.0,1
ORD_001585,1139.0,343.0,1
ORD_001590,2200.0,90.0,1
ORD_001591,1322.0,60.0,1
ORD_001592,773.0,70.0,1
ORD_001594,509.0,70.0,1
ORD_001599,1133.5,332.0,1
ORD_001600,404.0,303.0,1
ORD_001612,407.0,551.0,1
ORD_001621,375.0,357.0,1
ORD_001626,379.0,361.0,1
ORD_001640,1600.0,330.0,1
ORD_001641,533.5,277.0,1
ORD_001647,1924.0,303.0,1
ORD_001649,927.0,257.0,1
ORD_001657,1260.0,539.0,1
ORD_001658,791.0,321.0,1
ORD_001659,310.7,293.0,1
ORD_001660,211.5,299.0,1
ORD_001663,511.0,281.0,1
ORD_001670,371.0,548.0,1
ORD_001675,2357.0,499.0,1
ORD_001679,414.0,553.0,1
ORD_001683,438.0,207.0,1
ORD_001689,338.0,293.0,1
ORD_001695,528.0,344.0,1
ORD_001711,1518.0,258.0,1
ORD_001716,853.0,359.0,1
ORD_001719,740.0,396.0,1
ORD_001721,920.0,330.0,1
ORD_001733,2220.0,474.0,1
ORD_001734,425.0,310.0,1
ORD_001737,1679.0,318.0,1
ORD_001740,2260.0,344.0,1
ORD_001743,479.0,161.0,1
ORD_001746,744.0,492.0,1
ORD_001747,1519.0,341.0,1
ORD_001749,1530.0,330.0,1
ORD_001756,880.1,543.0,1
ORD_001758,2201.0,350.0,1
ORD_001766,1224.0,260.0,1
ORD_001773,373.0,323.0,1
ORD_001775,399.5,290.0,1
ORD_001780,410.0,280.0,1
ORD_001781,494.0,281.0,1
ORD_001782,468.0,259.0,1
ORD_001783,782.0,311.0,1
ORD_001786,2000.0,560.0,1
ORD_001795,782.0,311.0,1
ORD_001802,549.0,336.0,1
ORD_001805,2326.0,550.0,1
ORD_001808,354.0,283.0,1
ORD_001824,1010.0,553.0,1
ORD_001830,2397.0,430.0,1
ORD_001831,373.0,344.0,1
ORD_001842,531.0,60.0,1
ORD_001843,547.0,70.0,1
ORD_001856,1925.0,399.0,1
ORD_001857,160.0,432.0,1
ORD_001869,827.5,312.0,1
ORD_001870,2040.0,549.0,1
ORD_001877,1065.0,330.0,1
ORD_001880,421.0,343.0,1
ORD_001883,2190.0,304.0,1
ORD_001884,1410.0,294.0,1
ORD_001893,1650.0,540.0,1
ORD_001902,1260.0,370.0,1
ORD_001906,932.0,514.0,1
ORD_001909,421.0,561.0,1
ORD_001912,441.0,303.0,1
ORD_001914,320.5,311.0,1
ORD_001915,776.0,543.0,1
ORD_001917,782.0,323.0,1
ORD_001933,878.0,323.0,1
ORD_001934,454.0,523.0,1
ORD_001936,896.0,311.0,1
ORD_001941,2090.0,364.0,1
ORD_001943,869.0,363.0,1
ORD_001944,918.0,302.0,1
ORD_001946,1550.0,70.0,1
ORD_001951,776.0,100.0,1
ORD_001953,1266.0,60.0,1
ORD_001961,440.0,580.0,1
ORD_001964,484.0,543.0,1
ORD_001972,2260.0,625.0,1
ORD_001973,436.5,317.5,1
ORD_001977,2350.0,394.0,1
ORD_001986,425.5,361.0,1
ORD_002002,315.0,218.0,1
ORD_002005,397.0,311.0,1
ORD_002007,329.0,241.0,1
ORD_002012,2040.0,544.0,1
ORD_002018,962.0,568.0,1
ORD_002021,286.0,330.0,1
ORD_002024,714.0,245.0,1
ORD_002025,2357.0,239.0,1
ORD_002032,884.0,543.0,1
ORD_002036,1324.0,253.0,1
ORD_002043,868.0,323.0,1
ORD_002044,900.0,230.0,1
ORD_002045,826.0,353.0,1
ORD_002051,869.0,348.0,1
ORD_002060,404.0,70.0,1
ORD_002068,475.0,490.0,1
ORD_002077,674.0,305.0,1
ORD_002079,1326.0,373.5,1
ORD_002081,1900.0,454.0,1
ORD_002084,541.5,384.5,1
ORD_002093,2305.0,323.0,1
ORD_002096,2134.0,353.0,1
ORD_002098,640.0,628.0,1
ORD_002109,1176.0,320.0,1
ORD_002118,373.0,323.0,1
ORD_002121,976.0,220.0,1
ORD_002131,743.0,280.0,1
ORD_002132,1089.0,573.0,1
ORD_002146,296.0,273.0,1
ORD_002154,350.0,334.0,1
ORD_002155,500.0,1180.0,1
ORD_002163,320.0,158.0,1
ORD_002171,299.0,70.0,1
ORD_002174,464.0,70.0,1
ORD_002176,1284.0,329.0,1
ORD_002178,416.0,303.0,1
ORD_002183,1150.0,300.0,1
ORD_002191,100.0,494.0,1
ORD_002196,1266.0,60.0,1
ORD_002197,1007.0,60.0,1
ORD_002203,782.0,329.0,1
ORD_002206,2148.5,252.0,1
ORD_002210,725.0,530.0,1
ORD_002212,2220.0,474.0,1
ORD_002214,198.5,265.0,1
ORD_002217,727.0,291.0,1
ORD_002224,700.0,318.0,1
ORD_002231,875.0,380.0,1
ORD_002234,828.4,311.0,1
ORD_002235,395.0,405.0,1
ORD_002239,310.7,549.5,1
ORD_002241,1276.0,310.0,1
ORD_002242,482.0,486.0,1
ORD_002251,766.0,543.0,1
ORD_002252,932.0,350.0,1
ORD_002253,1169.0,317.0,1
ORD_002257,1686.0,294.0,1
ORD_002261,224.5,308.0,1
ORD_002268,310.7,795.5,1
ORD_002277,414.0,261.0,1
ORD_002281,582.0,184.0,1
ORD_002285,484.0,731.0,1
ORD_002287,894.0,560.0,1
ORD_002290,425.0,321.0,1
ORD_002291,853.0,536.0,1
ORD_002293,830.0,316.0,1
ORD_002299,474.0,330.0,1
ORD_002307,944.0,70.0,1
ORD_002313,1850.0,355.0,1
ORD_002316,939.0,200.0,1
ORD_002317,1900.0,324.0,1
ORD_002319,869.0,363.0,1
ORD_002325,163.5,517.0,1
ORD_002329,982.0,887.0,1
ORD_002333,1420.0,370.0,1
ORD_002354,181.5,323.0,1
ORD_002363,1867.0,370.0,1
ORD_002368,950.0,300.0,1
ORD_002376,1027.5,260.0,1
ORD_002377,652.5,260.0,1
ORD_002383,494.0,261.0,1
ORD_002390,1004.0,632.0,1
ORD_002392,430.0,309.0,1
ORD_002399,413.0,303.0,1
ORD_002400,878.0,363.0,1
ORD_002404,1518.0,258.0,1
ORD_002405,939.0,404.5,1
ORD_002408,417.0,293.0,1
ORD_002409,670.0,478.0,1
ORD_002411,932.0,427.0,1
ORD_002416,2000.0,574.0,1
ORD_002429,142.0,520.0,1
ORD_002431,1044.0,655.0,1
ORD_002440,323.0,361.0,1
ORD_002443,479.0,161.0,1
ORD_002446,416.0,303.0,1
ORD_002450,301.8,308.0,1
ORD_002453,718.0,291.0,1
ORD_002456,425.0,310.0,1
ORD_002459,312.0,320.0,1
ORD_002460,434.0,534.0,1
ORD_002462,918.0,323.0,1
ORD_002506,1064.0,543.0,1
ORD_002508,869.0,348.0,1
ORD_002514,755.0,403.0,1
ORD_002516,347.0,210.0,1
ORD_002520,463.0,330.0,1
ORD_002527,379.0,361.0,1
ORD_002530,320.0,158.0,1
ORD_002534,827.0,563.0,1
ORD_002538,881.3,573.0,1
ORD_002545,110.0,795.0,1
ORD_002553,270.0,300.0,1
ORD_002564,1445.0,420.0,1
ORD_002565,813.0,320.0,1
ORD_002566,664.0,311.0,1
ORD_002567,2000.0,574.0,1
ORD_002571,636.5,302.0,1
ORD_002572,404.0,553.0,1
ORD_002589,1350.0,300.0,1
ORD_002592,782.0,635.0,1
ORD_002593,2320.0,554.0,1
ORD_002597,597.0,950.0,1
ORD_002599,1760.0,299.0,1
ORD_002600,1020.0,300.0,1
ORD_002602,983.0,280.0,1
ORD_002603,944.0,548.0,1
ORD_002624,475.0,354.0,1
ORD_002625,740.0,331.0,1
ORD_002628,789.0,273.0,1
ORD_002629,182.0,280.0,1
ORD_002630,643.0,273.0,1
ORD_002633,413.0,536.0,1
ORD_002637,1965.0,400.0,1
ORD_002643,586.0,293.0,1
ORD_002646,364.0,303.0,1
ORD_002654,917.0,314.0,1
ORD_002657,971.0,543.0,1
ORD_002660,463.0,333.0,1
ORD_002661,982.0,367.0,1
ORD_002667,296.0,60.0,1
ORD_002671,449.0,606.0,1
ORD_002672,970.0,553.0,1
ORD_002683,2190.0,330.0,1
ORD_002686,1458.0,299.0,1
ORD_002691,235.0,273.0,1
ORD_002695,315.0,60.0,1
ORD_002699,776.0,70.0,1
ORD_002709,734.0,363.0,1
ORD_002717,780.0,551.0,1
ORD_002718,258.0,1113.5,1
ORD_002725,337.0,491.0,1
ORD_002732,417.0,363.0,1
ORD_002733,2224.0,300.0,1
ORD_002738,1445.0,760.0,1
ORD_002740,263.0,803.5,1
ORD_002741,1524.0,280.0,1
ORD_002759,430.0,361.0,1
ORD_002763,182.0,330.0,1
ORD_002771,549.0,336.0,1
ORD_002774,878.0,561.0,1
ORD_002775,835.5,277.0,1
ORD_002776,640.0,524.0,1
ORD_002777,732.0,1142.0,1
ORD_002782,766.0,543.0,1
ORD_002795,564.0,541.0,1
ORD_002806,2090.0,364.0,1
