uid,Upi,Fleng,Fwidth
237,237,826.0,353.0
238,238,645.5,762.5
239,239,1910.0,550.0
240,240,296.0,273.0
241,241,142.0,530.0
242,242,544.0,70.0
243,243,1064.0,70.0
244,244,884.0,60.0
245,245,413.0,303.0
246,246,2106.0,353.0
247,247,2054.0,383.0
248,248,598.5,280.0
249,249,1796.5,424.5
250,250,867.0,373.5
251,251,1911.0,70.0
252,252,766.0,543.0
253,253,1345.5,312.0
254,254,450.0,1180.0
255,255,414.0,553.0
256,256,2040.0,544.0
257,257,441.0,303.0
258,258,1607.0,354.0
259,259,310.7,293.0
260,260,399.5,290.0
261,261,640.0,628.0
262,262,780.0,553.0
263,263,2353.0,380.0
264,264,589.0,60.0
265,265,1004.0,60.0
266,266,425.5,279.0
267,267,776.0,543.0
268,268,645.0,370.0
269,269,844.0,333.0
270,270,315.0,218.0
271,271,1350.0,300.0
272,272,794.5,302.0
273,273,383.0,70.0
274,274,414.0,70.0
275,275,338.0,293.0
276,276,370.0,574.0
277,277,395.0,405.0
278,278,925.0,330.0
279,279,732.0,249.0
280,280,427.1,543.0
281,281,1028.0,310.0
282,282,280.0,281.0
283,283,1519.0,760.0
284,284,1600.0,310.0
285,285,743.0,280.0
286,286,876.0,353.0
287,287,674.0,310.0
288,288,720.0,279.0
289,289,413.0,303.0
290,290,780.0,60.0
291,291,832.0,80.0
292,292,664.0,329.0
293,293,1010.0,70.0
294,294,776.0,70.0
295,295,430.0,309.0
296,296,1924.0,303.0
297,297,664.0,291.0
298,298,2295.0,364.0
299,299,1627.5,1083.5
300,300,412.0,411.0
301,301,727.0,291.0
302,302,923.0,305.0
303,303,918.0,323.0
304,304,1926.0,299.0
305,305,2090.0,527.0
306,306,831.5,317.0
307,307,417.0,549.0
308,308,1802.0,313.0
309,309,320.5,311.0
310,310,263.0,280.0
311,311,725.0,996.0
312,312,1266.0,553.0
313,313,2400.0,440.0
314,314,1192.0,70.0
315,315,404.0,291.0
316,316,1176.0,320.0
317,317,2213.5,362.0
318,318,879.8,573.0
319,319,1164.0,553.0
320,320,413.0,303.0
321,321,413.0,291.0
322,322,1260.0,370.0
323,323,782.0,329.0
324,324,861.5,322.0
325,325,500.0,380.0
326,326,370.0,362.0
327,327,505.0,304.0
328,328,884.0,543.0
329,329,416.0,303.0
330,330,417.0,311.0
331,331,425.0,330.0
332,332,434.0,534.0
333,333,643.0,273.0
334,334,844.0,333.0
335,335,444.0,333.0
336,336,263.0,328.0
337,337,602.0,258.0
338,338,750.5,339.0
339,339,715.0,312.0
340,340,407.0,402.5
341,341,436.5,547.5
342,342,1796.5,424.5
343,343,260.0,300.0
344,344,820.0,753.0
345,345,441.0,259.0
346,346,881.3,573.0
347,347,733.0,541.0
348,348,455.5,251.0
349,349,430.0,309.0
350,350,804.0,303.0
351,351,424.5,413.0
352,352,514.0,431.0
353,353,720.0,554.0
354,354,766.0,543.0
355,355,1038.5,302.0
356,356,1468.0,310.0
357,357,820.0,459.0
358,358,90.0,1180.0
359,359,776.0,60.0
360,360,299.0,70.0
361,361,399.5,309.5
362,362,1995.0,279.0
363,363,444.0,333.0
364,364,404.0,553.0
365,365,182.0,519.0
366,366,982.0,337.0
367,367,486.0,441.0
368,368,163.5,517.0
369,369,877.5,855.5
370,370,791.0,321.0
371,371,1457.5,863.0
372,372,450.0,327.0
373,373,2200.0,580.0
374,374,982.0,460.0
375,375,464.0,278.0
376,376,962.0,60.0
377,377,397.0,311.0
378,378,1259.0,219.0
379,379,422.5,300.0
380,380,541.5,516.5
381,381,1695.5,362.0
382,382,366.0,309.0
383,383,869.0,333.0
384,384,1149.0,299.0
385,385,734.0,309.0
386,386,387.0,311.0
387,387,2090.0,347.0
388,388,350.0,334.0
389,389,776.0,391.0
390,390,479.0,161.0
391,391,685.0,378.0
392,392,953.0,548.0
393,393,1600.0,330.0
394,394,878.0,351.0
395,395,232.0,485.0
396,396,2382.0,550.0
397,397,404.0,303.0
398,398,883.5,1004.0
399,399,2282.0,320.0
400,400,420.0,353.0
401,401,484.0,713.0
402,402,645.5,298.0
403,403,752.0,329.0
404,404,597.0,70.0
405,405,944.0,60.0
406,406,777.0,70.0
407,407,862.0,261.0
408,408,1247.0,313.0
409,409,953.0,60.0
410,410,405.0,199.0
411,411,1247.0,311.0
412,412,664.0,291.0
413,413,363.0,541.0
414,414,1538.0,655.0
415,415,384.0,373.0
416,416,920.0,330.0
417,417,2398.0,320.0
418,418,437.0,311.0
419,419,884.0,543.0
420,420,2134.0,353.0
421,421,320.0,158.0
422,422,1010.0,553.0
423,423,326.0,321.0
424,424,2150.0,554.0
425,425,416.0,70.0
426,426,1004.0,70.0
427,427,511.0,60.0
428,428,564.0,60.0
429,429,123.5,528.0
430,430,377.0,385.0
431,431,2169.0,542.0
432,432,923.0,305.0
433,433,670.0,321.0
434,434,782.0,311.0
435,435,1299.5,782.0
436,436,406.0,531.0
437,437,755.0,420.0
438,438,528.0,344.0
439,439,416.0,323.0
440,440,1686.0,294.0
441,441,310.7,549.5
442,442,706.0,861.5
443,443,363.0,541.0
444,444,673.0,305.0
445,445,725.0,530.0
446,446,1139.0,343.0
447,447,2220.0,474.0
448,448,1389.0,180.0
449,449,159.5,763.5
450,450,282.0,320.0
451,451,403.0,531.0
452,452,878.0,363.0
453,453,145.5,649.5
454,454,125.5,640.0
455,455,1335.0,329.0
456,456,435.0,544.0
457,457,182.0,348.0
458,458,2405.0,554.0
459,459,849.0,523.0
460,460,449.0,606.0
461,461,929.0,253.0
462,462,417.8,433.0
463,463,549.0,336.0
464,464,364.0,303.0
465,465,926.0,318.0
466,466,455.5,251.0
467,467,1395.0,261.0
468,468,1760.0,414.0
469,469,2320.0,554.0
470,470,327.0,260.0
471,471,1065.0,330.0
472,472,425.0,310.0
473,473,1850.0,355.0
474,474,2380.0,319.0
475,475,878.0,369.0
476,476,354.0,283.0
477,477,320.0,158.0
478,478,1044.0,60.0
479,479,900.0,100.0
480,480,773.0,70.0
481,481,740.5,348.0
482,482,182.0,664.0
483,483,414.0,261.0
484,484,718.0,291.0
485,485,2190.0,304.0
486,486,1018.0,463.0
487,487,282.0,310.0
488,488,490.0,354.0
489,489,417.0,363.0
490,490,1682.0,380.0
491,491,393.0,361.0
492,492,340.0,324.0
493,493,875.0,380.0
494,494,791.0,321.0
495,495,2352.0,524.0
496,496,849.0,523.0
497,497,519.0,323.0
498,498,402.0,543.0
499,499,389.0,351.0
500,500,463.5,230.0
501,501,659.0,313.0
502,502,970.0,578.0
503,503,310.0,293.0
504,504,740.0,328.0
505,505,925.0,330.0
506,506,1550.0,331.0
507,507,110.0,330.0
508,508,1181.0,70.0
509,509,625.0,80.0
510,510,519.0,323.0
511,511,827.0,563.0
512,512,1093.0,453.0
513,513,454.0,511.0
514,514,715.0,100.0
515,515,950.5,345.5
516,516,707.5,227.5
517,517,932.5,350.0
518,518,961.5,492.0
519,519,920.0,330.0
520,520,2000.0,554.0
521,521,670.0,321.0
522,522,1773.0,266.0
523,523,416.0,303.0
524,524,750.0,460.0
525,525,1155.5,733.5
526,526,232.0,328.0
527,527,844.0,333.0
528,528,1071.0,280.0
529,529,464.0,278.0
530,530,182.0,280.0
531,531,727.0,60.0
532,532,410.0,280.0
533,533,1248.0,473.0
534,534,415.0,233.0
535,535,375.4,70.0
536,536,1600.0,312.0
537,537,813.0,320.0
538,538,2353.0,364.0
539,539,315.0,218.0
540,540,175.0,525.0
541,541,1599.5,417.0
542,542,499.0,220.0
543,543,1410.0,294.0
544,544,900.0,230.0
545,545,284.0,323.0
546,546,2271.5,362.0
547,547,150.5,507.0
548,548,1259.0,219.0
549,549,750.5,339.0
550,550,417.0,311.0
551,551,914.0,323.0
552,552,295.0,265.0
553,553,815.0,231.0
554,554,417.8,433.0
555,555,514.0,431.0
556,556,422.0,534.0
557,557,417.0,363.0
558,558,962.0,548.0
559,559,641.0,259.0
560,560,586.0,293.0
561,561,448.0,309.0
562,562,371.0,548.0
563,563,1004.0,534.0
564,564,944.0,523.0
