Customernumber,Fleng,Fwidth,Quantity
ORD_001076,396.0,306.0,1
ORD_001077,558.5,307.0,1
ORD_001084,815.0,353.0,1
ORD_001086,1400.0,294.0,1
ORD_001089,370.0,574.0,1
ORD_001090,415.0,288.0,1
ORD_001092,232.0,328.0,1
ORD_001095,826.0,353.0,1
ORD_001098,685.0,378.0,1
ORD_001099,213.5,362.0,1
ORD_001104,679.0,60.0,1
ORD_001106,884.0,70.0,1
ORD_001108,726.0,60.0,1
ORD_001109,413.0,303.0,1
ORD_001110,900.0,354.0,1
ORD_001112,982.0,460.0,1
ORD_001114,430.0,309.0,1
ORD_001115,700.0,305.0,1
ORD_001128,944.0,523.0,1
ORD_001136,782.0,311.0,1
ORD_001138,415.0,288.0,1
ORD_001139,700.0,318.0,1
ORD_001143,827.0,563.0,1
ORD_001144,424.5,413.0,1
ORD_001146,366.0,543.0,1
ORD_001149,408.0,531.0,1
ORD_001151,856.5,404.5,1
ORD_001152,970.0,553.0,1
ORD_001155,1164.0,563.0,1
ORD_001156,755.0,550.0,1
ORD_001157,876.0,353.0,1
ORD_001171,413.0,303.0,1
ORD_001173,484.0,451.0,1
ORD_001175,2320.0,554.0,1
ORD_001181,1445.0,420.0,1
ORD_001184,427.1,543.0,1
ORD_001185,425.0,330.0,1
ORD_001190,830.0,316.0,1
ORD_001198,1355.0,384.0,1
ORD_001204,250.0,232.0,1
ORD_001206,762.0,170.0,1
ORD_001210,2305.0,323.0,1
ORD_001212,432.0,380.0,1
ORD_001213,734.0,363.0,1
ORD_001215,2090.0,364.0,1
ORD_001216,884.0,543.0,1
ORD_001222,2090.0,600.0,1
ORD_001227,1634.0,509.0,1
ORD_001228,413.0,534.0,1
ORD_001229,366.0,309.0,1
ORD_001233,887.0,360.0,1
ORD_001245,200.0,325.0,1
ORD_001247,406.0,531.0,1
ORD_001260,601.0,70.0,1
ORD_001263,284.0,70.0,1
ORD_001274,417.0,293.0,1
ORD_001278,870.0,550.0,1
ORD_001293,888.0,553.0,1
ORD_001304,479.0,161.0,1
ORD_001305,2347.0,180.0,1
ORD_001306,182.0,330.0,1
ORD_001309,1044.0,351.0,1
ORD_001311,720.0,280.0,1
ORD_001315,463.5,240.0,1
ORD_001324,888.0,553.0,1
ORD_001344,309.0,300.0,1
ORD_001349,953.0,60.0,1
ORD_001361,570.0,250.0,1
ORD_001376,125.5,640.0,1
ORD_001379,499.0,220.0,1
ORD_001382,388.0,299.0,1
ORD_001389,604.0,500.0,1
ORD_001392,2295.0,364.0,1
ORD_001404,2197.0,324.0,1
ORD_001420,1232.0,321.0,1
ORD_001426,2000.0,274.0,1
ORD_001432,878.0,531.0,1
ORD_001433,1501.5,454.0,1
ORD_001440,313.5,549.5,1
ORD_001449,1644.0,320.0,1
ORD_001452,1150.0,300.0,1
ORD_001455,514.0,431.0,1
ORD_001464,371.0,70.0,1
ORD_001472,1504.5,664.0,1
ORD_001474,1058.0,351.0,1
ORD_001475,2000.0,560.0,1
ORD_001477,191.5,320.0,1
ORD_001478,2395.0,315.0,1
ORD_001484,709.0,70.0,1
ORD_001489,313.5,293.0,1
ORD_001494,450.0,804.0,1
ORD_001496,878.0,323.0,1
ORD_001506,674.0,305.0,1
ORD_001507,384.0,282.0,1
ORD_001517,1143.0,506.0,1
ORD_001520,1247.0,313.0,1
ORD_001526,455.5,251.0,1
ORD_001529,232.0,350.0,1
ORD_001532,350.0,334.0,1
ORD_001535,2090.0,304.0,1
ORD_001536,421.0,363.0,1
ORD_001538,1980.0,324.0,1
ORD_001540,600.0,304.0,1
ORD_001551,675.0,554.0,1
ORD_001552,2352.0,524.0,1
ORD_001555,909.0,314.0,1
ORD_001559,2040.0,549.0,1
ORD_001576,776.0,543.0,1
ORD_001577,430.0,361.0,1
ORD_001579,350.0,334.0,1
ORD_001580,1224.0,308.0,1
ORD_001586,718.0,291.0,1
ORD_001587,727.0,291.0,1
ORD_001596,1014.0,60.0,1
ORD_001603,1543.0,380.0,1
ORD_001606,425.5,279.0,1
ORD_001614,1550.0,373.0,1
ORD_001615,2382.0,535.0,1
ORD_001616,2290.0,279.0,1
ORD_001619,2321.0,550.0,1
ORD_001622,1445.0,411.0,1
ORD_001624,768.0,250.0,1
ORD_001629,1558.0,344.0,1
ORD_001637,868.0,323.0,1
ORD_001645,373.0,323.0,1
ORD_001667,820.0,229.0,1
ORD_001674,1044.0,629.0,1
ORD_001678,500.0,379.0,1
ORD_001682,315.0,218.0,1
ORD_001690,373.0,329.0,1
ORD_001698,1860.0,550.0,1
ORD_001700,645.5,367.5,1
ORD_001717,379.0,361.0,1
ORD_001724,1900.0,454.0,1
ORD_001727,867.0,373.5,1
ORD_001730,673.5,178.5,1
ORD_001738,2321.0,544.0,1
ORD_001742,389.0,343.0,1
ORD_001748,284.0,312.0,1
ORD_001752,2000.0,580.0,1
ORD_001757,373.0,350.0,1
ORD_001761,439.0,309.0,1
ORD_001763,310.7,313.0,1
ORD_001764,1064.0,309.0,1
ORD_001774,1884.0,303.0,1
ORD_001776,418.0,304.0,1
ORD_001784,791.0,321.0,1
ORD_001785,450.0,1100.0,1
ORD_001793,425.0,330.0,1
ORD_001794,382.0,321.0,1
ORD_001806,150.5,507.0,1
ORD_001809,1164.0,553.0,1
ORD_001810,932.0,354.0,1
ORD_001813,1470.0,324.0,1
ORD_001815,413.0,199.0,1
ORD_001818,164.5,312.0,1
ORD_001819,814.0,531.0,1
ORD_001822,443.0,541.0,1
ORD_001826,700.0,290.0,1
ORD_001827,325.0,580.0,1
ORD_001828,1139.0,343.0,1
ORD_001834,299.0,70.0,1
ORD_001847,213.5,320.0,1
ORD_001848,2267.0,220.0,1
ORD_001862,1773.0,266.0,1
ORD_001863,1720.0,261.0,1
ORD_001875,757.0,343.0,1
ORD_001885,1389.0,307.0,1
ORD_001886,474.0,411.0,1
ORD_001889,849.0,523.0,1
ORD_001897,1884.0,303.0,1
ORD_001898,519.0,323.0,1
ORD_001899,454.0,511.0,1
ORD_001907,421.0,343.0,1
ORD_001913,329.0,259.0,1
ORD_001923,879.8,573.0,1
ORD_001925,1065.0,330.0,1
ORD_001939,2040.0,580.0,1
ORD_001942,480.0,364.0,1
ORD_001949,383.0,75.0,1
ORD_001954,383.0,70.0,1
ORD_001955,145.5,258.0,1
ORD_001958,474.0,503.0,1
ORD_001975,413.5,404.5,1
ORD_001982,2257.0,710.0,1
ORD_001987,216.5,380.0,1
ORD_001994,1864.0,280.0,1
ORD_001995,640.0,653.0,1
ORD_001996,909.5,868.5,1
ORD_001998,359.0,299.0,1
ORD_002000,531.5,1153.5,1
ORD_002003,1144.0,311.0,1
ORD_002014,2005.0,545.0,1
ORD_002020,438.0,212.0,1
ORD_002026,182.0,348.0,1
ORD_002028,413.0,303.0,1
ORD_002034,2300.0,304.0,1
ORD_002038,844.0,329.0,1
ORD_002040,1760.0,299.0,1
ORD_002041,625.5,329.0,1
ORD_002050,826.0,353.0,1
ORD_002053,685.0,771.0,1
ORD_002063,296.0,60.0,1
ORD_002065,509.0,70.0,1
ORD_002070,2353.0,380.0,1
ORD_002073,920.0,330.0,1
ORD_002075,2000.0,554.0,1
ORD_002078,867.0,373.5,1
ORD_002088,459.0,729.0,1
ORD_002094,654.0,320.0,1
ORD_002095,449.0,299.0,1
ORD_002100,1490.0,730.0,1
ORD_002102,750.5,339.0,1
ORD_002103,354.0,283.0,1
ORD_002104,914.0,323.0,1
ORD_002107,1924.0,291.0,1
ORD_002113,823.0,353.0,1
ORD_002116,320.0,158.0,1
ORD_002123,1499.0,350.0,1
ORD_002124,449.0,318.0,1
ORD_002134,828.0,443.0,1
ORD_002137,1720.0,1071.0,1
ORD_002138,2400.0,574.0,1
ORD_002142,1650.0,219.0,1
ORD_002144,286.0,310.0,1
ORD_002149,480.0,600.0,1
ORD_002150,1020.0,300.0,1
ORD_002153,1142.0,491.0,1
ORD_002156,474.0,330.0,1
ORD_002159,780.0,553.0,1
ORD_002165,1686.0,294.0,1
ORD_002168,905.0,327.0,1
ORD_002170,780.0,60.0,1
ORD_002172,110.0,330.0,1
ORD_002179,750.0,344.0,1
ORD_002180,449.5,826.5,1
ORD_002185,414.0,261.0,1
ORD_002192,814.0,80.0,1
ORD_002202,364.0,311.0,1
ORD_002211,900.0,300.0,1
ORD_002213,1071.0,280.0,1
ORD_002215,718.0,291.0,1
ORD_002232,300.0,300.0,1
ORD_002267,1191.0,323.0,1
ORD_002274,1484.0,543.0,1
ORD_002276,198.5,265.0,1
ORD_002288,450.0,544.0,1
ORD_002302,1258.5,671.0,1
ORD_002306,944.0,60.0,1
ORD_002308,511.0,60.0,1
ORD_002309,1830.0,70.0,1
ORD_002320,586.0,293.0,1
ORD_002336,862.0,279.0,1
ORD_002339,310.7,736.5,1
ORD_002342,2230.0,254.0,1
ORD_002343,850.5,301.0,1
ORD_002344,300.0,349.0,1
ORD_002345,434.0,534.0,1
ORD_002353,982.0,327.0,1
ORD_002357,670.0,321.0,1
ORD_002358,1760.0,280.0,1
ORD_002359,2220.0,474.0,1
ORD_002361,2190.0,304.0,1
ORD_002370,1204.0,634.0,1
ORD_002385,235.0,273.0,1
ORD_002386,726.0,473.0,1
ORD_002387,415.0,233.0,1
ORD_002391,1820.0,410.0,1
ORD_002395,820.0,751.0,1
ORD_002403,2345.0,180.0,1
ORD_002410,1599.5,417.0,1
ORD_002414,338.0,293.0,1
ORD_002419,518.0,554.0,1
ORD_002422,1247.0,60.0,1
ORD_002430,884.0,70.0,1
ORD_002432,511.0,281.0,1
ORD_002433,262.0,327.0,1
ORD_002442,500.0,374.0,1
ORD_002455,844.0,291.0,1
ORD_002457,1940.0,580.0,1
ORD_002465,425.5,361.0,1
ORD_002467,320.5,311.0,1
ORD_002468,789.0,273.0,1
ORD_002470,914.7,563.5,1
ORD_002473,421.0,561.0,1
ORD_002474,430.0,309.0,1
ORD_002476,435.0,544.0,1
ORD_002482,156.5,505.0,1
ORD_002491,781.9,323.0,1
ORD_002523,2357.0,239.0,1
ORD_002526,323.0,361.0,1
ORD_002528,379.0,361.0,1
ORD_002536,2410.0,564.0,1
ORD_002542,878.0,323.0,1
ORD_002557,924.0,541.0,1
ORD_002558,545.0,301.0,1
ORD_002562,494.0,261.0,1
ORD_002568,405.0,537.0,1
ORD_002570,415.0,288.0,1
ORD_002573,888.0,553.0,1
ORD_002584,368.0,279.0,1
ORD_002586,942.0,406.0,1
ORD_002587,280.0,279.0,1
ORD_002590,760.0,309.0,1
ORD_002596,463.0,333.0,1
ORD_002604,1191.0,323.0,1
ORD_002608,2100.0,310.0,1
ORD_002610,850.0,280.0,1
ORD_002613,727.0,293.0,1
ORD_002614,162.0,576.0,1
ORD_002615,980.0,383.0,1
ORD_002622,643.0,273.0,1
ORD_002632,416.0,303.0,1
ORD_002634,286.0,387.0,1
ORD_002639,347.0,581.0,1
ORD_002641,750.0,364.0,1
ORD_002645,364.0,303.0,1
ORD_002651,832.0,553.0,1
ORD_002665,2090.0,70.0,1
ORD_002673,389.0,351.0,1
ORD_002680,718.0,293.0,1
ORD_002682,2400.0,550.0,1
ORD_002684,430.0,309.0,1
ORD_002701,773.0,70.0,1
ORD_002707,678.0,283.0,1
ORD_002711,791.0,321.0,1
ORD_002714,310.7,542.5,1
ORD_002729,1679.0,318.0,1
ORD_002730,908.5,521.0,1
ORD_002735,808.0,353.0,1
ORD_002743,182.0,370.0,1
ORD_002744,664.0,311.0,1
ORD_002749,976.0,220.0,1
ORD_002755,263.0,280.0,1
ORD_002766,1239.0,249.0,1
ORD_002768,373.0,344.0,1
ORD_002784,1806.0,282.0,1
ORD_002787,743.0,280.0,1
ORD_002788,2090.0,364.0,1
ORD_002791,404.5,310.0,1
ORD_002797,296.0,273.0,1
ORD_002799,448.0,309.0,1
ORD_002805,2040.0,544.0,1
ORD_002807,982.0,337.0,1
ORD_002814,2398.0,345.0,1
ORD_002816,2400.0,360.0,1
