uid,Upi,Fleng,Fwidth
225,225,232.0,328.0
226,226,826.0,353.0
227,227,685.0,378.0
228,228,213.5,362.0
229,229,679.0,60.0
230,230,884.0,70.0
231,231,726.0,60.0
232,232,413.0,303.0
233,233,900.0,354.0
234,234,982.0,460.0
235,235,430.0,309.0
236,236,700.0,305.0
237,237,944.0,523.0
238,238,782.0,311.0
239,239,415.0,288.0
240,240,700.0,318.0
241,241,827.0,563.0
242,242,424.5,413.0
243,243,366.0,543.0
244,244,408.0,531.0
245,245,856.5,404.5
246,246,970.0,553.0
247,247,1164.0,563.0
248,248,755.0,550.0
249,249,876.0,353.0
250,250,413.0,303.0
251,251,484.0,451.0
252,252,2320.0,554.0
253,253,1445.0,420.0
254,254,427.1,543.0
255,255,425.0,330.0
256,256,830.0,316.0
257,257,1355.0,384.0
258,258,250.0,232.0
259,259,762.0,170.0
260,260,2305.0,323.0
261,261,432.0,380.0
262,262,734.0,363.0
263,263,2090.0,364.0
264,264,884.0,543.0
265,265,2090.0,600.0
266,266,1634.0,509.0
267,267,413.0,534.0
268,268,366.0,309.0
269,269,887.0,360.0
270,270,200.0,325.0
271,271,406.0,531.0
272,272,601.0,70.0
273,273,284.0,70.0
274,274,417.0,293.0
275,275,870.0,550.0
276,276,888.0,553.0
277,277,479.0,161.0
278,278,2347.0,180.0
279,279,182.0,330.0
280,280,1044.0,351.0
281,281,720.0,280.0
282,282,463.5,240.0
283,283,888.0,553.0
284,284,309.0,300.0
285,285,953.0,60.0
286,286,570.0,250.0
287,287,125.5,640.0
288,288,499.0,220.0
289,289,388.0,299.0
290,290,604.0,500.0
291,291,2295.0,364.0
292,292,2197.0,324.0
293,293,1232.0,321.0
294,294,2000.0,274.0
295,295,878.0,531.0
296,296,1501.5,454.0
297,297,313.5,549.5
298,298,1644.0,320.0
299,299,1150.0,300.0
300,300,514.0,431.0
301,301,371.0,70.0
302,302,1504.5,664.0
303,303,1058.0,351.0
304,304,2000.0,560.0
305,305,191.5,320.0
306,306,2395.0,315.0
307,307,709.0,70.0
308,308,313.5,293.0
309,309,450.0,804.0
310,310,878.0,323.0
311,311,674.0,305.0
312,312,384.0,282.0
313,313,1143.0,506.0
314,314,1247.0,313.0
315,315,455.5,251.0
316,316,232.0,350.0
317,317,350.0,334.0
318,318,2090.0,304.0
319,319,421.0,363.0
320,320,1980.0,324.0
321,321,600.0,304.0
322,322,675.0,554.0
323,323,2352.0,524.0
324,324,909.0,314.0
325,325,2040.0,549.0
326,326,776.0,543.0
327,327,430.0,361.0
328,328,350.0,334.0
329,329,1224.0,308.0
330,330,718.0,291.0
331,331,727.0,291.0
332,332,1014.0,60.0
333,333,1543.0,380.0
334,334,425.5,279.0
335,335,1550.0,373.0
336,336,2382.0,535.0
337,337,2290.0,279.0
338,338,2321.0,550.0
339,339,1445.0,411.0
340,340,768.0,250.0
341,341,1558.0,344.0
342,342,868.0,323.0
343,343,373.0,323.0
344,344,820.0,229.0
345,345,1044.0,629.0
346,346,500.0,379.0
347,347,315.0,218.0
348,348,373.0,329.0
349,349,1860.0,550.0
350,350,645.5,367.5
351,351,379.0,361.0
352,352,1900.0,454.0
353,353,867.0,373.5
354,354,673.5,178.5
355,355,2321.0,544.0
356,356,389.0,343.0
357,357,284.0,312.0
358,358,2000.0,580.0
359,359,373.0,350.0
360,360,439.0,309.0
361,361,310.7,313.0
362,362,1064.0,309.0
363,363,1884.0,303.0
364,364,418.0,304.0
365,365,791.0,321.0
366,366,450.0,1100.0
367,367,425.0,330.0
368,368,382.0,321.0
369,369,150.5,507.0
370,370,1164.0,553.0
371,371,932.0,354.0
372,372,1470.0,324.0
373,373,413.0,199.0
374,374,164.5,312.0
375,375,814.0,531.0
376,376,443.0,541.0
377,377,700.0,290.0
378,378,325.0,580.0
379,379,1139.0,343.0
380,380,299.0,70.0
381,381,213.5,320.0
382,382,2267.0,220.0
383,383,1773.0,266.0
384,384,1720.0,261.0
385,385,757.0,343.0
386,386,1389.0,307.0
387,387,474.0,411.0
388,388,849.0,523.0
389,389,1884.0,303.0
390,390,519.0,323.0
391,391,454.0,511.0
392,392,421.0,343.0
393,393,329.0,259.0
394,394,879.8,573.0
395,395,1065.0,330.0
396,396,2040.0,580.0
397,397,480.0,364.0
398,398,383.0,75.0
399,399,383.0,70.0
400,400,145.5,258.0
401,401,474.0,503.0
402,402,413.5,404.5
403,403,2257.0,710.0
404,404,216.5,380.0
405,405,1864.0,280.0
406,406,640.0,653.0
407,407,909.5,868.5
408,408,359.0,299.0
409,409,531.5,1153.5
410,410,1144.0,311.0
411,411,2005.0,545.0
412,412,438.0,212.0
413,413,182.0,348.0
414,414,413.0,303.0
415,415,2300.0,304.0
416,416,844.0,329.0
417,417,1760.0,299.0
418,418,625.5,329.0
419,419,826.0,353.0
420,420,685.0,771.0
421,421,296.0,60.0
422,422,509.0,70.0
423,423,2353.0,380.0
424,424,920.0,330.0
425,425,2000.0,554.0
426,426,867.0,373.5
427,427,459.0,729.0
428,428,654.0,320.0
429,429,449.0,299.0
430,430,1490.0,730.0
431,431,750.5,339.0
432,432,354.0,283.0
433,433,914.0,323.0
434,434,1924.0,291.0
435,435,823.0,353.0
436,436,320.0,158.0
437,437,1499.0,350.0
438,438,449.0,318.0
439,439,828.0,443.0
440,440,1720.0,1071.0
441,441,2400.0,574.0
442,442,1650.0,219.0
443,443,286.0,310.0
444,444,480.0,600.0
445,445,1020.0,300.0
446,446,1142.0,491.0
447,447,474.0,330.0
448,448,780.0,553.0
449,449,1686.0,294.0
450,450,905.0,327.0
451,451,780.0,60.0
452,452,110.0,330.0
453,453,750.0,344.0
454,454,449.5,826.5
455,455,414.0,261.0
456,456,814.0,80.0
457,457,364.0,311.0
458,458,900.0,300.0
459,459,1071.0,280.0
460,460,718.0,291.0
461,461,300.0,300.0
462,462,1191.0,323.0
463,463,1484.0,543.0
464,464,198.5,265.0
465,465,450.0,544.0
466,466,1258.5,671.0
467,467,944.0,60.0
468,468,511.0,60.0
469,469,1830.0,70.0
470,470,586.0,293.0
471,471,862.0,279.0
472,472,310.7,736.5
473,473,2230.0,254.0
474,474,850.5,301.0
475,475,300.0,349.0
476,476,434.0,534.0
477,477,982.0,327.0
478,478,670.0,321.0
479,479,1760.0,280.0
480,480,2220.0,474.0
481,481,2190.0,304.0
482,482,1204.0,634.0
483,483,235.0,273.0
484,484,726.0,473.0
485,485,415.0,233.0
486,486,1820.0,410.0
487,487,820.0,751.0
488,488,2345.0,180.0
489,489,1599.5,417.0
490,490,338.0,293.0
491,491,518.0,554.0
492,492,1247.0,60.0
493,493,884.0,70.0
494,494,511.0,281.0
495,495,262.0,327.0
496,496,500.0,374.0
497,497,844.0,291.0
498,498,1940.0,580.0
499,499,425.5,361.0
500,500,320.5,311.0
501,501,789.0,273.0
502,502,914.7,563.5
503,503,421.0,561.0
504,504,430.0,309.0
505,505,435.0,544.0
506,506,156.5,505.0
507,507,781.9,323.0
508,508,2357.0,239.0
509,509,323.0,361.0
510,510,379.0,361.0
511,511,2410.0,564.0
512,512,878.0,323.0
513,513,924.0,541.0
514,514,545.0,301.0
515,515,494.0,261.0
516,516,405.0,537.0
517,517,415.0,288.0
518,518,888.0,553.0
519,519,368.0,279.0
520,520,942.0,406.0
521,521,280.0,279.0
522,522,760.0,309.0
523,523,463.0,333.0
524,524,1191.0,323.0
525,525,2100.0,310.0
526,526,850.0,280.0
527,527,727.0,293.0
528,528,162.0,576.0
529,529,980.0,383.0
530,530,643.0,273.0
531,531,416.0,303.0
532,532,286.0,387.0
533,533,347.0,581.0
534,534,750.0,364.0
535,535,364.0,303.0
536,536,832.0,553.0
537,537,2090.0,70.0
538,538,389.0,351.0
539,539,718.0,293.0
540,540,2400.0,550.0
541,541,430.0,309.0
542,542,773.0,70.0
543,543,678.0,283.0
544,544,791.0,321.0
545,545,310.7,542.5
546,546,1679.0,318.0
547,547,908.5,521.0
548,548,808.0,353.0
549,549,182.0,370.0
550,550,664.0,311.0
551,551,976.0,220.0
552,552,263.0,280.0
553,553,1239.0,249.0
554,554,373.0,344.0
555,555,1806.0,282.0
556,556,743.0,280.0
557,557,2090.0,364.0
558,558,404.5,310.0
559,559,296.0,273.0
560,560,448.0,309.0
561,561,2040.0,544.0
562,562,982.0,337.0
563,563,2398.0,345.0
564,564,2400.0,360.0
