Customernumber,Fleng,Fwidth,Quantity
ORD_000401,1600.0,75.0,1
ORD_000406,2100.0,334.0,1
ORD_000422,1482.0,500.0,1
ORD_000423,953.0,333.0,1
ORD_000430,2040.0,544.0,1
ORD_000434,1327.0,277.0,1
ORD_000436,777.0,543.0,1
ORD_000442,315.0,218.0,1
ORD_000452,659.0,313.0,1
ORD_000459,2352.0,230.0,1
ORD_000460,1399.5,263.5,1
ORD_000461,513.0,551.0,1
ORD_000472,1114.0,150.0,1
ORD_000479,782.0,311.0,1
ORD_000480,313.5,549.5,1
ORD_000484,2400.0,550.0,1
ORD_000485,154.5,595.0,1
ORD_000498,300.0,330.0,1
ORD_000501,1164.0,553.0,1
ORD_000506,421.0,363.0,1
ORD_000507,284.0,323.0,1
ORD_000511,1400.0,294.0,1
ORD_000513,400.6,311.0,1
ORD_000519,2330.0,312.0,1
ORD_000520,777.0,654.0,1
ORD_000522,878.0,363.0,1
ORD_000526,2119.0,160.0,1
ORD_000531,971.0,543.0,1
ORD_000534,1550.0,70.0,1
ORD_000536,150.0,276.0,1
ORD_000551,425.5,361.0,1
ORD_000553,441.0,303.0,1
ORD_000554,1114.0,333.0,1
ORD_000556,1018.0,371.0,1
ORD_000558,789.0,273.0,1
ORD_000559,450.0,544.0,1
ORD_000563,767.7,308.0,1
ORD_000567,415.0,288.0,1
ORD_000577,2064.0,321.0,1
ORD_000578,373.0,311.0,1
ORD_000580,404.0,553.0,1
ORD_000586,740.5,348.0,1
ORD_000588,654.0,320.0,1
ORD_000589,2020.0,284.0,1
ORD_000598,866.0,543.0,1
ORD_000600,757.0,343.0,1
ORD_000602,680.0,330.0,1
ORD_000603,2382.0,544.0,1
ORD_000608,383.0,75.0,1
ORD_000611,953.0,60.0,1
ORD_000612,333.0,70.0,1
ORD_000613,780.0,80.0,1
ORD_000614,900.0,100.0,1
ORD_000624,2040.0,544.0,1
ORD_000627,440.0,324.0,1
ORD_000628,1760.0,299.0,1
ORD_000629,1089.0,573.0,1
ORD_000633,1686.0,294.0,1
ORD_000635,926.0,318.0,1
ORD_000644,862.0,279.0,1
ORD_000665,923.0,305.0,1
ORD_000667,685.0,771.0,1
ORD_000671,2320.0,288.0,1
ORD_000672,762.0,660.0,1
ORD_000680,564.0,543.0,1
ORD_000684,182.0,280.0,1
ORD_000693,2040.0,544.0,1
ORD_000701,417.8,433.0,1
ORD_000707,944.0,548.0,1
ORD_000709,1807.0,291.0,1
ORD_000710,310.0,293.0,1
ORD_000711,983.0,868.5,1
ORD_000713,2347.0,479.0,1
ORD_000720,450.0,894.0,1
ORD_000721,1154.0,529.0,1
ORD_000723,1499.0,180.0,1
ORD_000724,1530.0,330.0,1
ORD_000726,575.5,352.0,1
ORD_000728,853.0,309.0,1
ORD_000729,844.0,303.0,1
ORD_000730,2190.0,330.0,1
ORD_000732,232.0,350.0,1
ORD_000734,2040.0,570.0,1
ORD_000739,758.0,398.0,1
ORD_000743,1010.0,553.0,1
ORD_000751,613.5,776.5,1
ORD_000752,2320.0,554.0,1
ORD_000758,781.9,323.0,1
ORD_000767,936.0,400.5,1
ORD_000774,344.8,70.0,1
ORD_000779,753.0,278.0,1
ORD_000780,664.0,311.0,1
ORD_000783,706.0,861.5,1
ORD_000789,706.5,322.0,1
ORD_000807,711.5,279.0,1
ORD_000810,432.0,380.0,1
ORD_000815,2119.0,330.0,1
ORD_000817,918.0,303.0,1
ORD_000827,509.0,100.0,1
ORD_000829,1209.5,80.0,1
ORD_000833,884.0,70.0,1
ORD_000835,284.0,60.0,1
ORD_000838,1924.0,303.0,1
ORD_000842,450.0,327.0,1
ORD_000844,468.0,259.0,1
ORD_000846,2382.0,405.0,1
ORD_000850,820.0,294.0,1
ORD_000856,1796.5,424.5,1
ORD_000869,1033.5,322.0,1
ORD_000872,364.0,303.0,1
ORD_000877,784.0,352.0,1
ORD_000881,1004.0,60.0,1
ORD_000887,1044.0,70.0,1
ORD_000888,142.0,530.0,1
ORD_000890,1679.0,318.0,1
ORD_000895,490.0,354.0,1
ORD_000901,541.5,384.5,1
ORD_000902,844.0,110.0,1
ORD_000903,123.5,569.5,1
ORD_000906,383.0,75.0,1
ORD_000916,1502.0,530.0,1
ORD_000922,1044.0,543.0,1
ORD_000924,463.0,931.5,1
ORD_000927,1543.0,380.0,1
ORD_000938,530.0,364.0,1
ORD_000939,953.0,333.0,1
ORD_000951,884.0,60.0,1
ORD_000952,1394.0,60.0,1
ORD_000955,643.0,70.0,1
ORD_000956,2397.0,146.0,1
ORD_000958,519.0,70.0,1
ORD_000971,645.0,370.0,1
ORD_000973,1258.5,249.5,1
ORD_000974,295.0,265.0,1
ORD_000976,405.0,199.0,1
ORD_000984,2040.0,549.0,1
ORD_000985,918.0,303.0,1
ORD_000986,416.0,303.0,1
ORD_000987,213.5,320.0,1
ORD_000991,1244.0,70.0,1
ORD_000993,944.0,70.0,1
ORD_000996,118.5,322.0,1
ORD_000998,1089.0,70.0,1
ORD_000999,564.0,70.0,1
ORD_001005,1149.5,494.0,1
ORD_001010,398.0,353.0,1
ORD_001021,437.0,311.0,1
ORD_001023,1190.0,732.0,1
ORD_001031,375.0,260.0,1
ORD_001033,370.0,574.0,1
ORD_001047,413.0,303.0,1
ORD_001048,312.0,320.0,1
ORD_001055,191.5,320.0,1
ORD_001060,404.0,303.0,1
ORD_001065,382.0,309.0,1
ORD_001069,564.0,559.0,1
ORD_001080,1720.0,689.0,1
ORD_001087,363.0,541.0,1
ORD_001091,1563.5,917.5,1
ORD_001102,776.0,60.0,1
ORD_001103,1550.0,70.0,1
ORD_001116,755.0,439.0,1
ORD_001117,162.0,326.0,1
ORD_001119,284.0,323.0,1
ORD_001130,867.0,373.5,1
ORD_001131,720.5,352.5,1
ORD_001135,405.0,537.0,1
ORD_001140,384.0,294.0,1
ORD_001142,900.5,319.0,1
ORD_001148,944.0,523.0,1
ORD_001159,371.0,548.0,1
ORD_001160,1900.0,324.0,1
ORD_001162,260.0,327.0,1
ORD_001163,851.0,257.0,1
ORD_001164,2220.0,300.0,1
ORD_001167,1065.0,330.0,1
ORD_001178,405.0,199.0,1
ORD_001188,932.0,450.0,1
ORD_001194,1468.0,304.0,1
ORD_001200,725.0,530.0,1
ORD_001203,1394.0,313.0,1
ORD_001217,417.0,549.0,1
ORD_001218,326.0,198.0,1
ORD_001221,329.0,259.0,1
ORD_001230,502.0,451.0,1
ORD_001232,795.0,311.0,1
ORD_001235,950.5,350.0,1
ORD_001243,820.0,60.0,1
ORD_001248,1724.0,344.0,1
ORD_001270,1259.0,219.0,1
ORD_001277,2000.0,354.0,1
ORD_001280,671.0,200.0,1
ORD_001285,388.5,284.0,1
ORD_001286,1524.0,303.0,1
ORD_001287,449.0,318.0,1
ORD_001291,373.0,329.0,1
ORD_001292,310.7,449.5,1
ORD_001299,876.0,353.0,1
ORD_001308,2340.0,242.0,1
ORD_001310,720.0,280.0,1
ORD_001314,1020.0,300.0,1
ORD_001318,1191.0,200.0,1
ORD_001323,888.0,553.0,1
ORD_001326,417.0,311.0,1
ORD_001329,430.0,361.0,1
ORD_001335,320.0,158.0,1
ORD_001337,1376.0,508.0,1
ORD_001340,823.0,353.0,1
ORD_001341,1724.0,361.0,1
ORD_001347,726.0,60.0,1
ORD_001358,356.0,328.0,1
ORD_001364,844.0,333.0,1
ORD_001371,123.5,1045.5,1
ORD_001378,417.0,293.0,1
ORD_001383,2353.0,370.0,1
ORD_001388,868.5,492.0,1
ORD_001390,2000.0,280.0,1
ORD_001393,844.0,333.0,1
ORD_001396,813.0,320.0,1
ORD_001397,700.0,182.0,1
ORD_001400,1468.0,300.0,1
ORD_001407,2290.0,279.0,1
ORD_001409,2330.0,586.0,1
ORD_001412,602.0,258.0,1
ORD_001413,1401.0,350.0,1
ORD_001422,528.0,344.0,1
ORD_001427,643.0,273.0,1
ORD_001431,1334.5,213.5,1
ORD_001434,435.0,544.0,1
ORD_001439,373.0,323.0,1
ORD_001453,841.0,551.0,1
ORD_001457,2040.0,564.0,1
ORD_001467,425.0,310.0,1
ORD_001470,354.0,283.0,1
ORD_001481,773.0,70.0,1
ORD_001488,299.0,70.0,1
ORD_001492,1224.0,308.0,1
ORD_001498,425.0,310.0,1
ORD_001503,310.7,403.5,1
ORD_001508,804.0,303.0,1
ORD_001509,494.0,261.0,1
ORD_001511,440.0,350.0,1
ORD_001524,700.0,560.0,1
ORD_001525,396.0,306.0,1
ORD_001537,430.0,361.0,1
ORD_001549,175.0,1143.0,1
ORD_001560,417.0,363.0,1
ORD_001563,808.0,373.0,1
ORD_001564,826.0,353.0,1
ORD_001567,776.0,541.0,1
ORD_001572,2090.0,330.0,1
ORD_001573,953.0,333.0,1
ORD_001574,990.0,260.0,1
ORD_001604,869.0,299.0,1
ORD_001607,425.5,279.0,1
ORD_001608,479.0,161.0,1
ORD_001610,827.0,484.0,1
ORD_001618,454.0,511.0,1
ORD_001625,1724.0,432.0,1
ORD_001627,390.0,301.0,1
ORD_001628,700.0,318.0,1
ORD_001630,874.0,330.0,1
ORD_001631,2321.0,550.0,1
ORD_001636,280.0,281.0,1
ORD_001638,253.0,395.0,1
ORD_001642,1516.0,395.0,1
ORD_001651,284.0,239.0,1
ORD_001652,2040.0,454.0,1
ORD_001672,416.0,303.0,1
ORD_001685,939.0,835.5,1
ORD_001686,1629.0,508.0,1
ORD_001694,403.5,330.0,1
ORD_001697,1149.0,299.0,1
ORD_001699,1291.5,368.5,1
ORD_001704,1140.0,575.0,1
ORD_001705,480.0,527.0,1
ORD_001710,175.5,319.0,1
ORD_001713,425.0,321.0,1
ORD_001720,2345.0,159.0,1
ORD_001722,310.7,729.5,1
ORD_001723,266.0,405.0,1
ORD_001739,549.0,625.0,1
ORD_001751,1650.0,554.0,1
ORD_001753,727.0,291.0,1
ORD_001762,1004.0,534.0,1
ORD_001769,326.0,321.0,1
ORD_001771,727.0,291.0,1
ORD_001789,718.0,291.0,1
ORD_001790,880.1,543.0,1
ORD_001791,514.0,431.0,1
ORD_001799,455.5,251.0,1
ORD_001800,670.0,321.0,1
ORD_001836,758.0,110.0,1
ORD_001837,726.0,60.0,1
ORD_001838,2054.0,70.0,1
ORD_001841,509.0,70.0,1
ORD_001846,600.0,304.0,1
ORD_001849,1324.0,376.0,1
ORD_001855,1499.5,757.5,1
ORD_001865,296.0,276.0,1
ORD_001868,528.0,344.0,1
ORD_001873,484.0,731.0,1
ORD_001876,1276.0,310.0,1
ORD_001878,549.0,348.0,1
ORD_001881,454.0,386.0,1
ORD_001888,2222.0,350.0,1
ORD_001892,406.0,531.0,1
ORD_001895,862.0,279.0,1
ORD_001896,830.0,316.0,1
ORD_001903,799.0,363.0,1
ORD_001910,564.0,543.0,1
ORD_001918,720.0,279.0,1
ORD_001920,450.0,332.0,1
ORD_001921,727.0,291.0,1
ORD_001926,384.0,310.0,1
ORD_001928,2220.0,294.0,1
ORD_001935,413.0,303.0,1
ORD_001947,1724.0,120.0,1
ORD_001948,513.0,60.0,1
ORD_001952,110.0,330.0,1
ORD_001956,868.0,323.0,1
ORD_001959,600.0,1150.0,1
ORD_001960,284.0,231.0,1
ORD_001966,2119.0,184.0,1
ORD_001970,2352.0,530.0,1
ORD_001976,777.0,543.0,1
ORD_001978,776.0,391.0,1
ORD_001984,430.0,361.0,1
ORD_001985,1565.0,200.0,1
ORD_001990,479.0,161.0,1
ORD_001999,2350.0,544.0,1
ORD_002004,474.0,397.0,1
ORD_002006,685.0,378.0,1
ORD_002019,945.0,324.0,1
ORD_002023,777.0,636.0,1
ORD_002030,435.0,544.0,1
ORD_002031,356.0,331.0,1
ORD_002035,764.0,209.0,1
ORD_002037,844.0,303.0,1
ORD_002049,826.0,353.0,1
ORD_002055,444.0,333.0,1
ORD_002056,586.0,293.0,1
ORD_002062,315.0,60.0,1
ORD_002066,142.0,520.0,1
ORD_002082,932.5,345.5,1
ORD_002085,673.5,178.5,1
ORD_002086,1614.0,70.0,1
ORD_002090,484.0,531.0,1
ORD_002091,375.0,357.0,1
ORD_002101,760.0,360.0,1
ORD_002106,2360.0,536.0,1
ORD_002111,1400.5,509.0,1
ORD_002114,363.0,541.0,1
ORD_002120,511.0,152.0,1
ORD_002122,1874.0,537.0,1
ORD_002126,932.0,354.0,1
ORD_002127,1209.0,301.0,1
ORD_002128,388.0,299.0,1
ORD_002130,914.0,324.0,1
ORD_002133,2279.0,538.0,1
ORD_002143,484.0,549.0,1
ORD_002145,286.0,330.0,1
ORD_002147,232.0,485.0,1
ORD_002158,884.0,543.0,1
ORD_002161,740.5,348.0,1
ORD_002166,443.0,541.0,1
ORD_002175,413.0,303.0,1
ORD_002177,975.0,330.0,1
ORD_002181,1139.0,343.0,1
ORD_002186,1760.0,280.0,1
ORD_002195,416.0,70.0,1
ORD_002201,364.0,311.0,1
ORD_002208,1275.5,844.0,1
ORD_002220,920.0,330.0,1
ORD_002222,674.0,305.0,1
ORD_002223,700.0,318.0,1
ORD_002225,900.0,300.0,1
ORD_002226,494.0,261.0,1
ORD_002228,570.0,260.0,1
ORD_002229,1389.0,307.0,1
ORD_002230,427.1,543.0,1
ORD_002240,673.0,305.0,1
ORD_002245,878.0,323.0,1
ORD_002246,519.0,323.0,1
ORD_002269,2395.0,315.0,1
ORD_002275,1014.0,323.0,1
ORD_002280,448.0,305.0,1
ORD_002292,830.0,316.0,1
ORD_002295,664.0,291.0,1
ORD_002312,1626.0,110.0,1
ORD_002314,604.0,248.0,1
ORD_002315,980.0,383.0,1
ORD_002318,799.0,363.0,1
ORD_002321,1350.0,300.0,1
ORD_002324,878.0,561.0,1
ORD_002337,1796.0,600.0,1
ORD_002340,1064.0,309.0,1
ORD_002341,1484.0,543.0,1
ORD_002350,876.0,353.0,1
ORD_002364,1044.0,351.0,1
ORD_002369,953.0,548.0,1
ORD_002371,901.5,1144.0,1
ORD_002415,414.0,553.0,1
ORD_002420,1139.0,343.0,1
ORD_002425,1164.0,60.0,1
ORD_002434,258.0,245.0,1
ORD_002441,218.5,290.0,1
ORD_002444,357.5,539.0,1
ORD_002448,632.0,264.0,1
ORD_002449,509.0,331.0,1
ORD_002451,235.0,273.0,1
ORD_002463,932.0,350.0,1
ORD_002471,1849.5,549.0,1
ORD_002472,430.0,309.0,1
ORD_002475,932.0,405.0,1
ORD_002481,409.0,312.0,1
ORD_002483,520.0,360.0,1
ORD_002485,1164.0,553.0,1
ORD_002493,430.0,309.0,1
ORD_002499,310.0,293.0,1
ORD_002502,1580.0,305.0,1
ORD_002511,953.0,548.0,1
ORD_002518,480.0,364.0,1
ORD_002525,1403.0,380.0,1
ORD_002535,409.5,494.0,1
ORD_002540,932.0,309.0,1
ORD_002541,1884.0,330.0,1
ORD_002543,874.0,60.0,1
ORD_002544,564.0,60.0,1
ORD_002547,900.0,100.0,1
ORD_002548,777.0,60.0,1
ORD_002552,764.0,79.0,1
ORD_002560,1355.0,327.0,1
ORD_002569,373.0,323.0,1
ORD_002580,1326.0,373.5,1
ORD_002581,1796.5,424.5,1
ORD_002583,844.0,70.0,1
ORD_002585,368.0,279.0,1
ORD_002594,440.0,574.0,1
ORD_002595,232.0,328.0,1
ORD_002606,310.7,293.0,1
ORD_002609,2355.0,327.0,1
ORD_002616,441.0,303.0,1
ORD_002619,457.0,354.0,1
ORD_002621,450.0,544.0,1
ORD_002623,296.0,273.0,1
ORD_002626,982.0,367.0,1
ORD_002627,2332.0,320.0,1
ORD_002636,420.0,353.0,1
ORD_002644,413.0,536.0,1
ORD_002647,595.0,327.0,1
ORD_002653,700.5,306.0,1
ORD_002656,340.0,324.0,1
ORD_002666,844.0,70.0,1
ORD_002674,263.0,280.0,1
ORD_002675,929.0,253.0,1
ORD_002676,455.5,251.0,1
ORD_002677,441.0,259.0,1
ORD_002678,414.0,261.0,1
ORD_002692,832.0,553.0,1
ORD_002698,820.0,60.0,1
ORD_002700,776.0,70.0,1
ORD_002703,832.0,60.0,1
ORD_002712,925.0,330.0,1
ORD_002713,782.0,323.0,1
ORD_002716,232.0,515.0,1
ORD_002727,407.0,551.0,1
ORD_002739,713.5,409.0,1
ORD_002742,700.0,330.0,1
ORD_002746,323.0,361.0,1
ORD_002757,1004.0,453.0,1
ORD_002758,1864.0,280.0,1
ORD_002762,1626.0,311.0,1
ORD_002770,182.0,633.0,1
ORD_002773,918.5,452.0,1
ORD_002780,875.0,555.0,1
ORD_002783,417.0,311.0,1
ORD_002786,664.0,311.0,1
ORD_002790,640.0,728.0,1
ORD_002798,511.0,281.0,1
ORD_002803,434.0,534.0,1
ORD_002808,320.5,311.0,1
ORD_002813,430.0,309.0,1
ORD_002817,1486.5,516.5,1
ORD_002818,950.5,345.5,1
